538	780	801	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0002	1807	09	01	TheMorningChronicle	1807.09.01_TheMorningChronicle_0003
207	355	361	1807	09	03	TheDerbyMercury	1807.09.03_TheDerbyMercury_0002	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0002
435	754	769	1807	09	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1807.09.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0002
275	438	427	1807	09	05	CaledonianMercury	1807.09.05_CaledonianMercury_0001	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0001
467	703	732	1807	09	05	CaledonianMercury	1807.09.05_CaledonianMercury_0002	1807	09	01	TheMorningChronicle	1807.09.01_TheMorningChronicle_0002
281	403	390	1807	09	05	CaledonianMercury	1807.09.05_CaledonianMercury_0002	1807	09	01	TheMorningChronicle	1807.09.01_TheMorningChronicle_0003
327	473	470	1807	09	05	CaledonianMercury	1807.09.05_CaledonianMercury_0002	1807	09	02	TheMorningChronicle	1807.09.02_TheMorningChronicle_0003
311	511	502	1807	09	05	CaledonianMercury	1807.09.05_CaledonianMercury_0004	1807	09	01	TheMorningChronicle	1807.09.01_TheMorningChronicle_0003
471	707	708	1807	09	05	CaledonianMercury	1807.09.05_CaledonianMercury_0004	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0004
264	398	411	1807	09	05	Jackson'sOxfordJournal	1807.09.05_Jackson'sOxfordJournal_0002	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0001
229	387	386	1807	09	05	TheNewcastleCourantetc	1807.09.05_TheNewcastleCourantetc_0002	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0002
229	321	338	I:\BL_TXTS\1800s\1807\09\1807.09.05_TheNewcastleCourantetc_0004.txt	I:\BL_TXTS\1800s\1807\09\1807.09.01_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0003.txt
469	714	724	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0001	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0001
332	476	497	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0001	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0003
561	852	889	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0001	1807	09	05	CaledonianMercury	1807.09.05_CaledonianMercury_0001
498	680	650	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0002	1807	09	04	TheMorningChronicle	1807.09.04_TheMorningChronicle_0003
722	1121	1107	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0002	1807	09	05	TheMorningChronicle	1807.09.05_TheMorningChronicle_0003
279	436	447	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0003	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0001
458	604	601	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0003	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0004
367	496	493	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0003	1807	09	05	CaledonianMercury	1807.09.05_CaledonianMercury_0004
422	661	648	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0004	1807	09	03	CaledonianMercury	1807.09.03_CaledonianMercury_0004
208	353	351	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0004	1807	09	03	TheDerbyMercury	1807.09.03_TheDerbyMercury_0004
371	550	551	1807	09	07	HampshireTelegraphandSussexChronicleetc	1807.09.07_HampshireTelegraphandSussexChronicleetc_0002	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0002
349	558	555	1807	09	07	HampshireTelegraphandSussexChronicleetc	1807.09.07_HampshireTelegraphandSussexChronicleetc_0004	1807	09	02	TheMorningChronicle	1807.09.02_TheMorningChronicle_0004
418	688	659	1807	09	07	HampshireTelegraphandSussexChronicleetc	1807.09.07_HampshireTelegraphandSussexChronicleetc_0004	1807	09	04	TheMorningChronicle	1807.09.04_TheMorningChronicle_0003
372	587	587	1807	09	07	HampshireTelegraphandSussexChronicleetc	1807.09.07_HampshireTelegraphandSussexChronicleetc_0004	1807	09	07	CaledonianMercury	1807.09.07_CaledonianMercury_0002
384	621	619	1807	09	07	TheMorningChronicle	1807.09.07_TheMorningChronicle_0002	1807	09	07	HampshireTelegraphandSussexChronicleetc	1807.09.07_HampshireTelegraphandSussexChronicleetc_0003
324	456	453	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1800s\1807\09\1807.09.01_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt
326	421	401	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1800s\1807\09\1807.09.01_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt
312	516	512	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1800s\1807\09\1807.09.03_CaledonianMercury_0001.txt
366	582	555	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1800s\1807\09\1807.09.05_Jackson'sOxfordJournal_0002.txt
280	452	435	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1800s\1807\09\1807.09.05_Jackson'sOxfordJournal_0004.txt
201	336	337	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1800s\1807\09\1807.09.07_CaledonianMercury_0001.txt
1000	1429	1425	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1800s\1807\09\1807.09.01_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt
230	360	359	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1800s\1807\09\1807.09.05_TheNewcastleCourantetc_0002.txt
242	354	335	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1800s\1807\09\1807.09.01_TheMorningChronicle_0003.txt
522	712	738	I:\BL_TXTS\1800s\1807\09\1807.09.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1800s\1807\09\1807.09.03_CaledonianMercury_0002.txt
