225	359	357	1813	06	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	03	CaledonianMercury	1813.06.03_CaledonianMercury_0004
381	621	619	1813	06	05	CaledonianMercury	1813.06.05_CaledonianMercury_0002	1813	06	02	TheMorningChronicle	1813.06.02_TheMorningChronicle_0002
405	542	557	I:\BL_TXTS\1810s\1813\06\1813.06.05_Cobbett'sWeeklyPoliticalRegister_0010.txt	I:\BL_TXTS\1810s\1813\06\1813.06.01_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt
212	337	343	1813	06	05	TheIpswichJournal	1813.06.05_TheIpswichJournal_0004	1813	06	05	CaledonianMercury	1813.06.05_CaledonianMercury_0002
207	345	327	1813	06	05	TheLeedsMercury	1813.06.05_TheLeedsMercury_0002	1813	06	05	CaledonianMercury	1813.06.05_CaledonianMercury_0002
207	325	329	1813	06	07	CaledonianMercury	1813.06.07_CaledonianMercury_0002	1813	06	04	TheMorningChronicle	1813.06.04_TheMorningChronicle_0002
521	890	872	1813	06	07	CaledonianMercury	1813.06.07_CaledonianMercury_0004	1813	06	03	TheMorningChronicle	1813.06.03_TheMorningChronicle_0002
225	350	335	1813	06	07	CaledonianMercury	1813.06.07_CaledonianMercury_0004	1813	06	05	Cobbett'sWeeklyPoliticalRegister	1813.06.05_Cobbett'sWeeklyPoliticalRegister_0014
854	1378	1391	1813	06	07	CaledonianMercury	1813.06.07_CaledonianMercury_0004	1813	06	05	TheLeedsMercury	1813.06.05_TheLeedsMercury_0003
216	357	363	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1810s\1813\06\1813.06.05_TheLeedsMercury_0001.txt
266	367	370	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1810s\1813\06\1813.06.01_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt
299	470	468	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1810s\1813\06\1813.06.02_TheMorningChronicle_0002.txt
312	511	517	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1810s\1813\06\1813.06.03_TheMorningChronicle_0002.txt
559	701	708	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1810s\1813\06\1813.06.05_CaledonianMercury_0002.txt
218	350	375	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1810s\1813\06\1813.06.05_TheLeedsMercury_0002.txt
835	1337	1369	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1810s\1813\06\1813.06.05_TheLeedsMercury_0003.txt
1152	1556	1607	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt	I:\BL_TXTS\1810s\1813\06\1813.06.07_CaledonianMercury_0004.txt
383	513	507	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0003.txt	I:\BL_TXTS\1810s\1813\06\1813.06.07_CaledonianMercury_0003.txt
580	836	828	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\06\1813.06.03_CaledonianMercury_0004.txt
226	373	378	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\06\1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt
388	655	654	1813	06	08	TheMorningChronicle	1813.06.08_TheMorningChronicle_0003	1813	06	05	TheMorningChronicle	1813.06.05_TheMorningChronicle_0004
886	1182	1188	1813	06	10	CaledonianMercury	1813.06.10_CaledonianMercury_0002	1813	06	07	TheMorningChronicle	1813.06.07_TheMorningChronicle_0002
214	339	353	1813	06	10	TheDerbyMercury	1813.06.10_TheDerbyMercury_0001	1813	06	03	TheDerbyMercury	1813.06.03_TheDerbyMercury_0001
207	354	345	1813	06	10	TheDerbyMercury	1813.06.10_TheDerbyMercury_0001	1813	06	04	TheMorningChronicle	1813.06.04_TheMorningChronicle_0002
300	468	472	1813	06	10	TheDerbyMercury	1813.06.10_TheDerbyMercury_0001	1813	06	07	CaledonianMercury	1813.06.07_CaledonianMercury_0004
430	703	677	1813	06	10	TheDerbyMercury	1813.06.10_TheDerbyMercury_0001	1813	06	10	CaledonianMercury	1813.06.10_CaledonianMercury_0004
449	717	708	1813	06	10	TheMorningChronicle	1813.06.10_TheMorningChronicle_0003	1813	06	08	TheMorningChronicle	1813.06.08_TheMorningChronicle_0003
457	717	704	1813	06	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1813	06	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
281	455	436	1813	06	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
884	1379	1336	1813	06	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
999	1590	1562	1813	06	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
423	654	652	1813	06	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	07	TheMorningChronicle	1813.06.07_TheMorningChronicle_0002
385	612	614	1813	06	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	10	CaledonianMercury	1813.06.10_CaledonianMercury_0002
395	626	614	1813	06	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1813	06	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
434	687	666	1813	06	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004	1813	06	07	TheMorningChronicle	1813.06.07_TheMorningChronicle_0002
299	519	509	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0002	1813	06	03	TheMorningChronicle	1813.06.03_TheMorningChronicle_0002
327	569	557	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0002	1813	06	05	TheLeedsMercury	1813.06.05_TheLeedsMercury_0003
1173	1805	1803	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0002	1813	06	07	CaledonianMercury	1813.06.07_CaledonianMercury_0004
738	1093	1058	I:\BL_TXTS\1810s\1813\06\1813.06.11_LiverpoolMercuryetc_0002.txt	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0002.txt
204	338	322	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0003	1813	06	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
483	737	703	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0003	1813	06	05	CaledonianMercury	1813.06.05_CaledonianMercury_0004
297	490	465	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0003	1813	06	05	TheIpswichJournal	1813.06.05_TheIpswichJournal_0004
410	698	667	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0003	1813	06	05	TheLeedsMercury	1813.06.05_TheLeedsMercury_0003
268	419	394	I:\BL_TXTS\1810s\1813\06\1813.06.11_LiverpoolMercuryetc_0003.txt	I:\BL_TXTS\1810s\1813\06\1813.06.08_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt
590	834	805	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0004	1813	06	04	LiverpoolMercuryetc	1813.06.04_LiverpoolMercuryetc_0004
276	396	380	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0005	1813	06	04	LiverpoolMercuryetc	1813.06.04_LiverpoolMercuryetc_0004
538	886	878	1813	06	11	LiverpoolMercuryetc	1813.06.11_LiverpoolMercuryetc_0005	1813	06	04	LiverpoolMercuryetc	1813.06.04_LiverpoolMercuryetc_0005
638	1055	1066	1813	06	12	CaledonianMercury	1813.06.12_CaledonianMercury_0001	1813	06	10	CaledonianMercury	1813.06.10_CaledonianMercury_0001
388	549	575	1813	06	12	CaledonianMercury	1813.06.12_CaledonianMercury_0002	1813	06	09	TheMorningChronicle	1813.06.09_TheMorningChronicle_0002
1145	1756	1778	1813	06	12	CaledonianMercury	1813.06.12_CaledonianMercury_0002	1813	06	10	TheMorningChronicle	1813.06.10_TheMorningChronicle_0002
618	929	944	1813	06	12	CaledonianMercury	1813.06.12_CaledonianMercury_0003	1813	06	10	TheMorningChronicle	1813.06.10_TheMorningChronicle_0003
424	700	702	1813	06	12	CaledonianMercury	1813.06.12_CaledonianMercury_0004	1813	06	07	CaledonianMercury	1813.06.07_CaledonianMercury_0001
