395	597	601	1813	07	01	TheDerbyMercury	1813.07.01_TheDerbyMercury_0002	1813	07	01	CaledonianMercury	1813.07.01_CaledonianMercury_0002
391	581	566	1813	07	01	TheDerbyMercury	1813.07.01_TheDerbyMercury_0002	1813	07	01	CaledonianMercury	1813.07.01_CaledonianMercury_0003
474	699	682	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0003	1813	07	01	CaledonianMercury	1813.07.01_CaledonianMercury_0004
288	441	430	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0001	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0005
341	577	571	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0002	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0005
293	443	449	I:\BL_TXTS\1810s\1813\07\1813.07.06_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1810s\1813\07\1813.07.01_CaledonianMercury_0002.txt
340	516	511	I:\BL_TXTS\1810s\1813\07\1813.07.06_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1810s\1813\07\1813.07.01_TheDerbyMercury_0002.txt
241	384	389	1813	07	07	TheAberdeenJournal	1813.07.07_TheAberdeenJournal_0004	1813	07	03	CaledonianMercury	1813.07.03_CaledonianMercury_0003
968	1568	1527	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0002	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0005
463	671	699	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0002	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0001
1005	1566	1572	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0002	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0002
398	686	671	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0003	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0002
722	1173	1196	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0001	1813	07	01	TheDerbyMercury	1813.07.01_TheDerbyMercury_0001
655	1134	1119	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0002	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0005
433	665	691	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0002	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0001
452	784	783	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0002	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0002
1500	2344	2388	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0002	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0002
400	701	699	1813	07	08	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.07.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0005
237	348	365	1813	07	08	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.07.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0001
845	1374	1408	1813	07	08	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.07.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0002
680	1145	1162	1813	07	08	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.07.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0002
214	354	343	1813	07	09	LiverpoolMercuryetc	1813.07.09_LiverpoolMercuryetc_0003	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0005
214	330	351	1813	07	09	LiverpoolMercuryetc	1813.07.09_LiverpoolMercuryetc_0003	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0001
663	1055	1042	1813	07	09	LiverpoolMercuryetc	1813.07.09_LiverpoolMercuryetc_0003	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0002
554	911	880	1813	07	09	LiverpoolMercuryetc	1813.07.09_LiverpoolMercuryetc_0003	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0002
247	429	431	1813	07	09	LiverpoolMercuryetc	1813.07.09_LiverpoolMercuryetc_0003	1813	07	08	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.07.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
275	480	466	1813	07	10	CaledonianMercury	1813.07.10_CaledonianMercury_0001	1813	07	03	CaledonianMercury	1813.07.03_CaledonianMercury_0001
410	673	667	1813	07	10	CaledonianMercury	1813.07.10_CaledonianMercury_0002	1813	07	07	TheMorningChronicle	1813.07.07_TheMorningChronicle_0002
528	821	843	1813	07	10	Jackson'sOxfordJournal	1813.07.10_Jackson'sOxfordJournal_0004	1813	07	03	Jackson'sOxfordJournal	1813.07.03_Jackson'sOxfordJournal_0004
761	1285	1267	1813	07	10	TheIpswichJournal	1813.07.10_TheIpswichJournal_0001	1813	07	03	TheIpswichJournal	1813.07.03_TheIpswichJournal_0001
402	669	650	1813	07	10	TheIpswichJournal	1813.07.10_TheIpswichJournal_0001	1813	07	03	TheIpswichJournal	1813.07.03_TheIpswichJournal_0003
267	486	487	1813	07	10	TheIpswichJournal	1813.07.10_TheIpswichJournal_0004	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0002
466	793	810	1813	07	10	TheIpswichJournal	1813.07.10_TheIpswichJournal_0004	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0002
445	757	741	1813	07	10	TheIpswichJournal	1813.07.10_TheIpswichJournal_0004	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0002
814	1339	1274	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0002	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0005
350	565	566	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0002	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0001
224	384	368	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0002	1813	07	05	TheMorningChronicle	1813.07.05_TheMorningChronicle_0002
893	1445	1416	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0002	1813	07	08	CaledonianMercury	1813.07.08_CaledonianMercury_0002
740	1260	1222	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0002	1813	07	08	TheDerbyMercury	1813.07.08_TheDerbyMercury_0002
416	692	668	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0002	1813	07	08	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.07.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
236	365	359	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0002	1813	07	09	LiverpoolMercuryetc	1813.07.09_LiverpoolMercuryetc_0003
205	312	293	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0002	1813	07	10	CaledonianMercury	1813.07.10_CaledonianMercury_0002
287	507	507	1813	07	10	TheLeedsMercury	1813.07.10_TheLeedsMercury_0004	1813	07	03	TheLeedsMercury	1813.07.03_TheLeedsMercury_0004
