348	483	480	1827	07	02	TheMorningChronicle	1827.07.02_TheMorningChronicle_0002	1827	07	02	HampshireTelegraphandSussexChronicleetc	1827.07.02_HampshireTelegraphandSussexChronicleetc_0004
293	452	468	I:\BL_TXTS\1820s\1827\07\1827.07.03_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1820s\1827\07\1827.07.02_CaledonianMercury_0002.txt
246	359	345	1827	07	04	TheDerbyMercury	1827.07.04_TheDerbyMercury_0002	1827	07	03	TheMorningChronicle	1827.07.03_TheMorningChronicle_0002
309	416	401	1827	07	04	TheDerbyMercury	1827.07.04_TheDerbyMercury_0002	1827	07	03	TheMorningChronicle	1827.07.03_TheMorningChronicle_0003
293	376	363	1827	07	04	TheDerbyMercury	1827.07.04_TheDerbyMercury_0004	1827	07	01	TheExaminer	1827.07.01_TheExaminer_0004
226	355	373	1827	07	05	CaledonianMercury	1827.07.05_CaledonianMercury_0001	1827	07	02	CaledonianMercury	1827.07.02_CaledonianMercury_0001
380	528	510	1827	07	06	LiverpoolMercuryetc	1827.07.06_LiverpoolMercuryetc_0002	1827	07	01	TheExaminer	1827.07.01_TheExaminer_0007
289	403	401	1827	07	06	LiverpoolMercuryetc	1827.07.06_LiverpoolMercuryetc_0002	1827	07	04	TheDerbyMercury	1827.07.04_TheDerbyMercury_0002
358	548	546	1827	07	07	CaledonianMercury	1827.07.07_CaledonianMercury_0001	1827	07	02	CaledonianMercury	1827.07.02_CaledonianMercury_0001
218	355	349	1827	07	07	CaledonianMercury	1827.07.07_CaledonianMercury_0002	1827	07	06	LiverpoolMercuryetc	1827.07.06_LiverpoolMercuryetc_0008
245	339	340	1827	07	07	CaledonianMercury	1827.07.07_CaledonianMercury_0004	1827	07	02	TheBristolMercury	1827.07.02_TheBristolMercury_0002
383	532	539	1827	07	07	TheIpswichJournal	1827.07.07_TheIpswichJournal_0004	1827	07	04	TheDerbyMercury	1827.07.04_TheDerbyMercury_0002
538	805	812	1827	07	07	TheIpswichJournal	1827.07.07_TheIpswichJournal_0004	1827	07	04	TheDerbyMercury	1827.07.04_TheDerbyMercury_0004
219	332	336	1827	07	07	TheIpswichJournal	1827.07.07_TheIpswichJournal_0004	1827	07	06	LiverpoolMercuryetc	1827.07.06_LiverpoolMercuryetc_0003
215	311	304	1827	07	07	TheIpswichJournal	1827.07.07_TheIpswichJournal_0004	1827	07	07	CaledonianMercury	1827.07.07_CaledonianMercury_0004
256	436	429	1827	07	07	TheLeedsMercury	1827.07.07_TheLeedsMercury_0002	1827	07	01	TheExaminer	1827.07.01_TheExaminer_0007
225	300	309	1827	07	07	TheMorningChronicle	1827.07.07_TheMorningChronicle_0003	1827	07	07	Cobbett'sWeeklyPoliticalRegister	1827.07.07_Cobbett'sWeeklyPoliticalRegister_0015
261	400	422	1827	07	07	TheNewcastleCourantetc	1827.07.07_TheNewcastleCourantetc_0004	1827	07	07	CaledonianMercury	1827.07.07_CaledonianMercury_0002
206	263	268	1827	07	08	TheExaminer	1827.07.08_TheExaminer_0005	1827	07	07	TheIpswichJournal	1827.07.07_TheIpswichJournal_0004
501	606	612	1827	07	08	TheExaminer	1827.07.08_TheExaminer_0008	1827	07	07	TheMorningChronicle	1827.07.07_TheMorningChronicle_0003
565	670	702	1827	07	08	TheExaminer	1827.07.08_TheExaminer_0012	1827	07	07	TheMorningChronicle	1827.07.07_TheMorningChronicle_0003
204	301	287	1827	07	08	TheExaminer	1827.07.08_TheExaminer_0013	1827	07	04	TheMorningChronicle	1827.07.04_TheMorningChronicle_0002
686	1141	1128	1827	07	09	CaledonianMercury	1827.07.09_CaledonianMercury_0001	1827	07	02	CaledonianMercury	1827.07.02_CaledonianMercury_0001
229	410	390	1827	07	09	CaledonianMercury	1827.07.09_CaledonianMercury_0001	1827	07	05	CaledonianMercury	1827.07.05_CaledonianMercury_0001
274	396	378	1827	07	09	CaledonianMercury	1827.07.09_CaledonianMercury_0002	1827	07	07	TheIpswichJournal	1827.07.07_TheIpswichJournal_0002
585	735	726	1827	07	09	CaledonianMercury	1827.07.09_CaledonianMercury_0002	1827	07	07	TheMorningChronicle	1827.07.07_TheMorningChronicle_0003
244	320	303	1827	07	09	CaledonianMercury	1827.07.09_CaledonianMercury_0002	1827	07	08	TheExaminer	1827.07.08_TheExaminer_0012
454	695	699	1827	07	09	HampshireTelegraphandSussexChronicleetc	1827.07.09_HampshireTelegraphandSussexChronicleetc_0001	1827	07	02	HampshireTelegraphandSussexChronicleetc	1827.07.02_HampshireTelegraphandSussexChronicleetc_0001
377	643	635	1827	07	09	HampshireTelegraphandSussexChronicleetc	1827.07.09_HampshireTelegraphandSussexChronicleetc_0002	1827	07	02	HampshireTelegraphandSussexChronicleetc	1827.07.02_HampshireTelegraphandSussexChronicleetc_0001
266	360	350	1827	07	09	HampshireTelegraphandSussexChronicleetc	1827.07.09_HampshireTelegraphandSussexChronicleetc_0002	1827	07	05	TheMorningChronicle	1827.07.05_TheMorningChronicle_0004
299	525	494	1827	07	09	HampshireTelegraphandSussexChronicleetc	1827.07.09_HampshireTelegraphandSussexChronicleetc_0003	1827	07	07	TheMorningChronicle	1827.07.07_TheMorningChronicle_0003
255	438	422	1827	07	09	HampshireTelegraphandSussexChronicleetc	1827.07.09_HampshireTelegraphandSussexChronicleetc_0003	1827	07	09	CaledonianMercury	1827.07.09_CaledonianMercury_0002
352	476	489	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0001	1827	07	04	TheDerbyMercury	1827.07.04_TheDerbyMercury_0002
323	404	405	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0001	1827	07	05	TheMorningChronicle	1827.07.05_TheMorningChronicle_0002
370	518	523	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0001	1827	07	07	TheIpswichJournal	1827.07.07_TheIpswichJournal_0004
331	426	435	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0001	1827	07	07	TheMorningChronicle	1827.07.07_TheMorningChronicle_0003
237	335	325	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0001	1827	07	07	TheNewcastleCourantetc	1827.07.07_TheNewcastleCourantetc_0004
219	263	256	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0001	1827	07	08	TheExaminer	1827.07.08_TheExaminer_0005
286	354	345	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0001	1827	07	08	TheExaminer	1827.07.08_TheExaminer_0012
480	725	731	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0002	1827	07	02	TheBristolMercury	1827.07.02_TheBristolMercury_0002
862	1300	1315	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0002	1827	07	07	TheMorningChronicle	1827.07.07_TheMorningChronicle_0003
259	386	371	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0002	1827	07	08	TheExaminer	1827.07.08_TheExaminer_0012
388	581	580	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0004	1827	07	02	TheBristolMercury	1827.07.02_TheBristolMercury_0004
1592	2047	2059	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0004	1827	07	05	TheMorningChronicle	1827.07.05_TheMorningChronicle_0004
257	318	331	1827	07	09	TheBristolMercury	1827.07.09_TheBristolMercury_0004	1827	07	09	HampshireTelegraphandSussexChronicleetc	1827.07.09_HampshireTelegraphandSussexChronicleetc_0002
