Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1821	1	20	JacksonsOxfordJournal	4	1821	1	19	GlasgowHerald	1
1821	1	20	IpswichJournal	1	1821	1	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1821	2	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	1	20	JacksonsOxfordJournal	4
1821	2	24	JacksonsOxfordJournal	4	1821	2	22	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1821	3	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	2	24	JacksonsOxfordJournal	2
1821	3	10	JacksonsOxfordJournal	4	1821	3	6	FreemansJournalandDailyCommercialAdvertiser	2
1821	3	24	JacksonsOxfordJournal	4	1821	3	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	4	5	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	3	31	LeedsMercury	3
1821	5	12	JacksonsOxfordJournal	2	1821	5	5	LeedsMercury	4
1821	5	19	LeedsMercury	4	1821	5	12	JacksonsOxfordJournal	2
1821	5	26	LeedsMercury	4	1821	3	3	JacksonsOxfordJournal	4
1821	6	27	DerbyMercury	1	1821	3	31	JacksonsOxfordJournal	2
1821	6	30	JacksonsOxfordJournal	1	1821	6	29	FreemansJournalandDailyCommercialAdvertiser	2
1821	1	4	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	1	1	GlasgowHerald	2
1821	1	6	JacksonsOxfordJournal	2	1821	1	4	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	1	8	GlasgowHerald	1	1821	1	6	JacksonsOxfordJournal	2
1821	1	10	AberdeenJournal	4	1821	1	5	GlasgowHerald	1
1821	1	11	CaledonianMercury	2	1821	1	9	FreemansJournalandDailyCommercialAdvertiser	2
1821	1	11	CaledonianMercury	4	1821	1	8	GlasgowHerald	2
1821	1	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1821	1	8	GlasgowHerald	4
1821	1	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	1	6	JacksonsOxfordJournal	2
1821	1	12	GlasgowHerald	4	1821	1	11	CaledonianMercury	4
1821	1	13	JacksonsOxfordJournal	1	1821	1	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1821	1	13	JacksonsOxfordJournal	2	1821	1	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1821	1	13	JacksonsOxfordJournal	4	1821	1	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1821	1	13	BristolMercury	1	1821	1	12	GlasgowHerald	1
1821	1	13	IpswichJournal	1	1821	1	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	1	15	GlasgowHerald	4	1821	1	13	IpswichJournal	1
1821	1	16	FreemansJournalandDailyCommercialAdvertiser	4	1821	1	13	JacksonsOxfordJournal	3
1821	1	17	FreemansJournalandDailyCommercialAdvertiser	4	1821	1	10	DerbyMercury	3
1821	1	17	AberdeenJournal	4	1821	1	11	CaledonianMercury	4
1821	1	18	CaledonianMercury	4	1821	1	17	AberdeenJournal	4
1821	1	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1821	1	16	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	1	15	CaledonianMercury	2
1821	1	19	FreemansJournalandDailyCommercialAdvertiser	2	1821	1	18	CaledonianMercury	2
1821	1	19	GlasgowHerald	1	1821	1	18	CaledonianMercury	3
1821	1	19	LiverpoolMercuryetc	2	1821	1	18	CaledonianMercury	2
1821	1	19	LiverpoolMercuryetc	6	1821	1	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	1	19	LiverpoolMercuryetc	7	1821	1	16	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	20	CaledonianMercury	2	1821	1	19	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	20	CobbettsWeeklyPoliticalRegister	33	1821	1	8	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	20	CobbettsWeeklyPoliticalRegister	35	1821	1	8	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	20	FreemansJournalandDailyCommercialAdvertiser	4	1821	1	19	GlasgowHerald	1
1821	1	20	JacksonsOxfordJournal	1	1821	1	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	1	20	BristolMercury	1	1821	1	19	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	20	BristolMercury	4	1821	1	16	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	20	IpswichJournal	4	1821	1	16	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	21	Examiner	10	1821	1	19	LiverpoolMercuryetc	6
1821	1	22	CaledonianMercury	3	1821	1	8	GlasgowHerald	4
1821	1	22	CaledonianMercury	4	1821	1	15	GlasgowHerald	4
1821	1	25	FreemansJournalandDailyCommercialAdvertiser	3	1821	1	22	CaledonianMercury	2
1821	1	25	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1821	1	20	JacksonsOxfordJournal	2
1821	1	25	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	1	22	CaledonianMercury	2
1821	1	26	GlasgowHerald	1	1821	1	22	CaledonianMercury	3
1821	1	26	GlasgowHerald	4	1821	1	25	FreemansJournalandDailyCommercialAdvertiser	3
1821	1	27	CaledonianMercury	2	1821	1	25	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1821	1	27	CaledonianMercury	3	1821	1	22	FreemansJournalandDailyCommercialAdvertiser	4
1821	1	27	JacksonsOxfordJournal	1	1821	1	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	1	27	IpswichJournal	1	1821	1	25	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1821	1	27	IpswichJournal	4	1821	1	25	CaledonianMercury	2
1821	1	29	GlasgowHerald	1	1821	1	27	CaledonianMercury	3
1821	1	31	FreemansJournalandDailyCommercialAdvertiser	4	1821	1	29	CaledonianMercury	3
1821	1	31	AberdeenJournal	2	1821	1	27	IpswichJournal	1
1821	1	31	AberdeenJournal	4	1821	1	22	CaledonianMercury	3
1821	2	1	CaledonianMercury	2	1821	1	31	FreemansJournalandDailyCommercialAdvertiser	3
1821	2	1	CaledonianMercury	4	1821	1	31	FreemansJournalandDailyCommercialAdvertiser	3
1821	2	2	GlasgowHerald	4	1821	2	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1821	2	3	CaledonianMercury	2	1821	2	2	GlasgowHerald	2
1821	2	3	JacksonsOxfordJournal	1	1821	2	2	FreemansJournalandDailyCommercialAdvertiser	2
1821	2	3	JacksonsOxfordJournal	4	1821	2	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	2	3	BristolMercury	4	1821	2	1	CaledonianMercury	4
1821	2	3	IpswichJournal	4	1821	2	2	FreemansJournalandDailyCommercialAdvertiser	3
1821	2	3	LeedsMercury	3	1821	2	2	LiverpoolMercuryetc	6
1821	2	5	GlasgowHerald	1	1821	2	1	CaledonianMercury	3
1821	2	7	AberdeenJournal	2	1821	1	29	CaledonianMercury	3
1821	2	7	AberdeenJournal	4	1821	2	3	JacksonsOxfordJournal	4
1821	2	8	CaledonianMercury	2	1821	2	6	FreemansJournalandDailyCommercialAdvertiser	2
1821	2	8	CaledonianMercury	4	1821	2	6	FreemansJournalandDailyCommercialAdvertiser	3
1821	2	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1821	2	7	AberdeenJournal	2
1821	2	9	FreemansJournalandDailyCommercialAdvertiser	3	1821	2	8	CaledonianMercury	3
1821	2	9	FreemansJournalandDailyCommercialAdvertiser	4	1821	2	3	CaledonianMercury	4
1821	2	9	GlasgowHerald	1	1821	2	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	2	9	GlasgowHerald	2	1821	2	8	CaledonianMercury	3
1821	2	9	GlasgowHerald	4	1821	2	8	CaledonianMercury	3
1821	2	10	JacksonsOxfordJournal	4	1821	2	9	FreemansJournalandDailyCommercialAdvertiser	4
1821	2	10	IpswichJournal	1	1821	2	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	2	10	IpswichJournal	3	1821	2	3	JacksonsOxfordJournal	2
1821	2	10	IpswichJournal	4	1821	2	9	GlasgowHerald	1
1821	2	12	CaledonianMercury	3	1821	2	10	JacksonsOxfordJournal	2
1821	2	12	GlasgowHerald	1	1821	2	10	CaledonianMercury	3
1821	2	12	GlasgowHerald	4	1821	2	10	JacksonsOxfordJournal	2
1821	2	14	AberdeenJournal	4	1821	2	8	CaledonianMercury	3
1821	2	15	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1821	2	3	JacksonsOxfordJournal	2
1821	2	15	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1821	2	10	JacksonsOxfordJournal	2
1821	2	15	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	2	12	GlasgowHerald	2
1821	2	16	GlasgowHerald	1	1821	2	15	CaledonianMercury	2
1821	2	17	CaledonianMercury	2	1821	2	16	GlasgowHerald	2
1821	2	17	JacksonsOxfordJournal	4	1821	2	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	2	19	CaledonianMercury	4	1821	1	20	IpswichJournal	4
1821	2	19	FreemansJournalandDailyCommercialAdvertiser	3	1821	2	17	IpswichJournal	4
1821	2	19	GlasgowHerald	1	1821	2	17	CaledonianMercury	2
1821	2	19	GlasgowHerald	4	1821	2	3	CaledonianMercury	4
1821	2	22	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1821	2	21	FreemansJournalandDailyCommercialAdvertiser	2
1821	2	22	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	2	19	GlasgowHerald	4
1821	2	23	LiverpoolMercuryetc	2	1821	2	22	CaledonianMercury	3
1821	2	23	LiverpoolMercuryetc	3	1821	2	21	FreemansJournalandDailyCommercialAdvertiser	4
1821	2	23	LiverpoolMercuryetc	6	1821	2	19	GlasgowHerald	4
1821	2	24	IpswichJournal	1	1821	2	22	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	2	24	IpswichJournal	4	1821	2	22	CaledonianMercury	3
1821	2	26	CaledonianMercury	4	1821	2	23	LiverpoolMercuryetc	6
1821	2	26	GlasgowHerald	1	1821	2	24	JacksonsOxfordJournal	2
1821	2	26	GlasgowHerald	4	1821	2	24	JacksonsOxfordJournal	2
1821	2	28	FreemansJournalandDailyCommercialAdvertiser	4	1821	2	24	JacksonsOxfordJournal	2
1821	3	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1821	2	24	JacksonsOxfordJournal	2
1821	3	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1821	2	26	GlasgowHerald	2
1821	3	2	FreemansJournalandDailyCommercialAdvertiser	2	1821	3	1	CaledonianMercury	2
1821	3	2	FreemansJournalandDailyCommercialAdvertiser	4	1821	2	24	JacksonsOxfordJournal	4
1821	3	2	GlasgowHerald	1	1821	2	24	CobbettsWeeklyPoliticalRegister	5
1821	3	2	GlasgowHerald	4	1821	3	1	CaledonianMercury	2
1821	3	3	JacksonsOxfordJournal	1	1821	3	1	CaledonianMercury	2
1821	3	3	JacksonsOxfordJournal	4	1821	3	2	GlasgowHerald	4
1821	3	3	IpswichJournal	2	1821	3	2	FreemansJournalandDailyCommercialAdvertiser	2
1821	3	5	GlasgowHerald	2	1821	3	3	CaledonianMercury	3
1821	3	5	GlasgowHerald	4	1821	2	26	CaledonianMercury	4
1821	3	6	FreemansJournalandDailyCommercialAdvertiser	4	1821	2	3	CaledonianMercury	4
1821	3	7	AberdeenJournal	2	1821	3	1	CaledonianMercury	2
1821	3	7	AberdeenJournal	4	1821	3	5	GlasgowHerald	4
1821	3	8	CaledonianMercury	4	1821	3	7	FreemansJournalandDailyCommercialAdvertiser	3
1821	3	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1821	3	7	FreemansJournalandDailyCommercialAdvertiser	4
1821	3	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	3	5	GlasgowHerald	2
1821	3	9	GlasgowHerald	1	1821	3	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1821	3	9	LiverpoolMercuryetc	2	1821	3	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	3	10	FreemansJournalandDailyCommercialAdvertiser	4	1821	3	9	GlasgowHerald	1
1821	3	10	JacksonsOxfordJournal	1	1821	3	8	CaledonianMercury	3
1821	3	10	JacksonsOxfordJournal	2	1821	2	17	IpswichJournal	1
1821	3	10	IpswichJournal	1	1821	3	8	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	3	10	IpswichJournal	4	1821	3	8	CaledonianMercury	3
1821	3	12	CaledonianMercury	2	1821	3	10	IpswichJournal	2
1821	3	12	CaledonianMercury	4	1821	2	22	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1821	3	12	GlasgowHerald	2	1821	3	10	IpswichJournal	2
1821	3	12	GlasgowHerald	4	1821	3	3	IpswichJournal	4
1821	3	14	FreemansJournalandDailyCommercialAdvertiser	2	1821	3	10	CaledonianMercury	4
1821	3	14	AberdeenJournal	2	1821	3	8	CaledonianMercury	3
1821	3	15	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1821	3	12	GlasgowHerald	1
1821	3	15	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1821	3	7	FreemansJournalandDailyCommercialAdvertiser	3
1821	3	16	FreemansJournalandDailyCommercialAdvertiser	3	1821	3	15	CaledonianMercury	3
1821	3	16	GlasgowHerald	1	1821	3	15	CaledonianMercury	2
1821	3	17	CaledonianMercury	4	1821	3	7	FreemansJournalandDailyCommercialAdvertiser	3
1821	3	19	GlasgowHerald	1	1821	3	17	IpswichJournal	4
