RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1828	07	02	TheDerbyMercury	0004	1828	07	01	TheHullPacketandHumberMercury	0004
1828	07	03	NorthWalesChronicle	0002	1828	07	01	TheHullPacketandHumberMercury	0004
1828	07	03	NorthWalesChronicle	0003	1828	07	02	TheDerbyMercury	0002
1828	07	04	LiverpoolMercuryetc	0003	1828	07	02	TheDerbyMercury	0002
1828	07	04	LiverpoolMercuryetc	0006	1828	07	01	TheMorningChronicle	0004
1828	07	05	TheIpswichJournal	0002	1828	07	02	TheMorningChronicle	0004
1828	07	05	TheIpswichJournal	0004	1828	07	02	TheDerbyMercury	0002
1828	07	05	TheLeedsMercury	0002	1828	07	02	TheDerbyMercury	0002
1828	07	05	TheMorningChronicle	0004	1828	07	04	TheBelfastNews-Letter	0004
1828	07	05	TheNewcastleCourantetc	0002	1828	07	01	TheBelfastNews-Letter	0004
1828	07	05	TheNewcastleCourantetc	0003	1828	07	01	TheHullPacketandHumberMercury	0004
1828	07	05	TheNewcastleCourantetc	0004	1828	07	02	TheDerbyMercury	0002
1828	07	06	TheExaminer	0001	1828	07	01	TheMorningChronicle	0002
1828	07	06	TheExaminer	0005	1828	07	01	TheMorningChronicle	0002
1828	07	06	TheExaminer	0006	1828	07	04	TheMorningChronicle	0003
1828	07	06	TheExaminer	0012	1828	07	02	TheMorningChronicle	0004
1828	07	06	TheExaminer	0014	1828	07	05	TheMorningChronicle	0001
1828	07	08	TheHullPacketandHumberMercury	0002	1828	07	02	TheAberdeenJournal	0003
1828	07	08	TheHullPacketandHumberMercury	0003	1828	07	05	TheNewcastleCourantetc	0004
1828	07	08	TheHullPacketandHumberMercury	0004	1828	07	02	TheMorningChronicle	0004
1828	07	08	TheMorningChronicle	0001	1828	07	02	TheDerbyMercury	0004
1828	07	08	TheMorningChronicle	0004	1828	07	05	TheIpswichJournal	0001
1828	07	09	TheAberdeenJournal	0001	1828	07	02	TheDerbyMercury	0002
1828	07	09	TheDerbyMercury	0002	1828	07	07	TheMorningChronicle	0002
1828	07	09	TheDerbyMercury	0004	1828	07	01	TheBristolMercury	0004
1828	07	10	CaledonianMercury	0002	1828	07	07	TheMorningChronicle	0002
1828	07	10	NorthWalesChronicle	0001	1828	07	02	TheDerbyMercury	0002
1828	07	10	NorthWalesChronicle	0004	1828	07	08	TheBelfastNews-Letter	0004
1828	07	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004	1828	07	08	TheBristolMercury	0004
1828	07	11	TheBelfastNews-Letter	0002	1828	07	09	TheDerbyMercury	0002
1828	07	11	TheBelfastNews-Letter	0004	1828	07	10	TheMorningChronicle	0004
1828	07	11	TheMorningChronicle	0001	1828	07	05	TheIpswichJournal	0001
1828	07	12	CaledonianMercury	0004	1828	07	10	TheMorningChronicle	0004
1828	07	12	Cobbett'sWeeklyPoliticalRegister	0010	1828	07	02	TheMorningChronicle	0001
1828	07	12	Cobbett'sWeeklyPoliticalRegister	0011	1828	07	02	TheMorningChronicle	0001
1828	07	12	TheIpswichJournal	0002	1828	07	10	TheMorningChronicle	0004
1828	07	12	TheLeedsMercury	0002	1828	07	09	TheDerbyMercury	0002
1828	07	12	TheNewcastleCourantetc	0002	1828	07	05	TheMorningChronicle	0004
1828	07	12	TheNewcastleCourantetc	0003	1828	07	07	CaledonianMercury	0002
1828	07	13	TheExaminer	0003	1828	07	10	TheMorningChronicle	0004
1828	07	13	TheExaminer	0006	1828	07	08	TheMorningChronicle	0002
1828	07	13	TheExaminer	0007	1828	07	09	TheMorningChronicle	0002
1828	07	13	TheExaminer	0012	1828	07	10	TheMorningChronicle	0002
1828	07	13	TheExaminer	0013	1828	07	09	TheMorningChronicle	0004
1828	07	14	CaledonianMercury	0002	1828	07	11	TheMorningChronicle	0002
1828	07	14	HampshireTelegraphandSussexChronicleetc	0002	1828	07	09	TheMorningChronicle	0002
1828	07	14	TheMorningChronicle	0001	1828	07	08	TheHullPacketandHumberMercury	0001
1828	07	15	TheBristolMercury	0001	1828	07	09	TheMorningChronicle	0003
1828	07	15	TheBristolMercury	0002	1828	07	09	TheDerbyMercury	0002
1828	07	15	TheHullPacketandHumberMercury	0001	1828	07	14	TheMorningChronicle	0001
1828	07	15	TheHullPacketandHumberMercury	0002	1828	07	12	TheNewcastleCourantetc	0002
1828	07	15	TheHullPacketandHumberMercury	0004	1828	07	11	TheMorningChronicle	0002
1828	07	15	TheMorningChronicle	0001	1828	07	05	TheIpswichJournal	0001
1828	07	16	TheAberdeenJournal	0002	1828	07	09	TheDerbyMercury	0002
1828	07	16	TheAberdeenJournal	0004	1828	07	08	TheBelfastNews-Letter	0004
1828	07	16	TheDerbyMercury	0001	1828	07	15	TheHullPacketandHumberMercury	0001
1828	07	16	TheDerbyMercury	0002	1828	07	15	TheHullPacketandHumberMercury	0004
1828	07	16	TheDerbyMercury	0004	1828	07	15	TheHullPacketandHumberMercury	0001
1828	07	18	LiverpoolMercuryetc	0002	1828	07	16	TheDerbyMercury	0002
1828	07	18	LiverpoolMercuryetc	0005	1828	07	06	TheExaminer	0015
1828	07	18	LiverpoolMercuryetc	0007	1828	07	16	TheDerbyMercury	0001
1828	07	18	TheBelfastNews-Letter	0004	1828	07	17	TheMorningChronicle	0004
1828	07	19	TheIpswichJournal	0004	1828	07	15	TheMorningChronicle	0004
1828	07	19	TheNewcastleCourantetc	0001	1828	07	16	TheDerbyMercury	0001
1828	07	19	TheNewcastleCourantetc	0002	1828	07	14	TheMorningChronicle	0002
1828	07	20	TheExaminer	0004	1828	07	17	TheMorningChronicle	0002
1828	07	20	TheExaminer	0005	1828	07	15	TheMorningChronicle	0002
1828	07	20	TheExaminer	0006	1828	07	17	TheMorningChronicle	0003
1828	07	20	TheExaminer	0007	1828	07	18	TheMorningChronicle	0002
1828	07	20	TheExaminer	0008	1828	07	19	TheMorningChronicle	0002
1828	07	20	TheExaminer	0013	1828	07	15	TheMorningChronicle	0003
1828	07	21	HampshireTelegraphandSussexChronicleetc	0002	1828	07	15	TheMorningChronicle	0002
1828	07	21	TheMorningChronicle	0001	1828	07	20	TheExaminer	0016
1828	07	21	TheMorningChronicle	0003	1828	07	19	TheLeedsMercury	0003
1828	07	22	TheBelfastNews-Letter	0001	1828	07	17	TheMorningChronicle	0002
1828	07	22	TheBelfastNews-Letter	0004	1828	07	15	TheHullPacketandHumberMercury	0004
1828	07	22	TheHullPacketandHumberMercury	0001	1828	07	19	TheIpswichJournal	0002
1828	07	22	TheHullPacketandHumberMercury	0004	1828	07	16	TheMorningChronicle	0004
1828	07	23	TheAberdeenJournal	0004	1828	07	21	CaledonianMercury	0004
1828	07	23	TheDerbyMercury	0001	1828	07	18	LiverpoolMercuryetc	0007
1828	07	23	TheDerbyMercury	0002	1828	07	22	TheHullPacketandHumberMercury	0004
1828	07	23	TheDerbyMercury	0004	1828	07	22	TheHullPacketandHumberMercury	0001
1828	07	23	TheMorningChronicle	0001	1828	07	20	TheExaminer	0016
1828	07	23	TheMorningChronicle	0003	1828	07	18	TheBelfastNews-Letter	0004
1828	07	24	CaledonianMercury	0002	1828	07	22	TheMorningChronicle	0002
1828	07	24	CaledonianMercury	0004	1828	07	21	TheMorningChronicle	0003
1828	07	24	NorthWalesChronicle	0003	1828	07	18	TheBelfastNews-Letter	0004
1828	07	24	TheMorningChronicle	0004	1828	07	19	TheNewcastleCourantetc	0004
1828	07	24	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004	1828	07	19	TheMorningChronicle	0004
1828	07	25	LiverpoolMercuryetc	0007	1828	07	16	TheDerbyMercury	0001
1828	07	25	TheBelfastNews-Letter	0001	1828	07	18	TheMorningChronicle	0002
1828	07	25	TheBelfastNews-Letter	0002	1828	07	23	TheDerbyMercury	0002
