RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1806	05	03	Jackson'sOxfordJournal	0002	1806	05	01	Trewman'sExeterFlyingPost	0004
1806	05	03	Jackson'sOxfordJournal	0004	1806	05	01	CaledonianMercury	0002
1806	05	03	TheNewcastleCourantetc	0002	1806	05	01	Trewman'sExeterFlyingPost	0002
1806	05	03	TheNewcastleCourantetc	0004	1806	05	01	CaledonianMercury	0002
1806	05	05	CaledonianMercury	0002	1806	05	03	Jackson'sOxfordJournal	0002
1806	05	05	HampshireTelegraphandSussexChronicleetc	0004	1806	05	03	TheNewcastleCourantetc	0002
1806	05	07	TheAberdeenJournal	0002	1806	05	03	CaledonianMercury	0004
1806	05	07	TheAberdeenJournal	0003	1806	05	01	CaledonianMercury	0003
1806	05	08	TheDerbyMercury	0001	1806	05	03	Jackson'sOxfordJournal	0001
1806	05	08	TheDerbyMercury	0004	1806	05	01	Trewman'sExeterFlyingPost	0003
1806	05	08	Trewman'sExeterFlyingPost	0003	1806	05	03	Jackson'sOxfordJournal	0004
1806	05	10	CaledonianMercury	0002	1806	05	08	Trewman'sExeterFlyingPost	0004
1806	05	10	CaledonianMercury	0004	1806	05	07	TheAberdeenJournal	0002
1806	05	10	Jackson'sOxfordJournal	0001	1806	05	03	TheNewcastleCourantetc	0002
1806	05	10	Jackson'sOxfordJournal	0004	1806	05	08	TheDerbyMercury	0004
1806	05	10	TheIpswichJournal	0004	1806	05	03	TheNewcastleCourantetc	0002
1806	05	12	CaledonianMercury	0003	1806	05	07	TheAberdeenJournal	0002
1806	05	14	TheAberdeenJournal	0001	1806	05	03	CaledonianMercury	0004
1806	05	14	TheAberdeenJournal	0002	1806	05	12	CaledonianMercury	0003
1806	05	14	TheAberdeenJournal	0003	1806	05	08	Trewman'sExeterFlyingPost	0004
1806	05	15	TheDerbyMercury	0004	1806	05	03	Jackson'sOxfordJournal	0004
1806	05	17	Cobbett'sWeeklyPoliticalRegister	0027	1806	05	03	TheNewcastleCourantetc	0002
1806	05	17	Cobbett'sWeeklyPoliticalRegister	0028	1806	05	03	TheNewcastleCourantetc	0002
1806	05	17	Cobbett'sWeeklyPoliticalRegister	0029	1806	05	03	TheNewcastleCourantetc	0002
1806	05	17	Cobbett'sWeeklyPoliticalRegister	0030	1806	05	01	CaledonianMercury	0002
1806	05	17	Cobbett'sWeeklyPoliticalRegister	0031	1806	05	01	CaledonianMercury	0002
1806	05	17	Cobbett'sWeeklyPoliticalRegister	0032	1806	05	01	CaledonianMercury	0002
1806	05	17	Jackson'sOxfordJournal	0004	1806	05	01	Trewman'sExeterFlyingPost	0002
1806	05	17	TheNewcastleCourantetc	0002	1806	05	12	CaledonianMercury	0002
1806	05	19	CaledonianMercury	0002	1806	05	17	Jackson'sOxfordJournal	0002
1806	05	19	HampshireTelegraphandSussexChronicleetc	0004	1806	05	17	Jackson'sOxfordJournal	0002
1806	05	21	TheAberdeenJournal	0002	1806	05	17	TheNewcastleCourantetc	0004
1806	05	21	TheAberdeenJournal	0003	1806	05	15	Trewman'sExeterFlyingPost	0004
1806	05	22	CaledonianMercury	0001	1806	05	21	TheAberdeenJournal	0003
1806	05	22	CaledonianMercury	0002	1806	05	19	TheMorningChronicle	0002
1806	05	22	CaledonianMercury	0003	1806	05	20	TheMorningChronicle	0003
1806	05	22	TheDerbyMercury	0004	1806	05	01	Trewman'sExeterFlyingPost	0003
1806	05	24	Jackson'sOxfordJournal	0004	1806	05	22	CaledonianMercury	0002
1806	05	24	TheNewcastleCourantetc	0002	1806	05	22	CaledonianMercury	0002
1806	05	24	TheNewcastleCourantetc	0004	1806	05	22	CaledonianMercury	0003
1806	05	26	CaledonianMercury	0001	1806	05	21	TheAberdeenJournal	0003
1806	05	26	CaledonianMercury	0003	1806	05	24	Jackson'sOxfordJournal	0002
1806	05	26	HampshireTelegraphandSussexChronicleetc	0004	1806	05	20	TheMorningChronicle	0002
1806	05	28	TheAberdeenJournal	0002	1806	05	22	CaledonianMercury	0003
1806	05	28	TheAberdeenJournal	0003	1806	05	22	CaledonianMercury	0003
1806	05	29	CaledonianMercury	0002	1806	05	24	TheMorningChronicle	0002
1806	05	29	Trewman'sExeterFlyingPost	0003	1806	05	24	Jackson'sOxfordJournal	0002
1806	05	31	CaledonianMercury	0002	1806	05	28	TheMorningChronicle	0002
1806	05	31	Jackson'sOxfordJournal	0001	1806	05	29	Trewman'sExeterFlyingPost	0003
1806	05	31	Jackson'sOxfordJournal	0002	1806	05	28	TheMorningChronicle	0002
1806	05	31	Jackson'sOxfordJournal	0004	1806	05	29	CaledonianMercury	0002
1806	05	31	TheNewcastleCourantetc	0004	1806	05	28	TheMorningChronicle	0002
1806	06	02	CaledonianMercury	0002	1806	05	30	TheMorningChronicle	0002
1806	06	02	HampshireTelegraphandSussexChronicleetc	0004	1806	05	31	CaledonianMercury	0002
1806	06	04	TheAberdeenJournal	0002	1806	05	29	CaledonianMercury	0003
1806	06	04	TheAberdeenJournal	0003	1806	05	31	CaledonianMercury	0004
1806	06	11	TheAberdeenJournal	0002	1806	05	29	CaledonianMercury	0001
1806	06	12	TheDerbyMercury	0004	1806	05	17	Jackson'sOxfordJournal	0004
1806	07	10	TheDerbyMercury	0004	1806	05	15	Trewman'sExeterFlyingPost	0003
1806	07	19	TheNewcastleCourantetc	0003	1806	05	17	Jackson'sOxfordJournal	0003
1806	07	23	TheAberdeenJournal	0004	1806	05	03	CaledonianMercury	0004
1806	07	24	TheDerbyMercury	0004	1806	05	17	Jackson'sOxfordJournal	0003
1806	07	26	CaledonianMercury	0004	1806	05	14	TheAberdeenJournal	0001
1806	08	13	TheAberdeenJournal	0002	1806	05	03	CaledonianMercury	0004
1806	08	14	TheDerbyMercury	0001	1806	05	31	Jackson'sOxfordJournal	0002
1806	08	28	TheDerbyMercury	0001	1806	05	22	Trewman'sExeterFlyingPost	0003
1806	09	11	TheDerbyMercury	0004	1806	05	01	Trewman'sExeterFlyingPost	0003
1806	09	18	TheDerbyMercury	0004	1806	05	22	Trewman'sExeterFlyingPost	0003
1806	10	16	TheDerbyMercury	0004	1806	05	01	Trewman'sExeterFlyingPost	0003
1806	10	23	TheDerbyMercury	0004	1806	05	22	Trewman'sExeterFlyingPost	0003
1806	11	12	TheAberdeenJournal	0001	1806	05	31	CaledonianMercury	0004
1806	11	13	TheDerbyMercury	0004	1806	05	29	Trewman'sExeterFlyingPost	0003
1806	11	17	HampshireTelegraphandSussexChronicleetc	0004	1806	05	03	Jackson'sOxfordJournal	0001
1806	11	20	TheDerbyMercury	0004	1806	05	22	Trewman'sExeterFlyingPost	0003
