RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1812	06	04	CaledonianMercury	0002	1812	06	01	TheMorningChronicle	0002
1812	06	06	CaledonianMercury	0003	1812	06	01	TheMorningChronicle	0003
1812	06	06	TheIpswichJournal	0001	1812	06	04	CaledonianMercury	0002
1812	06	06	TheIpswichJournal	0004	1812	06	04	CaledonianMercury	0003
1812	06	06	TheLeedsMercury	0002	1812	06	01	TheMorningChronicle	0003
1812	06	06	TheLeedsMercury	0003	1812	06	04	CaledonianMercury	0003
1812	06	08	CaledonianMercury	0002	1812	06	06	TheMorningChronicle	0003
