Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1801	1	3	JacksonsOxfordJournal	4	1801	1	1	CaledonianMercury	2
1801	1	8	TrewmansExeterFlyingPost	2	1801	1	1	MorningChronicle	2
1801	1	15	TrewmansExeterFlyingPost	3	1801	1	6	MorningChronicle	1
1801	1	17	JacksonsOxfordJournal	2	1801	1	14	MorningChronicle	2
1801	1	22	TheDerbyMercury	1	1801	1	8	TrewmansExeterFlyingPost	2
1801	1	22	TrewmansExeterFlyingPost	3	1801	1	10	JacksonsOxfordJournal	2
1801	1	24	JacksonsOxfordJournal	4	1801	1	22	CaledonianMercury	2
1801	1	29	TheDerbyMercury	1	1801	1	24	JacksonsOxfordJournal	2
1801	1	29	TheDerbyMercury	3	1801	1	27	TheHullPacket	4
1801	2	3	TheHullPacket	1	1801	1	26	CaledonianMercury	1
1801	2	17	TheHullPacket	4	1801	2	14	JacksonsOxfordJournal	2
1801	2	19	TrewmansExeterFlyingPost	3	1801	2	3	TheHullPacket	4
1801	2	24	TheHullPacket	4	1801	2	19	TrewmansExeterFlyingPost	3
1801	2	26	TrewmansExeterFlyingPost	3	1801	2	24	TheHullPacket	4
1801	2	28	JacksonsOxfordJournal	4	1801	1	19	CaledonianMercury	3
1801	3	3	TheHullPacket	1	1801	2	28	CaledonianMercury	3
1801	3	5	TheDerbyMercury	3	1801	3	2	CaledonianMercury	3
1801	3	5	TrewmansExeterFlyingPost	3	1801	1	10	JacksonsOxfordJournal	2
1801	3	9	PortsmouthTelegraphorMottleysNavalandMilitaryJournal	6	1801	3	7	CaledonianMercury	2
1801	3	14	JacksonsOxfordJournal	1	1801	3	10	TheHullPacket	1
1801	3	16	TheAberdeenJournal	3	1801	2	21	CaledonianMercury	4
1801	3	30	TheAberdeenJournal	3	1801	3	23	CaledonianMercury	3
1801	4	2	TrewmansExeterFlyingPost	3	1801	1	10	JacksonsOxfordJournal	2
1801	5	2	CaledonianMercury	4	1801	4	25	JacksonsOxfordJournal	4
1801	5	4	TheAberdeenJournal	1	1801	4	25	CaledonianMercury	4
1801	5	12	TheHullPacket	4	1801	5	11	CaledonianMercury	2
1801	5	16	JacksonsOxfordJournal	4	1801	5	14	CaledonianMercury	2
1801	5	23	JacksonsOxfordJournal	4	1801	5	21	CaledonianMercury	2
1801	6	23	TheHullPacket	1	1801	6	20	CaledonianMercury	3
1801	6	26	MorningChronicle	2	1801	6	18	TheDerbyMercury	4
1801	1	3	CaledonianMercury	2	1801	1	1	TrewmansExeterFlyingPost	4
1801	1	3	JacksonsOxfordJournal	2	1801	1	1	MorningChronicle	2
1801	1	5	PortsmouthTelegraphorMottleysNavalandMilitaryJournal	6	1801	1	3	MorningChronicle	4
1801	1	5	TheAberdeenJournal	4	1801	1	3	CaledonianMercury	3
1801	1	6	TheHullPacket	4	1801	1	5	TheAberdeenJournal	3
1801	1	8	CaledonianMercury	2	1801	1	5	MorningChronicle	2
1801	1	8	TheDerbyMercury	1	1801	1	2	MorningChronicle	3
1801	1	10	CaledonianMercury	2	1801	1	7	MorningChronicle	2
1801	1	10	JacksonsOxfordJournal	1	1801	1	8	TrewmansExeterFlyingPost	3
1801	1	10	JacksonsOxfordJournal	3	1801	1	7	MorningChronicle	3
1801	1	10	TheIpswichJournal	1	1801	1	6	TheHullPacket	2
1801	1	12	CaledonianMercury	2	1801	1	9	MorningChronicle	3
1801	1	12	PortsmouthTelegraphorMottleysNavalandMilitaryJournal	6	1801	1	10	CaledonianMercury	3
1801	1	12	TheAberdeenJournal	2	1801	1	5	CaledonianMercury	2
1801	1	12	TheAberdeenJournal	3	1801	1	3	MorningChronicle	3
1801	1	15	CaledonianMercury	2	1801	1	10	MorningChronicle	2
1801	1	15	CaledonianMercury	3	1801	1	10	MorningChronicle	3
1801	1	15	TheDerbyMercury	2	1801	1	12	CaledonianMercury	3
1801	1	15	TrewmansExeterFlyingPost	2	1801	1	12	CaledonianMercury	3
1801	1	17	CaledonianMercury	2	1801	1	14	MorningChronicle	2
1801	1	17	CaledonianMercury	3	1801	1	14	MorningChronicle	2
