RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1827	12	02	TheExaminer	0013	1827	12	01	TheIpswichJournal	0004
1827	12	03	TheBristolMercury	0001	1827	12	02	TheExaminer	0004
1827	12	03	TheBristolMercury	0004	1827	12	02	TheExaminer	0014
1827	12	04	TheHullPacketandHumberMercury	0004	1827	12	01	TheMorningChronicle	0001
1827	12	05	TheDerbyMercury	0001	1827	12	01	TheIpswichJournal	0004
1827	12	06	CaledonianMercury	0002	1827	12	05	TheDerbyMercury	0004
1827	12	06	NorthWalesChronicle	0001	1827	12	03	TheBristolMercury	0004
1827	12	06	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1827	12	03	TheBristolMercury	0004
1827	12	08	CaledonianMercury	0002	1827	12	05	TheMorningChronicle	0002
1827	12	08	TheIpswichJournal	0001	1827	12	06	NorthWalesChronicle	0001
1827	12	08	TheIpswichJournal	0004	1827	12	04	TheMorningChronicle	0001
1827	12	08	TheNewcastleCourantetc	0002	1827	12	04	TheMorningChronicle	0002
1827	12	08	TheNewcastleCourantetc	0004	1827	12	01	TheMorningChronicle	0002
1827	12	09	TheExaminer	0002	1827	12	08	CaledonianMercury	0002
1827	12	10	CaledonianMercury	0002	1827	12	05	TheMorningChronicle	0001
1827	12	10	HampshireTelegraphandSussexChronicleetc	0002	1827	12	06	NorthWalesChronicle	0004
1827	12	10	TheBristolMercury	0001	1827	12	08	TheIpswichJournal	0002
1827	12	11	TheHullPacketandHumberMercury	0001	1827	12	10	TheMorningChronicle	0001
1827	12	11	TheHullPacketandHumberMercury	0004	1827	12	10	HampshireTelegraphandSussexChronicleetc	0001
1827	12	12	TheAberdeenJournal	0002	1827	12	08	TheNewcastleCourantetc	0004
1827	12	12	TheDerbyMercury	0002	1827	12	05	TheMorningChronicle	0003
1827	12	12	TheDerbyMercury	0004	1827	12	07	LiverpoolMercuryetc	0003
1827	12	13	CaledonianMercury	0002	1827	12	10	HampshireTelegraphandSussexChronicleetc	0004
1827	12	13	NorthWalesChronicle	0002	1827	12	12	TheDerbyMercury	0002
1827	12	13	NorthWalesChronicle	0003	1827	12	11	TheHullPacketandHumberMercury	0004
1827	12	13	TheMorningChronicle	0002	1827	12	09	TheExaminer	0007
1827	12	14	LiverpoolMercuryetc	0007	1827	12	10	TheBristolMercury	0001
1827	12	15	CaledonianMercury	0002	1827	12	12	TheMorningChronicle	0002
1827	12	15	TheIpswichJournal	0001	1827	12	13	NorthWalesChronicle	0002
1827	12	15	TheIpswichJournal	0002	1827	12	13	TheMorningChronicle	0004
1827	12	15	TheIpswichJournal	0004	1827	12	10	TheMorningChronicle	0004
1827	12	15	TheLeedsMercury	0002	1827	12	12	TheDerbyMercury	0002
1827	12	15	TheNewcastleCourantetc	0002	1827	12	12	TheDerbyMercury	0001
1827	12	15	TheNewcastleCourantetc	0003	1827	12	14	LiverpoolMercuryetc	0003
1827	12	16	TheExaminer	0005	1827	12	13	TheMorningChronicle	0004
1827	12	16	TheExaminer	0006	1827	12	15	CaledonianMercury	0002
1827	12	16	TheExaminer	0010	1827	12	13	CaledonianMercury	0003
1827	12	16	TheExaminer	0012	1827	12	15	TheMorningChronicle	0003
1827	12	17	CaledonianMercury	0002	1827	12	13	TheMorningChronicle	0002
1827	12	17	CaledonianMercury	0004	1827	12	12	TheMorningChronicle	0004
1827	12	17	HampshireTelegraphandSussexChronicleetc	0002	1827	12	15	CaledonianMercury	0002
1827	12	17	TheBristolMercury	0001	1827	12	15	CaledonianMercury	0002
1827	12	17	TheBristolMercury	0004	1827	12	16	TheExaminer	0005
1827	12	18	TheHullPacketandHumberMercury	0001	1827	12	12	TheMorningChronicle	0004
1827	12	18	TheHullPacketandHumberMercury	0003	1827	12	13	NorthWalesChronicle	0002
1827	12	19	TheAberdeenJournal	0004	1827	12	15	TheNewcastleCourantetc	0003
1827	12	19	TheDerbyMercury	0002	1827	12	18	TheHullPacketandHumberMercury	0003
1827	12	19	TheDerbyMercury	0004	1827	12	12	TheMorningChronicle	0002
