Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1805	2	28	TrewmansExeterFlyingPost	2	1805	2	25	CaledonianMercury	2
1805	2	28	TrewmansExeterFlyingPost	4	1805	2	26	TheMorningChronicle	2
1805	3	2	CaledonianMercury	2	1805	2	27	TheMorningChronicle	3
1805	3	2	JacksonsOxfordJournal	1	1805	2	28	CaledonianMercury	2
1805	3	2	JacksonsOxfordJournal	4	1805	2	28	CaledonianMercury	2
1805	3	2	TheNewcastleCourantetc	2	1805	2	25	CaledonianMercury	2
1805	3	2	TheNewcastleCourantetc	4	1805	2	26	TheMorningChronicle	3
1805	3	4	CaledonianMercury	1	1805	2	4	HampshireTelegraphandSussexChronicleetc	1
1805	3	4	HampshireTelegraphandSussexChronicleetc	2	1805	3	2	JacksonsOxfordJournal	2
1805	3	4	HampshireTelegraphandSussexChronicleetc	4	1805	3	2	JacksonsOxfordJournal	4
1805	3	6	TheAberdeenJournal	1	1805	2	25	CaledonianMercury	1
1805	3	6	TheAberdeenJournal	2	1805	2	18	CaledonianMercury	4
1805	3	6	TheAberdeenJournal	3	1805	2	28	CaledonianMercury	2
1805	3	7	TheDerbyMercury	1	1805	3	4	HampshireTelegraphandSussexChronicleetc	2
1805	3	7	TrewmansExeterFlyingPost	2	1805	3	2	TheMorningChronicle	3
1805	3	9	CaledonianMercury	3	1805	3	6	TheAberdeenJournal	4
1805	3	9	TheNewcastleCourantetc	2	1805	3	7	CaledonianMercury	2
1805	3	9	TheNewcastleCourantetc	4	1805	3	7	CaledonianMercury	3
1805	3	11	CaledonianMercury	4	1805	3	1	TheMorningChronicle	3
1805	3	12	TheHullPacket	4	1805	3	4	CaledonianMercury	3
1805	3	13	TheAberdeenJournal	1	1805	2	18	CaledonianMercury	3
1805	3	13	TheAberdeenJournal	2	1805	2	18	CaledonianMercury	4
1805	3	13	TheAberdeenJournal	3	1805	3	7	CaledonianMercury	3
1805	3	13	TheAberdeenJournal	4	1805	2	4	HampshireTelegraphandSussexChronicleetc	1
1805	3	14	CaledonianMercury	1	1805	3	9	TheNewcastleCourantetc	3
1805	3	14	CaledonianMercury	2	1805	3	11	TheMorningChronicle	2
1805	3	14	TheDerbyMercury	1	1805	3	9	CaledonianMercury	3
1805	3	14	TheDerbyMercury	4	1805	1	3	TrewmansExeterFlyingPost	2
1805	3	14	TrewmansExeterFlyingPost	2	1805	3	11	CaledonianMercury	2
1805	3	16	CobbettsWeeklyPoliticalRegister	5	1805	3	11	TheMorningChronicle	2
1805	3	16	JacksonsOxfordJournal	4	1805	3	11	HampshireTelegraphandSussexChronicleetc	4
1805	3	18	CaledonianMercury	2	1805	3	14	TheMorningChronicle	2
1805	3	18	HampshireTelegraphandSussexChronicleetc	4	1805	3	14	CaledonianMercury	1
1805	3	19	TheHullPacket	4	1805	3	16	JacksonsOxfordJournal	2
1805	3	20	TheAberdeenJournal	2	1805	2	7	CaledonianMercury	1
1805	3	20	TheAberdeenJournal	3	1805	3	14	CaledonianMercury	3
1805	3	21	CaledonianMercury	2	1805	3	18	TheMorningChronicle	2
1805	3	21	TheDerbyMercury	4	1805	1	31	TrewmansExeterFlyingPost	3
1805	3	21	TrewmansExeterFlyingPost	1	1805	3	18	CaledonianMercury	2
1805	3	21	TrewmansExeterFlyingPost	2	1805	3	9	JacksonsOxfordJournal	4
1805	3	21	TrewmansExeterFlyingPost	3	1805	3	16	JacksonsOxfordJournal	4
1805	3	23	CaledonianMercury	2	1805	3	19	TheMorningChronicle	1
1805	3	23	JacksonsOxfordJournal	4	1805	3	21	CaledonianMercury	2
1805	3	25	CaledonianMercury	1	1805	3	20	TheAberdeenJournal	4
1805	3	25	CaledonianMercury	2	1805	3	19	TheMorningChronicle	2
1805	3	25	HampshireTelegraphandSussexChronicleetc	1	1805	3	21	CaledonianMercury	2
1805	3	27	TheAberdeenJournal	2	1805	1	17	TrewmansExeterFlyingPost	3
1805	3	27	TheAberdeenJournal	3	1805	3	25	CaledonianMercury	4
1805	3	28	CaledonianMercury	2	1805	3	25	HampshireTelegraphandSussexChronicleetc	3
1805	3	28	TrewmansExeterFlyingPost	1	1805	3	25	HampshireTelegraphandSussexChronicleetc	3
1805	3	28	TrewmansExeterFlyingPost	2	1805	3	25	CaledonianMercury	3
1805	3	30	CaledonianMercury	4	1805	3	6	TheAberdeenJournal	2
1805	3	30	CobbettsWeeklyPoliticalRegister	3	1805	3	23	CaledonianMercury	2
1805	3	30	CobbettsWeeklyPoliticalRegister	4	1805	3	23	CaledonianMercury	2
1805	3	30	CobbettsWeeklyPoliticalRegister	5	1805	3	23	CaledonianMercury	2
1805	3	30	CobbettsWeeklyPoliticalRegister	6	1805	3	23	CaledonianMercury	2
1805	3	30	CobbettsWeeklyPoliticalRegister	7	1805	3	25	CaledonianMercury	2
1805	3	30	CobbettsWeeklyPoliticalRegister	10	1805	3	19	TheMorningChronicle	2
1805	3	30	CobbettsWeeklyPoliticalRegister	11	1805	3	19	TheMorningChronicle	2
1805	3	30	CobbettsWeeklyPoliticalRegister	21	1805	3	25	CaledonianMercury	2
1805	3	30	JacksonsOxfordJournal	4	1805	3	28	CaledonianMercury	2
1805	4	1	CaledonianMercury	2	1805	3	28	TheMorningChronicle	2
1805	4	1	CaledonianMercury	4	1805	3	6	TheAberdeenJournal	2
1805	4	1	HampshireTelegraphandSussexChronicleetc	2	1805	3	28	CaledonianMercury	3
1805	4	3	TheAberdeenJournal	1	1805	3	28	CaledonianMercury	1
1805	4	3	TheAberdeenJournal	2	1805	3	14	CaledonianMercury	1
1805	4	3	TheAberdeenJournal	3	1805	3	28	CaledonianMercury	2
1805	4	4	TheDerbyMercury	4	1805	3	25	CaledonianMercury	1
1805	4	6	CaledonianMercury	2	1805	4	2	TheMorningChronicle	2
1805	4	6	CaledonianMercury	3	1805	4	4	TheMorningChronicle	2
1805	4	6	CobbettsWeeklyPoliticalRegister	12	1805	4	4	TheMorningChronicle	3
1805	4	6	JacksonsOxfordJournal	1	1805	4	4	TrewmansExeterFlyingPost	4
1805	4	6	JacksonsOxfordJournal	2	1805	4	4	TheDerbyMercury	1
1805	4	6	TheIpswichJournal	4	1805	3	28	TheDerbyMercury	4
1805	4	8	HampshireTelegraphandSussexChronicleetc	1	1805	4	4	TrewmansExeterFlyingPost	4
1805	4	8	HampshireTelegraphandSussexChronicleetc	2	1805	4	4	TrewmansExeterFlyingPost	4
1805	4	10	TheAberdeenJournal	2	1805	4	1	CaledonianMercury	1
1805	4	10	TheAberdeenJournal	3	1805	4	4	TrewmansExeterFlyingPost	4
1805	4	11	TrewmansExeterFlyingPost	2	1805	4	6	CaledonianMercury	2
1805	4	13	CaledonianMercury	1	1805	4	11	TrewmansExeterFlyingPost	4
1805	4	13	CaledonianMercury	4	1805	4	9	TheMorningChronicle	4
1805	4	13	TheIpswichJournal	4	1805	4	11	TheDerbyMercury	3
1805	4	16	TheHullPacket	4	1805	4	13	JacksonsOxfordJournal	4
1805	4	17	TheAberdeenJournal	2	1805	4	13	TheNewcastleCourantetc	4
1805	4	17	TheAberdeenJournal	3	1805	4	15	HampshireTelegraphandSussexChronicleetc	2
1805	4	18	CaledonianMercury	2	1805	4	16	TheMorningChronicle	2
1805	4	18	TheDerbyMercury	4	1805	1	31	TrewmansExeterFlyingPost	3
1805	4	20	CaledonianMercury	2	1805	4	16	TheMorningChronicle	2
1805	4	20	JacksonsOxfordJournal	2	1805	4	17	TheMorningChronicle	2
1805	4	20	TheNewcastleCourantetc	4	1805	4	17	TheMorningChronicle	2
1805	4	22	CaledonianMercury	2	1805	4	20	JacksonsOxfordJournal	3
1805	4	22	HampshireTelegraphandSussexChronicleetc	4	1805	4	20	JacksonsOxfordJournal	2
1805	4	23	TheHullPacket	4	1805	4	20	CaledonianMercury	2
1805	4	24	TheAberdeenJournal	2	1805	4	20	JacksonsOxfordJournal	2
1805	4	25	TrewmansExeterFlyingPost	2	1805	4	20	JacksonsOxfordJournal	4
1805	4	27	CaledonianMercury	2	1805	4	25	TrewmansExeterFlyingPost	4
1805	4	27	CobbettsWeeklyPoliticalRegister	8	1805	4	22	TheMorningChronicle	2
1805	4	27	CobbettsWeeklyPoliticalRegister	9	1805	4	22	TheMorningChronicle	2
1805	4	27	CobbettsWeeklyPoliticalRegister	10	1805	4	22	TheMorningChronicle	2
1805	4	27	CobbettsWeeklyPoliticalRegister	11	1805	4	22	TheMorningChronicle	3
1805	4	27	CobbettsWeeklyPoliticalRegister	12	1805	4	25	TrewmansExeterFlyingPost	2
1805	4	27	CobbettsWeeklyPoliticalRegister	13	1805	4	16	TheMorningChronicle	2
1805	4	27	CobbettsWeeklyPoliticalRegister	14	1805	4	16	TheMorningChronicle	2
1805	4	27	JacksonsOxfordJournal	2	1805	4	24	TheMorningChronicle	2
1805	4	27	JacksonsOxfordJournal	4	1805	4	25	CaledonianMercury	2
1805	4	27	TheNewcastleCourantetc	4	1805	4	25	TrewmansExeterFlyingPost	4
1805	4	29	HampshireTelegraphandSussexChronicleetc	4	1805	4	27	CaledonianMercury	2
1805	4	30	TheHullPacket	4	1805	4	27	JacksonsOxfordJournal	4
1805	5	1	TheAberdeenJournal	2	1805	4	27	CaledonianMercury	2
1805	5	1	TheAberdeenJournal	3	1805	4	25	CaledonianMercury	3
1805	5	2	CaledonianMercury	2	1805	4	29	TheMorningChronicle	2
1805	5	2	TheDerbyMercury	2	1805	4	29	TheMorningChronicle	2
1805	5	4	CaledonianMercury	2	1805	4	30	TheMorningChronicle	1
1805	5	4	JacksonsOxfordJournal	4	1805	5	2	CaledonianMercury	2
1805	5	4	TheNewcastleCourantetc	2	1805	5	2	CaledonianMercury	2
1805	5	6	CaledonianMercury	2	1805	5	1	TheMorningChronicle	3
1805	5	6	HampshireTelegraphandSussexChronicleetc	4	1805	5	2	CaledonianMercury	2
1805	5	7	TheHullPacket	1	1805	5	4	JacksonsOxfordJournal	1
1805	5	7	TheHullPacket	4	1805	4	29	HampshireTelegraphandSussexChronicleetc	4
1805	5	8	TheAberdeenJournal	2	1805	5	2	CaledonianMercury	2
1805	5	8	TheAberdeenJournal	3	1805	5	4	TheNewcastleCourantetc	4
1805	5	9	CaledonianMercury	3	1805	5	7	TheMorningChronicle	3
1805	5	9	TheDerbyMercury	1	1805	5	4	JacksonsOxfordJournal	1
1805	5	9	TrewmansExeterFlyingPost	4	1805	5	8	TheMorningChronicle	2
1805	5	11	CaledonianMercury	2	1805	5	9	TrewmansExeterFlyingPost	4
1805	5	11	CaledonianMercury	3	1805	5	8	TheMorningChronicle	3
1805	5	11	CaledonianMercury	4	1805	5	8	TheAberdeenJournal	2
1805	5	11	CobbettsWeeklyPoliticalRegister	1	1805	5	8	TheAberdeenJournal	2
1805	5	11	CobbettsWeeklyPoliticalRegister	11	1805	5	2	TheMorningChronicle	2
1805	5	11	JacksonsOxfordJournal	2	1805	5	9	TrewmansExeterFlyingPost	4
1805	5	11	JacksonsOxfordJournal	4	1805	5	9	TrewmansExeterFlyingPost	3
1805	5	11	TheIpswichJournal	4	1805	5	9	TrewmansExeterFlyingPost	3
1805	5	11	TheNewcastleCourantetc	3	1805	5	9	TrewmansExeterFlyingPost	3
1805	5	13	CaledonianMercury	2	1805	5	10	TheMorningChronicle	3
1805	5	14	TheHullPacket	1	1805	5	11	JacksonsOxfordJournal	4
1805	5	14	TheHullPacket	3	1805	5	11	CaledonianMercury	3
1805	5	14	TheHullPacket	4	1805	5	8	TheMorningChronicle	2
1805	5	15	TheAberdeenJournal	2	1805	5	11	CaledonianMercury	2
1805	5	15	TheAberdeenJournal	3	1805	5	9	CaledonianMercury	2
1805	5	18	CobbettsWeeklyPoliticalRegister	19	1805	3	30	CaledonianMercury	2
1805	5	18	CobbettsWeeklyPoliticalRegister	21	1805	3	30	CaledonianMercury	2
1805	5	18	CobbettsWeeklyPoliticalRegister	22	1805	3	27	TheMorningChronicle	3
1805	5	18	CobbettsWeeklyPoliticalRegister	30	1805	5	11	CaledonianMercury	2
1805	5	18	CobbettsWeeklyPoliticalRegister	31	1805	5	8	TheMorningChronicle	2
1805	5	22	TheAberdeenJournal	2	1805	5	11	CaledonianMercury	4
1805	5	22	TheAberdeenJournal	3	1805	5	18	JacksonsOxfordJournal	2
1805	5	23	TrewmansExeterFlyingPost	3	1805	4	18	TheDerbyMercury	4
1805	5	25	TheIpswichJournal	4	1805	5	18	JacksonsOxfordJournal	2
1805	5	27	HampshireTelegraphandSussexChronicleetc	1	1805	5	25	JacksonsOxfordJournal	1
1805	5	28	TheHullPacket	1	1805	5	25	JacksonsOxfordJournal	4
1805	5	29	TheAberdeenJournal	2	1805	4	25	TrewmansExeterFlyingPost	3
1805	5	29	TheAberdeenJournal	3	1805	5	25	JacksonsOxfordJournal	2
1805	5	30	CaledonianMercury	3	1805	5	27	TheMorningChronicle	2
1805	5	30	TrewmansExeterFlyingPost	3	1805	5	25	JacksonsOxfordJournal	4
1805	6	1	CaledonianMercury	2	1805	5	28	TheMorningChronicle	3
1805	6	1	CobbettsWeeklyPoliticalRegister	12	1805	5	22	HampshireTelegraphandSussexChronicleetc	2
1805	6	1	CobbettsWeeklyPoliticalRegister	14	1805	5	28	TheMorningChronicle	2
1805	6	1	CobbettsWeeklyPoliticalRegister	16	1805	5	28	TheMorningChronicle	3
1805	6	1	JacksonsOxfordJournal	1	1805	5	30	CaledonianMercury	3
1805	6	3	CaledonianMercury	2	1805	5	31	TheMorningChronicle	3
1805	6	3	HampshireTelegraphandSussexChronicleetc	2	1805	5	31	TheMorningChronicle	3
1805	6	4	TheHullPacket	1	1805	6	1	JacksonsOxfordJournal	2
1805	6	4	TheHullPacket	4	1805	6	3	CaledonianMercury	2
1805	6	5	TheAberdeenJournal	1	1805	5	16	TrewmansExeterFlyingPost	3
1805	6	5	TheAberdeenJournal	2	1805	5	30	CaledonianMercury	2
1805	6	5	TheAberdeenJournal	3	1805	5	30	CaledonianMercury	3
1805	6	6	CaledonianMercury	2	1805	6	1	TheMorningChronicle	2
1805	6	6	TheDerbyMercury	1	1805	5	23	TrewmansExeterFlyingPost	3
1805	6	8	CaledonianMercury	2	1805	6	6	TrewmansExeterFlyingPost	4
1805	6	8	JacksonsOxfordJournal	1	1805	6	6	TrewmansExeterFlyingPost	4
1805	6	8	JacksonsOxfordJournal	4	1805	6	6	TheDerbyMercury	2
1805	6	8	TheNewcastleCourantetc	2	1805	6	1	TheMorningChronicle	2
1805	6	10	CaledonianMercury	2	1805	6	8	TheMorningChronicle	3
1805	6	10	HampshireTelegraphandSussexChronicleetc	1	1805	6	6	TrewmansExeterFlyingPost	4
1805	6	10	HampshireTelegraphandSussexChronicleetc	2	1805	6	8	TheMorningChronicle	3
1805	6	10	HampshireTelegraphandSussexChronicleetc	4	1805	6	8	CaledonianMercury	3
1805	6	11	TheHullPacket	1	1805	6	8	JacksonsOxfordJournal	4
1805	6	11	TheHullPacket	4	1805	6	8	JacksonsOxfordJournal	2
1805	6	12	TheAberdeenJournal	2	1805	5	31	TheMorningChronicle	3
1805	6	12	TheAberdeenJournal	3	1805	6	8	TheNewcastleCourantetc	4
1805	6	13	CaledonianMercury	2	1805	6	8	TheMorningChronicle	2
1805	6	15	JacksonsOxfordJournal	4	1805	6	10	TheMorningChronicle	2
1805	6	15	TheIpswichJournal	4	1805	6	4	TheHullPacket	1
1805	6	15	TheNewcastleCourantetc	2	1805	6	12	TheAberdeenJournal	4
1805	6	17	CaledonianMercury	3	1805	6	13	TheMorningChronicle	2
1805	6	17	CaledonianMercury	4	1805	6	14	TheMorningChronicle	3
1805	6	17	HampshireTelegraphandSussexChronicleetc	4	1805	6	15	JacksonsOxfordJournal	1
1805	6	18	TheHullPacket	2	1805	4	15	HampshireTelegraphandSussexChronicleetc	4
1805	6	18	TheHullPacket	3	1805	6	15	JacksonsOxfordJournal	3
1805	6	18	TheHullPacket	4	1805	6	15	JacksonsOxfordJournal	1
1805	6	19	TheAberdeenJournal	2	1805	6	10	CaledonianMercury	2
1805	6	19	TheAberdeenJournal	3	1805	6	10	TheMorningChronicle	2
1805	6	20	CaledonianMercury	2	1805	6	17	TheMorningChronicle	2
1805	6	20	CaledonianMercury	3	1805	6	17	TheMorningChronicle	3
1805	6	20	TrewmansExeterFlyingPost	1	1805	6	18	TheHullPacket	2
1805	6	20	TrewmansExeterFlyingPost	4	1805	6	18	TheHullPacket	3
1805	6	22	CaledonianMercury	3	1805	6	19	TheMorningChronicle	3
1805	6	22	CaledonianMercury	4	1805	6	5	TheAberdeenJournal	1
1805	6	22	CobbettsWeeklyPoliticalRegister	3	1805	6	1	TheMorningChronicle	2
1805	6	22	CobbettsWeeklyPoliticalRegister	8	1805	6	13	TheMorningChronicle	4
1805	6	22	CobbettsWeeklyPoliticalRegister	9	1805	6	13	TheMorningChronicle	4
1805	6	22	JacksonsOxfordJournal	1	1805	6	20	TheDerbyMercury	1
1805	6	22	JacksonsOxfordJournal	4	1805	6	20	CaledonianMercury	2
1805	6	22	TheNewcastleCourantetc	2	1805	6	20	CaledonianMercury	2
