RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1827	08	04	CaledonianMercury	0002	1827	08	02	TheMorningChronicle	0002
1827	08	04	Cobbett'sWeeklyPoliticalRegister	0028	1827	08	03	LiverpoolMercuryetc	0007
1827	08	04	TheIpswichJournal	0004	1827	08	01	TheMorningChronicle	0004
1827	08	05	TheExaminer	0010	1827	08	01	TheMorningChronicle	0002
1827	08	06	CaledonianMercury	0002	1827	08	03	TheMorningChronicle	0003
1827	08	06	HampshireTelegraphandSussexChronicleetc	0001	1827	08	04	TheNewcastleCourantetc	0004
1827	08	06	TheBristolMercury	0001	1827	08	03	TheMorningChronicle	0002
1827	08	06	TheBristolMercury	0002	1827	08	03	TheMorningChronicle	0003
1827	08	06	TheBristolMercury	0004	1827	08	04	TheIpswichJournal	0002
