RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1805	12	03	TheHullPacket	0002	1805	12	02	HampshireTelegraphandSussexChronicleetc	0004
1805	12	03	TheHullPacket	0003	1805	12	02	CaledonianMercury	0003
1805	12	04	TheAberdeenJournal	0002	1805	12	03	TheHullPacket	0002
1805	12	05	CaledonianMercury	0002	1805	12	02	TheMorningChronicle	0002
1805	12	05	TheDerbyMercury	0001	1805	12	03	TheHullPacket	0002
1805	12	05	TheDerbyMercury	0004	1805	12	03	TheHullPacket	0001
1805	12	05	Trewman'sExeterFlyingPost	0001	1805	12	03	TheHullPacket	0003
1805	12	05	Trewman'sExeterFlyingPost	0002	1805	12	03	TheHullPacket	0002
1805	12	05	Trewman'sExeterFlyingPost	0003	1805	12	03	TheHullPacket	0001
1805	12	07	CaledonianMercury	0002	1805	12	04	TheMorningChronicle	0002
1805	12	07	Cobbett'sWeeklyPoliticalRegister	0012	1805	12	02	CaledonianMercury	0002
1805	12	07	Jackson'sOxfordJournal	0001	1805	12	02	HampshireTelegraphandSussexChronicleetc	0001
1805	12	07	Jackson'sOxfordJournal	0004	1805	12	05	Trewman'sExeterFlyingPost	0002
1805	12	07	TheIpswichJournal	0001	1805	12	05	Trewman'sExeterFlyingPost	0003
1805	12	07	TheIpswichJournal	0004	1805	12	03	TheMorningChronicle	0003
1805	12	09	CaledonianMercury	0001	1805	12	05	TheMorningChronicle	0001
1805	12	09	CaledonianMercury	0002	1805	12	02	HampshireTelegraphandSussexChronicleetc	0004
1805	12	09	CaledonianMercury	0003	1805	12	07	Jackson'sOxfordJournal	0003
1805	12	09	HampshireTelegraphandSussexChronicleetc	0001	1805	12	05	TheDerbyMercury	0004
1805	12	09	HampshireTelegraphandSussexChronicleetc	0004	1805	12	05	CaledonianMercury	0002
1805	12	10	TheHullPacket	0001	1805	12	07	Jackson'sOxfordJournal	0003
1805	12	10	TheHullPacket	0002	1805	12	05	TheMorningChronicle	0001
1805	12	10	TheHullPacket	0004	1805	12	07	TheIpswichJournal	0001
1805	12	11	TheAberdeenJournal	0002	1805	12	07	Jackson'sOxfordJournal	0003
1805	12	11	TheAberdeenJournal	0003	1805	12	05	CaledonianMercury	0003
1805	12	12	CaledonianMercury	0002	1805	12	10	TheMorningChronicle	0002
1805	12	12	TheDerbyMercury	0001	1805	12	07	Jackson'sOxfordJournal	0004
1805	12	12	TheDerbyMercury	0002	1805	12	09	TheMorningChronicle	0003
1805	12	12	Trewman'sExeterFlyingPost	0001	1805	12	09	CaledonianMercury	0003
1805	12	12	Trewman'sExeterFlyingPost	0002	1805	12	07	TheIpswichJournal	0001
1805	12	12	Trewman'sExeterFlyingPost	0003	1805	12	09	CaledonianMercury	0001
1805	12	14	CaledonianMercury	0002	1805	12	11	TheMorningChronicle	0001
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0017	1805	12	02	CaledonianMercury	0002
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0019	1805	12	11	TheMorningChronicle	0001
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0023	1805	12	11	TheMorningChronicle	0002
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0024	1805	12	11	TheMorningChronicle	0002
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0025	1805	12	04	TheMorningChronicle	0002
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0026	1805	12	03	TheMorningChronicle	0002
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0027	1805	12	02	CaledonianMercury	0002
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0029	1805	12	03	TheMorningChronicle	0003
1805	12	14	Cobbett'sWeeklyPoliticalRegister	0030	1805	12	03	TheMorningChronicle	0003
1805	12	14	Jackson'sOxfordJournal	0003	1805	12	10	TheHullPacket	0002
1805	12	14	Jackson'sOxfordJournal	0004	1805	12	09	TheMorningChronicle	0003
1805	12	14	TheIpswichJournal	0004	1805	12	12	Trewman'sExeterFlyingPost	0003
1805	12	16	CaledonianMercury	0002	1805	12	14	Cobbett'sWeeklyPoliticalRegister	0013
