RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1825	11	03	CaledonianMercury	0002	1825	11	02	TheDerbyMercury	0004
1825	11	05	CaledonianMercury	0002	1825	11	02	MorningChronicle	0002
1825	11	05	CaledonianMercury	0004	1825	11	02	TheDerbyMercury	0004
1825	11	05	TheIpswichJournal	0002	1825	11	03	MorningChronicle	0004
1825	11	05	TheLeedsMercury	0004	1825	11	01	MorningChronicle	0002
1825	11	05	TheNewcastleCourantetc	0002	1825	11	03	CaledonianMercury	0002
1825	11	06	TheExaminer	0003	1825	11	01	MorningChronicle	0002
1825	11	06	TheExaminer	0006	1825	11	02	MorningChronicle	0002
1825	11	06	TheExaminer	0012	1825	11	05	MorningChronicle	0004
1825	11	06	TheExaminer	0013	1825	11	05	TheLeedsMercury	0004
1825	11	07	CaledonianMercury	0002	1825	11	01	MorningChronicle	0002
1825	11	07	HampshireTelegraphandSussexChronicleetc	0001	1825	11	05	TheIpswichJournal	0003
1825	11	07	HampshireTelegraphandSussexChronicleetc	0002	1825	11	02	TheDerbyMercury	0001
1825	11	07	HampshireTelegraphandSussexChronicleetc	0003	1825	11	05	TheIpswichJournal	0003
1825	11	07	TheBristolMercury	0001	1825	11	03	MorningChronicle	0002
1825	11	07	TheBristolMercury	0004	1825	11	02	MorningChronicle	0002
1825	11	09	TheDerbyMercury	0001	1825	11	05	TheIpswichJournal	0003
1825	11	09	TheDerbyMercury	0002	1825	11	07	CaledonianMercury	0002
1825	11	10	CaledonianMercury	0002	1825	11	05	MorningChronicle	0002
1825	11	11	LiverpoolMercuryetc	0006	1825	11	01	MorningChronicle	0002
1825	11	12	CaledonianMercury	0002	1825	11	09	MorningChronicle	0004
1825	11	12	CaledonianMercury	0004	1825	11	08	MorningChronicle	0004
1825	11	12	TheIpswichJournal	0001	1825	11	09	TheDerbyMercury	0001
1825	11	12	TheIpswichJournal	0004	1825	11	07	MorningChronicle	0003
1825	11	12	TheLeedsMercury	0001	1825	11	09	TheDerbyMercury	0001
1825	11	12	TheLeedsMercury	0002	1825	11	11	MorningChronicle	0004
1825	11	12	TheLeedsMercury	0004	1825	11	06	TheExaminer	0011
1825	11	13	TheExaminer	0006	1825	11	11	MorningChronicle	0004
1825	11	13	TheExaminer	0009	1825	11	10	MorningChronicle	0003
1825	11	13	TheExaminer	0014	1825	11	12	MorningChronicle	0003
1825	11	14	CaledonianMercury	0002	1825	11	11	MorningChronicle	0004
1825	11	14	CaledonianMercury	0004	1825	11	03	MorningChronicle	0004
1825	11	14	HampshireTelegraphandSussexChronicleetc	0001	1825	11	05	TheIpswichJournal	0003
1825	11	14	HampshireTelegraphandSussexChronicleetc	0002	1825	11	12	CaledonianMercury	0002
1825	11	14	MorningChronicle	0004	1825	11	12	TheLeedsMercury	0003
1825	11	14	TheBristolMercury	0001	1825	11	08	MorningChronicle	0002
1825	11	14	TheBristolMercury	0002	1825	11	05	TheIpswichJournal	0001
1825	11	15	MorningChronicle	0002	1825	11	14	HampshireTelegraphandSussexChronicleetc	0003
1825	11	16	TheAberdeenJournal	0004	1825	11	12	CaledonianMercury	0002
1825	11	17	CaledonianMercury	0002	1825	11	16	TheDerbyMercury	0004
1825	11	17	CaledonianMercury	0004	1825	11	06	TheExaminer	0007
1825	11	18	MorningChronicle	0002	1825	11	17	CaledonianMercury	0004
