RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1825	06	02	CaledonianMercury	0002	1825	06	01	TheDerbyMercury	0002
1825	06	02	CaledonianMercury	0004	1825	06	01	TheMorningChronicle	0003
1825	06	04	TheIpswichJournal	0002	1825	06	02	TheMorningChronicle	0002
1825	06	04	TheLeedsMercury	0001	1825	06	01	TheDerbyMercury	0001
1825	06	04	TheLeedsMercury	0002	1825	06	01	TheDerbyMercury	0002
1825	06	04	TheNewcastleCourantetc	0002	1825	06	01	TheDerbyMercury	0002
1825	06	04	TheNewcastleCourantetc	0004	1825	06	01	TheDerbyMercury	0002
1825	06	05	TheExaminer	0004	1825	06	04	CaledonianMercury	0002
1825	06	05	TheExaminer	0005	1825	06	01	TheMorningChronicle	0001
1825	06	05	TheExaminer	0006	1825	06	01	TheMorningChronicle	0002
1825	06	06	CaledonianMercury	0002	1825	06	02	TheMorningChronicle	0002
1825	06	06	HampshireTelegraphandSussexChronicleetc	0001	1825	06	01	TheMorningChronicle	0003
1825	06	06	HampshireTelegraphandSussexChronicleetc	0002	1825	06	01	TheMorningChronicle	0002
1825	06	06	HampshireTelegraphandSussexChronicleetc	0003	1825	06	02	TheMorningChronicle	0002
1825	06	06	TheBristolMercury	0001	1825	06	02	TheMorningChronicle	0002
1825	06	06	TheBristolMercury	0002	1825	06	04	TheMorningChronicle	0001
1825	06	06	TheBristolMercury	0004	1825	06	02	TheMorningChronicle	0002
1825	06	07	TheMorningChronicle	0001	1825	06	06	TheBristolMercury	0002
1825	06	08	TheAberdeenJournal	0002	1825	06	06	TheBristolMercury	0002
1825	06	08	TheAberdeenJournal	0004	1825	06	02	CaledonianMercury	0002
1825	06	08	TheDerbyMercury	0001	1825	06	06	TheBristolMercury	0002
1825	06	08	TheDerbyMercury	0002	1825	06	06	TheBristolMercury	0004
1825	06	08	TheDerbyMercury	0004	1825	06	05	TheExaminer	0003
1825	06	09	CaledonianMercury	0004	1825	06	08	TheDerbyMercury	0002
1825	06	10	LiverpoolMercuryetc	0002	1825	06	08	TheDerbyMercury	0002
1825	06	10	LiverpoolMercuryetc	0006	1825	06	06	TheBristolMercury	0004
1825	06	11	CaledonianMercury	0002	1825	06	07	TheMorningChronicle	0002
1825	06	11	TheIpswichJournal	0003	1825	06	08	TheDerbyMercury	0001
1825	06	11	TheIpswichJournal	0004	1825	06	08	TheDerbyMercury	0004
1825	06	11	TheNewcastleCourantetc	0001	1825	06	06	TheBristolMercury	0002
1825	06	11	TheNewcastleCourantetc	0002	1825	06	02	TheMorningChronicle	0002
1825	06	12	TheExaminer	0007	1825	06	08	TheMorningChronicle	0002
1825	06	12	TheExaminer	0008	1825	06	08	TheMorningChronicle	0002
1825	06	12	TheExaminer	0011	1825	06	08	TheMorningChronicle	0003
1825	06	13	CaledonianMercury	0002	1825	06	10	TheMorningChronicle	0003
1825	06	13	CaledonianMercury	0004	1825	06	08	TheMorningChronicle	0004
1825	06	13	HampshireTelegraphandSussexChronicleetc	0002	1825	06	08	TheDerbyMercury	0002
1825	06	13	HampshireTelegraphandSussexChronicleetc	0003	1825	06	08	TheMorningChronicle	0004
1825	06	13	TheBristolMercury	0001	1825	06	12	TheExaminer	0006
1825	06	13	TheBristolMercury	0003	1825	06	10	TheMorningChronicle	0004
1825	06	13	TheBristolMercury	0004	1825	06	12	TheExaminer	0007
1825	06	15	TheDerbyMercury	0001	1825	06	11	TheIpswichJournal	0004
1825	06	15	TheDerbyMercury	0002	1825	06	09	TheMorningChronicle	0002
1825	06	15	TheDerbyMercury	0004	1825	06	13	TheBristolMercury	0002
1825	06	16	CaledonianMercury	0002	1825	06	13	TheMorningChronicle	0002
1825	06	16	CaledonianMercury	0004	1825	06	07	TheMorningChronicle	0004
1825	06	17	LiverpoolMercuryetc	0002	1825	06	11	TheMorningChronicle	0003
1825	06	18	CaledonianMercury	0004	1825	06	11	TheMorningChronicle	0003
1825	06	18	TheIpswichJournal	0004	1825	06	13	TheBristolMercury	0002
1825	06	18	TheLeedsMercury	0001	1825	06	08	TheDerbyMercury	0001
1825	06	18	TheNewcastleCourantetc	0002	1825	06	10	TheMorningChronicle	0002
1825	06	20	CaledonianMercury	0002	1825	06	16	TheMorningChronicle	0002
1825	06	20	CaledonianMercury	0004	1825	06	18	TheIpswichJournal	0004
1825	06	20	HampshireTelegraphandSussexChronicleetc	0001	1825	06	13	TheBristolMercury	0004
1825	06	20	HampshireTelegraphandSussexChronicleetc	0002	1825	06	15	TheMorningChronicle	0002
1825	06	20	TheBristolMercury	0001	1825	06	18	TheIpswichJournal	0004
1825	06	20	TheBristolMercury	0003	1825	06	10	LiverpoolMercuryetc	0008
1825	06	20	TheBristolMercury	0004	1825	06	19	TheExaminer	0006
1825	06	22	TheDerbyMercury	0001	1825	06	16	TheMorningChronicle	0004
1825	06	22	TheDerbyMercury	0004	1825	06	20	TheBristolMercury	0002
1825	06	23	CaledonianMercury	0002	1825	06	18	TheMorningChronicle	0002
1825	06	23	CaledonianMercury	0003	1825	06	17	LiverpoolMercuryetc	0005
1825	06	23	CaledonianMercury	0004	1825	06	22	TheDerbyMercury	0004
1825	06	23	TheMorningChronicle	0001	1825	06	12	TheExaminer	0015
1825	06	24	LiverpoolMercuryetc	0002	1825	06	19	TheExaminer	0010
1825	06	24	LiverpoolMercuryetc	0003	1825	06	23	CaledonianMercury	0003
1825	06	24	LiverpoolMercuryetc	0005	1825	06	04	CaledonianMercury	0001
1825	06	24	LiverpoolMercuryetc	0007	1825	06	22	TheDerbyMercury	0004
1825	06	25	CaledonianMercury	0001	1825	06	24	LiverpoolMercuryetc	0005
1825	06	25	CaledonianMercury	0002	1825	06	22	TheMorningChronicle	0001
1825	06	25	CaledonianMercury	0004	1825	06	20	TheMorningChronicle	0003
1825	06	25	Cobbett'sWeeklyPoliticalRegister	0028	1825	06	22	TheDerbyMercury	0004
1825	06	25	TheIpswichJournal	0004	1825	06	22	TheDerbyMercury	0001
1825	06	25	TheMorningChronicle	0001	1825	06	22	TheDerbyMercury	0001
1825	06	25	TheNewcastleCourantetc	0002	1825	06	15	TheMorningChronicle	0004
1825	06	26	TheExaminer	0006	1825	06	24	TheMorningChronicle	0002
1825	06	26	TheExaminer	0007	1825	06	24	TheMorningChronicle	0002
1825	06	26	TheExaminer	0012	1825	06	25	CaledonianMercury	0002
1825	06	26	TheExaminer	0014	1825	06	25	TheMorningChronicle	0001
1825	06	27	CaledonianMercury	0002	1825	06	24	TheMorningChronicle	0002
1825	06	27	HampshireTelegraphandSussexChronicleetc	0001	1825	06	18	TheNewcastleCourantetc	0003
1825	06	27	HampshireTelegraphandSussexChronicleetc	0002	1825	06	25	CaledonianMercury	0002
1825	06	27	TheBristolMercury	0001	1825	06	20	HampshireTelegraphandSussexChronicleetc	0004
1825	06	27	TheBristolMercury	0004	1825	06	26	TheExaminer	0005
1825	06	29	TheDerbyMercury	0001	1825	06	25	TheMorningChronicle	0001
1825	06	29	TheDerbyMercury	0002	1825	06	22	TheMorningChronicle	0003
1825	06	29	TheDerbyMercury	0004	1825	06	14	TheMorningChronicle	0003
1825	06	29	TheMorningChronicle	0004	1825	06	11	TheIpswichJournal	0001
1825	06	30	CaledonianMercury	0001	1825	06	12	TheExaminer	0016
1825	06	30	CaledonianMercury	0002	1825	06	27	HampshireTelegraphandSussexChronicleetc	0004
1825	06	30	CaledonianMercury	0004	1825	06	25	TheMorningChronicle	0003
1825	07	01	TheMorningChronicle	0004	1825	06	11	CaledonianMercury	0001
1825	07	02	CaledonianMercury	0001	1825	06	24	LiverpoolMercuryetc	0005
1825	07	02	CaledonianMercury	0002	1825	06	29	TheMorningChronicle	0003
1825	07	02	TheIpswichJournal	0002	1825	06	29	TheMorningChronicle	0004
1825	07	02	TheIpswichJournal	0004	1825	06	29	TheDerbyMercury	0001
1825	07	02	TheNewcastleCourantetc	0001	1825	06	23	CaledonianMercury	0001
1825	07	04	HampshireTelegraphandSussexChronicleetc	0001	1825	06	20	CaledonianMercury	0001
1825	07	04	HampshireTelegraphandSussexChronicleetc	0002	1825	06	29	TheDerbyMercury	0001
1825	07	06	TheAberdeenJournal	0001	1825	06	23	CaledonianMercury	0001
1825	07	06	TheDerbyMercury	0001	1825	06	27	HampshireTelegraphandSussexChronicleetc	0001
1825	07	06	TheMorningChronicle	0002	1825	06	17	LiverpoolMercuryetc	0002
1825	07	07	TheMorningChronicle	0004	1825	06	12	TheExaminer	0015
1825	07	09	CaledonianMercury	0001	1825	06	24	LiverpoolMercuryetc	0005
1825	07	09	TheLeedsMercury	0004	1825	06	08	TheDerbyMercury	0001
1825	07	09	TheNewcastleCourantetc	0002	1825	06	27	TheMorningChronicle	0003
1825	07	09	TheNewcastleCourantetc	0003	1825	06	27	HampshireTelegraphandSussexChronicleetc	0001
1825	07	11	CaledonianMercury	0004	1825	06	13	TheBristolMercury	0004
1825	07	11	TheMorningChronicle	0001	1825	06	22	TheDerbyMercury	0001
1825	07	13	TheAberdeenJournal	0001	1825	06	27	HampshireTelegraphandSussexChronicleetc	0001
1825	07	30	TheIpswichJournal	0004	1825	06	13	TheBristolMercury	0004
1825	08	03	TheAberdeenJournal	0004	1825	06	16	CaledonianMercury	0003
1825	08	06	TheLeedsMercury	0004	1825	06	27	CaledonianMercury	0003
1825	08	06	TheNewcastleCourantetc	0003	1825	06	06	TheBristolMercury	0002
1825	08	10	TheDerbyMercury	0002	1825	06	04	TheLeedsMercury	0004
1825	09	22	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1825	06	18	TheIpswichJournal	0004
1825	11	30	TheDerbyMercury	0001	1825	06	13	TheBristolMercury	0002
