RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1807	03	03	TheHullPacket	0004	1807	03	02	HampshireTelegraphandSussexChronicleetc	0002
1807	03	04	TheAberdeenJournal	0002	1807	03	03	TheHullPacket	0004
1807	03	07	CaledonianMercury	0003	1807	03	05	TheMorningChronicle	0003
1807	03	07	CaledonianMercury	0004	1807	03	04	TheAberdeenJournal	0004
1807	03	07	Jackson'sOxfordJournal	0004	1807	03	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1807	03	09	CaledonianMercury	0002	1807	03	05	TheMorningChronicle	0002
1807	03	09	CaledonianMercury	0003	1807	03	07	Jackson'sOxfordJournal	0003
1807	03	09	HampshireTelegraphandSussexChronicleetc	0001	1807	03	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1807	03	09	HampshireTelegraphandSussexChronicleetc	0004	1807	03	07	CaledonianMercury	0002
1807	03	10	TheHullPacket	0001	1807	03	07	Jackson'sOxfordJournal	0001
1807	03	10	TheHullPacket	0002	1807	03	07	Jackson'sOxfordJournal	0002
1807	03	10	TheHullPacket	0003	1807	03	07	CaledonianMercury	0003
1807	03	10	TheHullPacket	0004	1807	03	07	Jackson'sOxfordJournal	0004
1807	03	11	TheAberdeenJournal	0002	1807	03	05	CaledonianMercury	0004
1807	03	11	TheAberdeenJournal	0003	1807	03	05	CaledonianMercury	0003
1807	03	12	CaledonianMercury	0002	1807	03	07	TheMorningChronicle	0003
1807	03	12	CaledonianMercury	0003	1807	03	09	TheMorningChronicle	0002
1807	03	12	CaledonianMercury	0004	1807	03	11	TheAberdeenJournal	0002
1807	03	12	TheDerbyMercury	0001	1807	03	10	TheHullPacket	0002
1807	03	14	CaledonianMercury	0002	1807	03	11	TheMorningChronicle	0001
1807	03	14	Jackson'sOxfordJournal	0001	1807	03	10	TheHullPacket	0002
1807	03	14	Jackson'sOxfordJournal	0002	1807	03	12	TheMorningChronicle	0004
1807	03	14	Jackson'sOxfordJournal	0004	1807	03	09	CaledonianMercury	0003
1807	03	14	TheIpswichJournal	0002	1807	03	12	TheMorningChronicle	0004
1807	03	14	TheIpswichJournal	0004	1807	03	12	TheDerbyMercury	0001
1807	03	14	TheNewcastleCourantetc	0002	1807	03	10	TheHullPacket	0002
1807	03	16	CaledonianMercury	0001	1807	03	14	TheIpswichJournal	0004
1807	03	16	CaledonianMercury	0002	1807	03	12	TheMorningChronicle	0004
1807	03	16	CaledonianMercury	0003	1807	03	13	TheMorningChronicle	0003
1807	03	16	HampshireTelegraphandSussexChronicleetc	0002	1807	03	11	TheMorningChronicle	0002
1807	03	16	HampshireTelegraphandSussexChronicleetc	0004	1807	03	12	CaledonianMercury	0003
1807	03	17	TheHullPacket	0001	1807	03	14	TheIpswichJournal	0004
1807	03	17	TheHullPacket	0004	1807	03	14	Jackson'sOxfordJournal	0002
1807	03	18	TheAberdeenJournal	0002	1807	03	12	CaledonianMercury	0003
1807	03	18	TheAberdeenJournal	0003	1807	03	14	TheIpswichJournal	0002
1807	03	19	CaledonianMercury	0002	1807	03	17	TheHullPacket	0003
1807	03	19	CaledonianMercury	0004	1807	03	11	TheAberdeenJournal	0002
1807	03	19	TheDerbyMercury	0004	1807	03	14	Jackson'sOxfordJournal	0002
1807	03	21	CaledonianMercury	0003	1807	03	18	TheMorningChronicle	0003
1807	03	21	Jackson'sOxfordJournal	0001	1807	03	14	TheIpswichJournal	0004
1807	03	21	Jackson'sOxfordJournal	0004	1807	03	19	CaledonianMercury	0002
1807	03	21	TheIpswichJournal	0004	1807	03	17	TheHullPacket	0001
1807	03	21	TheNewcastleCourantetc	0002	1807	03	14	TheIpswichJournal	0002
1807	03	23	HampshireTelegraphandSussexChronicleetc	0004	1807	03	21	CaledonianMercury	0002
1807	03	24	TheHullPacket	0004	1807	03	09	CaledonianMercury	0003
1807	03	25	TheAberdeenJournal	0002	1807	03	21	CaledonianMercury	0003
1807	03	25	TheAberdeenJournal	0003	1807	03	19	CaledonianMercury	0002
1807	03	26	CaledonianMercury	0002	1807	03	21	TheMorningChronicle	0003
1807	03	28	CaledonianMercury	0002	1807	03	25	TheMorningChronicle	0001
1807	03	28	CaledonianMercury	0003	1807	03	25	TheAberdeenJournal	0001
1807	03	28	Jackson'sOxfordJournal	0004	1807	03	24	TheHullPacket	0004
1807	03	28	TheIpswichJournal	0004	1807	03	14	Jackson'sOxfordJournal	0001
1807	03	28	TheLeedsMercury	0002	1807	03	10	TheHullPacket	0001
1807	03	30	HampshireTelegraphandSussexChronicleetc	0004	1807	03	28	CaledonianMercury	0002
1807	03	31	TheHullPacket	0003	1807	03	30	HampshireTelegraphandSussexChronicleetc	0003
1807	04	01	TheAberdeenJournal	0003	1807	03	26	CaledonianMercury	0002
1807	04	02	CaledonianMercury	0002	1807	03	30	TheMorningChronicle	0003
1807	04	02	TheDerbyMercury	0004	1807	03	28	Jackson'sOxfordJournal	0004
1807	04	04	Jackson'sOxfordJournal	0004	1807	03	30	TheMorningChronicle	0001
1807	04	04	TheLeedsMercury	0004	1807	03	28	Jackson'sOxfordJournal	0004
1807	04	04	TheNewcastleCourantetc	0002	1807	03	30	CaledonianMercury	0002
1807	04	06	HampshireTelegraphandSussexChronicleetc	0004	1807	03	31	TheMorningChronicle	0003
1807	04	09	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1807	03	07	TheIpswichJournal	0004
1807	04	11	Jackson'sOxfordJournal	0001	1807	03	28	TheIpswichJournal	0004
1807	04	11	TheLeedsMercury	0004	1807	03	10	TheHullPacket	0001
1807	04	13	TheAberdeenJournal	0002	1807	03	26	CaledonianMercury	0004
1807	04	18	TheIpswichJournal	0001	1807	03	24	TheHullPacket	0001
1807	04	30	TheDerbyMercury	0004	1807	03	26	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1807	05	02	TheLeedsMercury	0004	1807	03	10	TheHullPacket	0001
1807	05	09	TheLeedsMercury	0004	1807	03	10	TheHullPacket	0001
1807	05	31	TheLeedsMercury	0004	1807	03	10	TheHullPacket	0001
1807	06	01	CaledonianMercury	0004	1807	03	11	TheAberdeenJournal	0002
1807	06	06	TheLeedsMercury	0001	1807	03	10	TheHullPacket	0001
1807	06	18	TheDerbyMercury	0004	1807	03	26	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1807	06	20	TheLeedsMercury	0004	1807	03	19	TheDerbyMercury	0004
1807	06	22	CaledonianMercury	0004	1807	03	11	TheAberdeenJournal	0002
1807	06	27	Jackson'sOxfordJournal	0004	1807	03	28	TheLeedsMercury	0004
1807	06	27	TheLeedsMercury	0004	1807	03	28	Jackson'sOxfordJournal	0004
1807	07	04	TheIpswichJournal	0004	1807	03	24	TheHullPacket	0001
