Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1824	1	14	DerbyMercury	2	1824	1	10	MorningChronicle	3
1824	1	14	DerbyMercury	4	1824	1	10	IpswichJournal	4
1824	1	15	CaledonianMercury	1	1824	1	10	IpswichJournal	1
1824	1	15	CaledonianMercury	2	1824	1	11	Examiner	7
1824	1	15	CaledonianMercury	3	1824	1	12	MorningChronicle	2
1824	1	15	CaledonianMercury	4	1824	1	11	Examiner	12
1824	1	15	MorningChronicle	3	1824	1	12	CaledonianMercury	3
1824	1	15	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1824	1	12	MorningChronicle	2
1824	1	15	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	1	7	MorningChronicle	S0002
1824	1	15	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	1	8	MorningChronicle	1
1824	1	16	LiverpoolMercuryetc	2	1824	1	15	CaledonianMercury	2
1824	1	17	CaledonianMercury	2	1824	1	14	MorningChronicle	2
1824	1	17	CaledonianMercury	4	1824	1	13	MorningChronicle	2
1824	1	17	CobbettsWeeklyPoliticalRegister	13	1824	1	14	MorningChronicle	2
1824	1	17	IpswichJournal	1	1824	1	9	MorningChronicle	4
1824	1	17	IpswichJournal	2	1824	1	14	MorningChronicle	3
1824	1	17	IpswichJournal	4	1824	1	12	MorningChronicle	3
1824	1	17	LeedsMercury	4	1824	1	11	Examiner	8
1824	1	17	NewcastleCourantetc	2	1824	1	14	DerbyMercury	2
1824	1	18	Examiner	3	1824	1	16	MorningChronicle	1
1824	1	18	Examiner	4	1824	1	16	MorningChronicle	1
1824	1	18	Examiner	5	1824	1	16	MorningChronicle	1
1824	1	18	Examiner	6	1824	1	16	MorningChronicle	2
1824	1	18	Examiner	7	1824	1	16	MorningChronicle	2
1824	1	18	Examiner	8	1824	1	16	MorningChronicle	2
1824	1	18	Examiner	9	1824	1	14	MorningChronicle	2
1824	1	18	Examiner	11	1824	1	14	MorningChronicle	3
1824	1	18	Examiner	12	1824	1	15	MorningChronicle	3
1824	1	18	Examiner	13	1824	1	13	MorningChronicle	4
1824	1	18	Examiner	14	1824	1	14	MorningChronicle	4
1824	1	18	Examiner	15	1824	1	12	MorningChronicle	4
1824	1	19	CaledonianMercury	2	1824	1	16	MorningChronicle	3
1824	1	19	CaledonianMercury	3	1824	1	13	MorningChronicle	3
1824	1	19	CaledonianMercury	4	1824	1	9	MorningChronicle	2
1824	1	19	HampshireTelegraphandSussexChronicleetc	1	1824	1	15	MorningChronicle	3
1824	1	19	HampshireTelegraphandSussexChronicleetc	3	1824	1	16	MorningChronicle	3
1824	1	19	BristolMercury	1	1824	1	12	MorningChronicle	3
1824	1	19	BristolMercury	2	1824	1	16	MorningChronicle	3
1824	1	19	BristolMercury	4	1824	1	12	MorningChronicle	3
1824	1	20	MorningChronicle	4	1824	1	19	HampshireTelegraphandSussexChronicleetc	4
1824	1	21	DerbyMercury	4	1824	1	19	CaledonianMercury	2
1824	1	22	CaledonianMercury	1	1824	1	20	MorningChronicle	1
1824	1	22	CaledonianMercury	2	1824	1	19	MorningChronicle	2
1824	1	22	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	1	21	DerbyMercury	4
1824	1	22	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	1	21	DerbyMercury	2
1824	1	24	CaledonianMercury	2	1824	1	21	MorningChronicle	2
1824	1	24	CaledonianMercury	4	1824	1	20	MorningChronicle	4
1824	1	24	CobbettsWeeklyPoliticalRegister	4	1824	1	18	Examiner	3
1824	1	24	CobbettsWeeklyPoliticalRegister	5	1824	1	18	Examiner	3
1824	1	24	CobbettsWeeklyPoliticalRegister	8	1824	1	18	Examiner	4
1824	1	24	CobbettsWeeklyPoliticalRegister	9	1824	1	18	Examiner	4
1824	1	24	IpswichJournal	2	1824	1	21	MorningChronicle	4
1824	1	24	IpswichJournal	3	1824	1	20	MorningChronicle	1
1824	1	24	IpswichJournal	4	1824	1	20	MorningChronicle	4
1824	1	24	LeedsMercury	2	1824	1	21	MorningChronicle	2
1824	1	24	LeedsMercury	3	1824	1	21	DerbyMercury	2
1824	1	24	LeedsMercury	4	1824	1	16	MorningChronicle	1
1824	1	24	NewcastleCourantetc	2	1824	1	15	MorningChronicle	4
1824	1	24	NewcastleCourantetc	4	1824	1	21	MorningChronicle	2
1824	1	25	Examiner	3	1824	1	22	MorningChronicle	2
1824	1	25	Examiner	10	1824	1	20	MorningChronicle	3
1824	1	25	Examiner	13	1824	1	24	CaledonianMercury	2
1824	1	26	CaledonianMercury	2	1824	1	23	MorningChronicle	2
1824	1	26	CaledonianMercury	4	1824	1	17	MorningChronicle	3
1824	1	26	HampshireTelegraphandSussexChronicleetc	2	1824	1	24	IpswichJournal	4
1824	1	26	HampshireTelegraphandSussexChronicleetc	3	1824	1	19	CaledonianMercury	4
1824	1	26	BristolMercury	1	1824	1	21	DerbyMercury	2
1824	1	26	MorningChronicle	3	1824	1	25	Examiner	7
1824	1	28	DerbyMercury	2	1824	1	24	MorningChronicle	2
1824	1	29	CaledonianMercury	2	1824	1	26	HampshireTelegraphandSussexChronicleetc	4
1824	1	29	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1824	1	28	DerbyMercury	2
1824	1	29	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	1	20	MorningChronicle	4
1824	1	29	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	1	24	MorningChronicle	2
1824	1	31	CaledonianMercury	2	1824	1	28	MorningChronicle	2
1824	1	31	CaledonianMercury	4	1824	1	26	MorningChronicle	3
1824	1	31	IpswichJournal	2	1824	1	29	MorningChronicle	4
1824	1	31	IpswichJournal	4	1824	1	26	MorningChronicle	3
1824	1	31	MorningChronicle	4	1824	1	24	LeedsMercury	3
1824	1	31	NewcastleCourantetc	2	1824	1	27	MorningChronicle	2
1824	1	31	NewcastleCourantetc	4	1824	1	28	DerbyMercury	2
1824	2	1	Examiner	10	1824	1	31	CobbettsWeeklyPoliticalRegister	21
1824	2	1	Examiner	11	1824	1	10	MorningChronicle	4
1824	2	1	Examiner	12	1824	1	30	MorningChronicle	3
1824	2	1	Examiner	13	1824	1	30	MorningChronicle	4
1824	2	1	Examiner	14	1824	1	31	MorningChronicle	4
1824	2	2	CaledonianMercury	2	1824	1	31	MorningChronicle	2
1824	2	2	CaledonianMercury	4	1824	1	26	MorningChronicle	3
1824	2	2	HampshireTelegraphandSussexChronicleetc	2	1824	1	26	MorningChronicle	3
1824	2	2	HampshireTelegraphandSussexChronicleetc	4	1824	1	31	MorningChronicle	4
1824	2	2	BristolMercury	1	1824	1	26	MorningChronicle	2
1824	2	2	BristolMercury	2	1824	1	31	MorningChronicle	2
1824	2	2	BristolMercury	4	1824	1	26	MorningChronicle	3
1824	2	2	MorningChronicle	1	1824	2	1	Examiner	16
1824	2	2	MorningChronicle	2	1824	2	1	Examiner	4
1824	2	3	MorningChronicle	3	1824	1	31	CaledonianMercury	4
1824	2	4	AberdeenJournal	2	1824	1	24	MorningChronicle	2
1824	2	4	AberdeenJournal	4	1824	1	31	CaledonianMercury	4
1824	2	4	DerbyMercury	2	1824	1	29	MorningChronicle	4
1824	2	4	DerbyMercury	4	1824	2	2	HampshireTelegraphandSussexChronicleetc	2
1824	2	5	CaledonianMercury	2	1824	2	3	MorningChronicle	3
1824	2	5	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1824	2	4	DerbyMercury	1
1824	2	5	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	1	30	MorningChronicle	4
1824	2	5	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	2	4	DerbyMercury	2
1824	2	5	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4	1824	2	4	DerbyMercury	3
1824	2	6	LiverpoolMercuryetc	2	1824	2	4	DerbyMercury	3
1824	2	6	MorningChronicle	3	1824	1	25	Examiner	10
1824	2	7	CaledonianMercury	2	1824	2	4	MorningChronicle	1
1824	2	7	IpswichJournal	1	1824	2	2	MorningChronicle	2
1824	2	7	IpswichJournal	2	1824	2	5	MorningChronicle	2
1824	2	7	IpswichJournal	4	1824	2	4	MorningChronicle	1
1824	2	7	LeedsMercury	2	1824	2	4	MorningChronicle	1
1824	2	7	LeedsMercury	4	1824	2	2	MorningChronicle	2
1824	2	7	NewcastleCourantetc	2	1824	2	2	MorningChronicle	2
1824	2	7	NewcastleCourantetc	3	1824	2	4	DerbyMercury	1
1824	2	7	NewcastleCourantetc	4	1824	2	4	MorningChronicle	1
1824	2	8	Examiner	4	1824	2	6	LiverpoolMercuryetc	2
1824	2	8	Examiner	5	1824	2	4	MorningChronicle	1
1824	2	8	Examiner	8	1824	2	5	MorningChronicle	2
1824	2	8	Examiner	12	1824	2	2	MorningChronicle	3
1824	2	8	Examiner	13	1824	2	4	MorningChronicle	4
1824	2	9	CaledonianMercury	2	1824	2	7	MorningChronicle	2
1824	2	9	HampshireTelegraphandSussexChronicleetc	1	1824	2	4	DerbyMercury	1
1824	2	9	HampshireTelegraphandSussexChronicleetc	2	1824	2	4	MorningChronicle	1
1824	2	9	BristolMercury	1	1824	2	6	MorningChronicle	2
1824	2	9	BristolMercury	4	1824	2	5	MorningChronicle	2
1824	2	11	AberdeenJournal	4	1824	2	7	MorningChronicle	4
1824	2	11	DerbyMercury	4	1824	2	5	MorningChronicle	2
1824	2	12	CaledonianMercury	1	1824	2	4	DerbyMercury	1
1824	2	12	CaledonianMercury	2	1824	2	9	MorningChronicle	2
1824	2	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1824	1	26	HampshireTelegraphandSussexChronicleetc	1
1824	2	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	2	4	MorningChronicle	3
1824	2	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	2	11	DerbyMercury	2
1824	2	14	IpswichJournal	2	1824	2	11	MorningChronicle	3
1824	2	14	IpswichJournal	4	1824	2	10	MorningChronicle	4
1824	2	14	LeedsMercury	2	1824	2	11	MorningChronicle	4
1824	2	14	LeedsMercury	4	1824	1	28	DerbyMercury	4
1824	2	14	NewcastleCourantetc	1	1824	2	9	HampshireTelegraphandSussexChronicleetc	3
1824	2	14	NewcastleCourantetc	4	1824	2	7	MorningChronicle	2
1824	2	15	Examiner	2	1824	2	12	MorningChronicle	3
1824	2	15	Examiner	7	1824	2	11	MorningChronicle	2
1824	2	15	Examiner	16	1824	2	10	MorningChronicle	1
1824	2	16	HampshireTelegraphandSussexChronicleetc	2	1824	2	14	CaledonianMercury	2
1824	2	16	BristolMercury	1	1824	2	10	MorningChronicle	2
1824	2	16	BristolMercury	2	1824	2	14	MorningChronicle	3
1824	2	16	BristolMercury	4	1824	2	2	MorningChronicle	3
1824	2	18	AberdeenJournal	2	1824	2	9	CaledonianMercury	3
1824	2	18	DerbyMercury	4	1824	2	13	MorningChronicle	3
1824	2	19	CaledonianMercury	4	1824	2	17	MorningChronicle	4
1824	2	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1824	2	18	MorningChronicle	3
1824	2	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	2	11	MorningChronicle	3
1824	2	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	2	14	MorningChronicle	3
1824	2	21	CobbettsWeeklyPoliticalRegister	5	1824	2	17	MorningChronicle	3
1824	2	21	CobbettsWeeklyPoliticalRegister	21	1824	2	18	MorningChronicle	1
1824	2	21	CobbettsWeeklyPoliticalRegister	29	1824	2	4	DerbyMercury	4
1824	2	21	IpswichJournal	1	1824	2	16	CaledonianMercury	1
1824	2	21	IpswichJournal	4	1824	2	18	MorningChronicle	1
1824	2	21	MorningChronicle	3	1824	2	20	LiverpoolMercuryetc	3
1824	2	21	NewcastleCourantetc	2	1824	1	19	CaledonianMercury	3
1824	2	22	Examiner	5	1824	2	21	CaledonianMercury	2
1824	2	22	Examiner	10	1824	2	16	MorningChronicle	3
1824	2	22	Examiner	12	1824	2	17	MorningChronicle	3
1824	2	23	CaledonianMercury	2	1824	2	20	MorningChronicle	3
1824	2	23	CaledonianMercury	4	1824	2	2	MorningChronicle	2
1824	2	23	HampshireTelegraphandSussexChronicleetc	1	1824	2	18	DerbyMercury	2
1824	2	23	HampshireTelegraphandSussexChronicleetc	2	1824	2	21	CaledonianMercury	2
1824	2	23	BristolMercury	1	1824	2	16	MorningChronicle	3
1824	2	23	BristolMercury	2	1824	2	20	MorningChronicle	3
1824	2	23	BristolMercury	4	1824	2	18	MorningChronicle	4
1824	2	23	MorningChronicle	1	1824	2	19	CaledonianMercury	1
1824	2	25	AberdeenJournal	4	1824	2	19	CaledonianMercury	1
1824	2	25	DerbyMercury	4	1824	2	23	BristolMercury	2
1824	2	26	CaledonianMercury	2	1824	2	24	MorningChronicle	4
1824	2	26	CaledonianMercury	4	1824	2	22	Examiner	4
1824	2	26	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	2	19	MorningChronicle	3
1824	2	26	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	2	25	DerbyMercury	2
1824	2	28	CaledonianMercury	2	1824	2	24	MorningChronicle	2
1824	2	28	IpswichJournal	1	1824	2	25	DerbyMercury	2
1824	2	28	IpswichJournal	2	1824	2	26	MorningChronicle	2
1824	2	28	IpswichJournal	4	1824	2	24	MorningChronicle	1
1824	2	28	NewcastleCourantetc	2	1824	2	23	BristolMercury	1
1824	2	29	Examiner	4	1824	2	28	IpswichJournal	4
1824	3	1	CaledonianMercury	2	1824	2	27	MorningChronicle	1
1824	3	1	CaledonianMercury	4	1824	2	22	Examiner	11
1824	3	1	HampshireTelegraphandSussexChronicleetc	2	1824	2	28	IpswichJournal	4
1824	3	1	HampshireTelegraphandSussexChronicleetc	3	1824	2	26	MorningChronicle	3
1824	3	1	BristolMercury	1	1824	2	24	MorningChronicle	1
1824	3	1	BristolMercury	2	1824	2	27	MorningChronicle	4
1824	3	1	BristolMercury	4	1824	2	24	MorningChronicle	3
1824	3	3	AberdeenJournal	4	1824	2	28	NewcastleCourantetc	2
1824	3	3	DerbyMercury	1	1824	2	28	CaledonianMercury	1
1824	3	3	DerbyMercury	2	1824	3	1	BristolMercury	2
1824	3	4	CaledonianMercury	2	1824	3	3	DerbyMercury	4
1824	3	4	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1824	3	3	DerbyMercury	2
1824	3	4	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	3	1	BristolMercury	2
1824	3	4	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	2	27	MorningChronicle	3
1824	3	6	CaledonianMercury	4	1824	3	2	MorningChronicle	2
1824	3	6	CobbettsWeeklyPoliticalRegister	29	1824	2	4	DerbyMercury	4
1824	3	6	IpswichJournal	2	1824	3	2	MorningChronicle	1
1824	3	6	NewcastleCourantetc	2	1824	3	1	BristolMercury	2
1824	3	7	Examiner	7	1824	3	5	MorningChronicle	3
1824	3	8	CaledonianMercury	1	1824	2	28	NewcastleCourantetc	3
1824	3	8	CaledonianMercury	4	1824	3	6	NewcastleCourantetc	2
1824	3	8	BristolMercury	1	1824	3	2	MorningChronicle	2
1824	3	8	BristolMercury	4	1824	3	4	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1824	3	8	MorningChronicle	1	1824	2	23	CaledonianMercury	3
1824	3	10	AberdeenJournal	1	1824	2	28	CaledonianMercury	1
1824	3	10	AberdeenJournal	4	1824	3	4	CaledonianMercury	4
1824	3	11	CaledonianMercury	2	1824	3	6	MorningChronicle	3
1824	3	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1824	3	10	DerbyMercury	1
1824	3	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	3	10	DerbyMercury	4
1824	3	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	3	10	DerbyMercury	2
1824	3	13	CobbettsWeeklyPoliticalRegister	29	1824	2	4	DerbyMercury	4
1824	3	13	IpswichJournal	1	1824	3	10	DerbyMercury	1
1824	3	13	IpswichJournal	2	1824	3	12	MorningChronicle	2
1824	3	13	NewcastleCourantetc	2	1824	3	5	MorningChronicle	2
1824	3	14	Examiner	7	1824	3	10	MorningChronicle	4
1824	3	14	Examiner	13	1824	3	10	MorningChronicle	1
1824	3	15	CaledonianMercury	4	1824	3	13	MorningChronicle	4
1824	3	15	BristolMercury	1	1824	3	9	MorningChronicle	3
1824	3	15	BristolMercury	4	1824	3	9	MorningChronicle	1
1824	3	15	MorningChronicle	S0003	1824	3	14	Examiner	14
1824	3	15	MorningChronicle	S0004	1824	3	13	IpswichJournal	1
1824	3	17	AberdeenJournal	1	1824	2	21	CaledonianMercury	1
1824	3	17	DerbyMercury	2	1824	3	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1824	3	17	DerbyMercury	4	1824	3	11	MorningChronicle	2
1824	3	18	CaledonianMercury	3	1824	3	17	DerbyMercury	1
1824	3	18	CaledonianMercury	4	1824	3	11	MorningChronicle	3
1824	3	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1824	3	17	DerbyMercury	1
1824	3	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	3	17	DerbyMercury	2
1824	3	19	LiverpoolMercuryetc	6	1824	3	10	MorningChronicle	2
1824	3	20	IpswichJournal	1	1824	3	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1824	3	20	NewcastleCourantetc	2	1824	3	12	MorningChronicle	1
1824	3	21	Examiner	11	1824	3	13	MorningChronicle	2
1824	3	21	Examiner	16	1824	3	18	CaledonianMercury	3
1824	3	22	CaledonianMercury	1	1824	3	20	NewcastleCourantetc	3
1824	3	22	HampshireTelegraphandSussexChronicleetc	1	1824	3	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1824	3	22	HampshireTelegraphandSussexChronicleetc	2	1824	3	17	MorningChronicle	2
1824	3	22	HampshireTelegraphandSussexChronicleetc	3	1824	3	19	MorningChronicle	2
1824	3	22	BristolMercury	1	1824	3	17	MorningChronicle	2
1824	3	22	BristolMercury	2	1824	3	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1824	3	22	BristolMercury	4	1824	3	9	MorningChronicle	4
1824	3	23	MorningChronicle	1	1824	3	21	Examiner	16
1824	3	24	AberdeenJournal	4	1824	3	11	CaledonianMercury	4
1824	3	24	DerbyMercury	4	1824	3	23	MorningChronicle	1
1824	3	25	CaledonianMercury	1	1824	3	24	DerbyMercury	4
1824	3	25	CaledonianMercury	2	1824	3	24	DerbyMercury	4
1824	3	25	CaledonianMercury	4	1824	3	10	MorningChronicle	2
1824	3	25	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	3	24	DerbyMercury	4
1824	3	27	CaledonianMercury	2	1824	3	24	MorningChronicle	3
1824	3	27	CobbettsWeeklyPoliticalRegister	19	1824	3	24	MorningChronicle	4
1824	3	27	CobbettsWeeklyPoliticalRegister	29	1824	2	4	DerbyMercury	4
1824	3	27	IpswichJournal	2	1824	3	26	MorningChronicle	2
1824	3	27	IpswichJournal	4	1824	3	23	MorningChronicle	4
1824	3	27	LeedsMercury	2	1824	3	21	Examiner	9
1824	3	27	NewcastleCourantetc	2	1824	3	22	BristolMercury	2
1824	3	28	Examiner	2	1824	3	26	MorningChronicle	2
1824	3	28	Examiner	10	1824	3	22	MorningChronicle	3
1824	3	28	Examiner	11	1824	3	23	MorningChronicle	4
1824	3	28	Examiner	12	1824	3	26	MorningChronicle	4
1824	3	29	CaledonianMercury	2	1824	3	26	MorningChronicle	2
1824	3	29	CaledonianMercury	4	1824	2	16	MorningChronicle	2
1824	3	29	HampshireTelegraphandSussexChronicleetc	1	1824	3	27	IpswichJournal	1
1824	3	29	HampshireTelegraphandSussexChronicleetc	2	1824	3	27	IpswichJournal	4
1824	3	29	HampshireTelegraphandSussexChronicleetc	3	1824	3	26	MorningChronicle	2
1824	3	29	BristolMercury	1	1824	3	24	MorningChronicle	1
1824	3	29	BristolMercury	2	1824	3	27	IpswichJournal	1
1824	3	29	BristolMercury	3	1824	3	24	DerbyMercury	4
1824	3	29	BristolMercury	4	1824	3	25	MorningChronicle	3
1824	3	31	AberdeenJournal	2	1824	3	27	NewcastleCourantetc	2
1824	3	31	AberdeenJournal	4	1824	3	18	CaledonianMercury	3
1824	3	31	DerbyMercury	1	1824	3	25	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1824	3	31	DerbyMercury	2	1824	3	29	CaledonianMercury	2
1824	3	31	DerbyMercury	4	1824	3	26	MorningChronicle	2
1824	3	31	MorningChronicle	3	1824	3	25	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1824	4	1	CaledonianMercury	2	1824	3	31	DerbyMercury	4
1824	4	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1824	3	27	IpswichJournal	2
1824	4	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1824	3	31	DerbyMercury	2
1824	4	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4	1824	3	29	HampshireTelegraphandSussexChronicleetc	4
1824	4	3	CaledonianMercury	4	1824	3	30	MorningChronicle	4
1824	4	3	IpswichJournal	1	1824	3	18	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1824	4	3	NewcastleCourantetc	2	1824	3	29	HampshireTelegraphandSussexChronicleetc	3
1824	4	4	Examiner	5	1824	4	1	MorningChronicle	2
1824	4	4	Examiner	14	1824	3	24	DerbyMercury	4
1824	4	5	HampshireTelegraphandSussexChronicleetc	1	1824	4	3	NewcastleCourantetc	3
1824	4	5	HampshireTelegraphandSussexChronicleetc	2	1824	3	4	CaledonianMercury	3
1824	4	5	BristolMercury	1	1824	3	30	MorningChronicle	1
1824	4	5	BristolMercury	2	1824	4	3	IpswichJournal	2
1824	4	5	BristolMercury	4	1824	4	2	MorningChronicle	3
1824	4	7	AberdeenJournal	2	1824	3	31	DerbyMercury	4
1824	4	7	AberdeenJournal	4	1824	3	29	CaledonianMercury	4
