RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1801	12	03	Trewman'sExeterFlyingPost	0001	1801	12	01	TheHullPacket	0002
1801	12	03	Trewman'sExeterFlyingPost	0002	1801	12	01	TheHullPacket	0004
1801	12	05	CaledonianMercury	0002	1801	12	01	MorningChronicle	0003
1801	12	05	CaledonianMercury	0003	1801	12	03	MorningChronicle	0002
1801	12	05	Jackson'sOxfordJournal	0002	1801	12	03	MorningChronicle	0002
1801	12	05	Jackson'sOxfordJournal	0004	1801	12	03	Trewman'sExeterFlyingPost	0001
1801	12	05	TheIpswichJournal	0002	1801	12	03	MorningChronicle	0002
1801	12	05	TheIpswichJournal	0004	1801	12	03	TheDerbyMercury	0002
1801	12	07	CaledonianMercury	0002	1801	12	04	MorningChronicle	0003
1801	12	07	CaledonianMercury	0003	1801	12	03	MorningChronicle	0003
1801	12	07	PortsmouthTelegraphorMottley'sNavalandMilitaryJournal	0004	1801	12	05	Jackson'sOxfordJournal	0002
1801	12	08	TheHullPacket	0001	1801	12	05	Jackson'sOxfordJournal	0002
1801	12	08	TheHullPacket	0004	1801	12	05	CaledonianMercury	0002
1801	12	10	TheDerbyMercury	0002	1801	12	07	CaledonianMercury	0002
1801	12	10	Trewman'sExeterFlyingPost	0001	1801	12	04	MorningChronicle	0003
1801	12	10	Trewman'sExeterFlyingPost	0002	1801	12	08	TheHullPacket	0004
1801	12	10	Trewman'sExeterFlyingPost	0003	1801	12	08	TheHullPacket	0001
1801	12	10	Trewman'sExeterFlyingPost	0004	1801	12	07	MorningChronicle	0002
1801	12	12	CaledonianMercury	0003	1801	12	10	Trewman'sExeterFlyingPost	0004
1801	12	12	Jackson'sOxfordJournal	0001	1801	12	10	Trewman'sExeterFlyingPost	0003
1801	12	12	Jackson'sOxfordJournal	0004	1801	12	05	MorningChronicle	0003
1801	12	12	TheIpswichJournal	0002	1801	12	09	MorningChronicle	0002
1801	12	12	TheIpswichJournal	0004	1801	12	03	Trewman'sExeterFlyingPost	0003
1801	12	14	CaledonianMercury	0002	1801	12	10	MorningChronicle	0002
1801	12	14	PortsmouthTelegraphorMottley'sNavalandMilitaryJournal	0006	1801	12	07	MorningChronicle	0003
1801	12	15	TheHullPacket	0003	1801	12	14	CaledonianMercury	0003
1801	12	15	TheHullPacket	0004	1801	12	12	Jackson'sOxfordJournal	0004
1801	12	16	TheAberdeenJournal	0001	1801	12	14	CaledonianMercury	0001
1801	12	16	TheAberdeenJournal	0004	1801	12	12	CaledonianMercury	0003
1801	12	17	TheDerbyMercury	0001	1801	12	12	Jackson'sOxfordJournal	0001
1801	12	17	TheDerbyMercury	0003	1801	12	11	MorningChronicle	0004
