Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1808	3	28	CaledonianMercury	3	1808	3	24	TheDerbyMercury	4
1808	3	31	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1808	3	26	JacksonsOxfordJournal	2
1808	4	4	CaledonianMercury	1	1808	2	11	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1808	4	7	TheDerbyMercury	4	1808	4	2	JacksonsOxfordJournal	2
1808	4	7	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1808	1	9	JacksonsOxfordJournal	4
1808	4	16	TheIpswichJournal	4	1808	4	2	JacksonsOxfordJournal	4
1808	4	28	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1808	4	23	TheIpswichJournal	2
1808	4	30	CaledonianMercury	4	1808	4	27	TheAberdeenJournal	3
1808	5	2	CaledonianMercury	4	1808	4	22	TheMorningChronicle	3
1808	5	21	JacksonsOxfordJournal	4	1808	5	17	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4
1808	6	18	TheLeedsMercury	4	1808	5	31	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1
1808	6	23	TheDerbyMercury	1	1808	6	18	JacksonsOxfordJournal	1
1808	1	3	Examiner	4	1808	1	2	CaledonianMercury	2
1808	1	4	MorningChronicle	2	1808	1	3	TheExaminer	5
1808	1	7	CaledonianMercury	2	1808	1	4	TheMorningChronicle	2
1808	1	9	CaledonianMercury	2	1808	1	6	TheMorningChronicle	2
1808	1	9	JacksonsOxfordJournal	2	1808	1	4	CaledonianMercury	1
1808	1	9	TheLeedsMercury	1	1808	1	4	TheMorningChronicle	2
1808	1	10	Examiner	2	1808	1	9	CaledonianMercury	2
1808	1	11	CaledonianMercury	1	1808	1	7	TheDerbyMercury	1
1808	1	11	CaledonianMercury	2	1808	1	8	TheMorningChronicle	2
1808	1	11	HampshireTelegraphandSussexChronicleetc	1	1808	1	7	TheDerbyMercury	1
1808	1	11	HampshireTelegraphandSussexChronicleetc	4	1808	1	9	JacksonsOxfordJournal	1
1808	1	14	CaledonianMercury	2	1808	1	10	TheExaminer	6
1808	1	16	CaledonianMercury	2	1808	1	13	TheMorningChronicle	2
1808	1	16	JacksonsOxfordJournal	2	1808	1	12	TheMorningChronicle	3
1808	1	17	Examiner	5	1808	1	16	JacksonsOxfordJournal	2
1808	1	18	CaledonianMercury	2	1808	1	15	TheMorningChronicle	2
1808	1	18	HampshireTelegraphandSussexChronicleetc	1	1808	1	7	TheDerbyMercury	1
1808	1	18	HampshireTelegraphandSussexChronicleetc	2	1808	1	16	JacksonsOxfordJournal	2
1808	1	20	TheAberdeenJournal	2	1808	1	14	CaledonianMercury	2
1808	1	20	TheAberdeenJournal	3	1808	1	11	CaledonianMercury	2
1808	1	20	MorningChronicle	3	1808	1	18	CaledonianMercury	3
1808	1	21	CaledonianMercury	1	1808	1	20	TheAberdeenJournal	1
1808	1	21	CaledonianMercury	2	1808	1	18	TheMorningChronicle	2
1808	1	21	TheDerbyMercury	1	1808	1	16	TheMorningChronicle	1
1808	1	23	CaledonianMercury	2	1808	1	20	TheMorningChronicle	2
1808	1	23	JacksonsOxfordJournal	2	1808	1	22	TheMorningChronicle	1
1808	1	23	JacksonsOxfordJournal	4	1808	1	21	CaledonianMercury	2
1808	1	23	TheIpswichJournal	2	1808	1	22	TheMorningChronicle	1
1808	1	24	Examiner	4	1808	1	23	CaledonianMercury	2
1808	1	24	Examiner	6	1808	1	22	MorningChronicle	1
1808	1	24	Examiner	8	1808	1	22	MorningChronicle	4
1808	1	24	Examiner	9	1808	1	22	MorningChronicle	4
1808	1	24	Examiner	11	1808	1	23	JacksonsOxfordJournal	2
1808	1	25	CaledonianMercury	2	1808	1	22	TheMorningChronicle	1
1808	1	25	HampshireTelegraphandSussexChronicleetc	4	1808	1	23	JacksonsOxfordJournal	2
1808	1	27	TheAberdeenJournal	3	1808	1	25	CaledonianMercury	2
1808	1	28	CaledonianMercury	1	1808	1	13	TheAberdeenJournal	4
1808	1	30	CaledonianMercury	2	1808	1	27	TheMorningChronicle	3
1808	1	30	JacksonsOxfordJournal	1	1808	1	28	CaledonianMercury	3
1808	1	30	JacksonsOxfordJournal	2	1808	1	28	TheMorningChronicle	3
1808	1	30	TheLeedsMercury	2	1808	1	27	TheMorningChronicle	3
1808	1	30	TheLeedsMercury	4	1808	1	22	TheMorningChronicle	2
1808	1	31	Examiner	2	1808	1	25	MorningChronicle	2
1808	1	31	Examiner	3	1808	1	27	MorningChronicle	3
1808	1	31	Examiner	4	1808	1	27	MorningChronicle	2
1808	1	31	Examiner	6	1808	1	27	MorningChronicle	2
1808	1	31	Examiner	7	1808	1	27	MorningChronicle	2
1808	1	31	Examiner	15	1808	1	30	JacksonsOxfordJournal	2
1808	2	1	CaledonianMercury	2	1808	1	27	TheMorningChronicle	2
1808	2	1	CaledonianMercury	3	1808	1	30	JacksonsOxfordJournal	2
1808	2	1	CaledonianMercury	4	1808	1	13	TheMorningChronicle	3
1808	2	2	CaledonianMercury	1	1808	1	28	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1808	2	2	CaledonianMercury	2	1808	1	27	TheMorningChronicle	2
1808	2	2	CaledonianMercury	4	1808	1	27	TheAberdeenJournal	4
1808	2	3	TheAberdeenJournal	3	1808	1	30	CaledonianMercury	2
1808	2	4	CaledonianMercury	2	1808	2	1	TheMorningChronicle	3
1808	2	4	TheDerbyMercury	1	1808	1	21	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1808	2	6	CaledonianMercury	2	1808	2	2	TheMorningChronicle	2
1808	2	6	JacksonsOxfordJournal	1	1808	2	4	CaledonianMercury	2
1808	2	6	TheIpswichJournal	4	1808	2	1	TheMorningChronicle	3
1808	2	6	TheLeedsMercury	1	1808	2	2	CaledonianMercury	3
1808	2	7	Examiner	3	1808	2	4	MorningChronicle	1
1808	2	7	Examiner	15	1808	2	6	JacksonsOxfordJournal	4
1808	2	8	HampshireTelegraphandSussexChronicleetc	1	1808	1	30	JacksonsOxfordJournal	1
1808	2	9	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1808	2	6	TheIpswichJournal	4
1808	2	9	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	2	6	TheIpswichJournal	2
1808	2	10	TheAberdeenJournal	1	1808	1	28	CaledonianMercury	1
1808	2	11	CaledonianMercury	1	1808	1	30	JacksonsOxfordJournal	1
1808	2	11	TheDerbyMercury	1	1808	2	8	HampshireTelegraphandSussexChronicleetc	4
1808	2	11	TheDerbyMercury	3	1808	1	30	JacksonsOxfordJournal	1
1808	2	11	TheDerbyMercury	4	1808	1	4	HampshireTelegraphandSussexChronicleetc	4
1808	2	13	CaledonianMercury	1	1808	1	28	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1808	2	13	MorningChronicle	4	1808	2	6	JacksonsOxfordJournal	2
1808	2	14	Examiner	4	1808	2	13	CaledonianMercury	2
1808	2	14	Examiner	6	1808	2	13	TheIpswichJournal	2
1808	2	15	HampshireTelegraphandSussexChronicleetc	1	1808	2	13	JacksonsOxfordJournal	2
1808	2	15	HampshireTelegraphandSussexChronicleetc	4	1808	2	13	CaledonianMercury	2
1808	2	16	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	2	13	JacksonsOxfordJournal	2
1808	2	16	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	2	13	CaledonianMercury	2
1808	2	17	TheAberdeenJournal	2	1808	2	16	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4
1808	2	17	TheAberdeenJournal	3	1808	1	30	JacksonsOxfordJournal	4
1808	2	18	CaledonianMercury	2	1808	2	13	TheIpswichJournal	2
1808	2	18	TheDerbyMercury	4	1808	2	13	JacksonsOxfordJournal	4
1808	2	20	CaledonianMercury	1	1808	2	11	TheDerbyMercury	1
1808	2	20	JacksonsOxfordJournal	1	1808	2	16	TheMorningChronicle	1
1808	2	20	TheIpswichJournal	2	1808	2	17	TheMorningChronicle	3
1808	2	20	TheIpswichJournal	4	1808	2	15	HampshireTelegraphandSussexChronicleetc	3
1808	2	21	Examiner	15	1808	2	17	MorningChronicle	3
1808	2	22	CaledonianMercury	2	1808	2	16	TheMorningChronicle	1
1808	2	22	HampshireTelegraphandSussexChronicleetc	4	1808	2	20	JacksonsOxfordJournal	1
1808	2	23	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	2	13	JacksonsOxfordJournal	2
1808	2	23	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1808	2	19	TheMorningChronicle	4
1808	2	24	TheAberdeenJournal	2	1808	2	23	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4
1808	2	24	TheAberdeenJournal	3	1808	2	18	CaledonianMercury	3
1808	2	25	CaledonianMercury	2	1808	2	22	TheMorningChronicle	2
1808	2	25	MorningChronicle	4	1808	2	6	JacksonsOxfordJournal	2
1808	2	27	JacksonsOxfordJournal	1	1808	2	20	CaledonianMercury	1
1808	2	27	JacksonsOxfordJournal	2	1808	2	25	TheMorningChronicle	3
1808	2	27	TheIpswichJournal	4	1808	2	20	JacksonsOxfordJournal	1
1808	2	27	TheLeedsMercury	2	1808	2	25	TheMorningChronicle	3
1808	2	27	TheLeedsMercury	4	1808	2	20	JacksonsOxfordJournal	1
1808	2	28	Examiner	8	1808	2	26	MorningChronicle	2
1808	2	28	Examiner	14	1808	2	25	MorningChronicle	3
1808	2	29	CaledonianMercury	2	1808	2	28	TheExaminer	4
1808	2	29	HampshireTelegraphandSussexChronicleetc	3	1808	2	28	TheExaminer	12
1808	2	29	HampshireTelegraphandSussexChronicleetc	4	1808	2	27	JacksonsOxfordJournal	1
1808	3	1	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	2	20	JacksonsOxfordJournal	1
1808	3	1	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	2	27	TheIpswichJournal	4
1808	3	1	MorningChronicle	3	1808	2	2	CaledonianMercury	2
1808	3	2	TheAberdeenJournal	1	1808	2	20	JacksonsOxfordJournal	1
1808	3	2	TheAberdeenJournal	3	1808	2	25	CaledonianMercury	3
1808	3	3	CaledonianMercury	2	1808	2	27	TheMorningChronicle	2
1808	3	5	CaledonianMercury	1	1808	2	20	JacksonsOxfordJournal	1
1808	3	5	TheIpswichJournal	4	1808	2	20	JacksonsOxfordJournal	1
1808	3	5	TheLeedsMercury	2	1808	2	15	CaledonianMercury	1
1808	3	5	TheLeedsMercury	4	1808	2	23	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1
1808	3	6	Examiner	4	1808	3	5	MorningChronicle	4
1808	3	6	Examiner	7	1808	3	5	CaledonianMercury	2
1808	3	7	CaledonianMercury	1	1808	2	20	JacksonsOxfordJournal	1
1808	3	7	HampshireTelegraphandSussexChronicleetc	4	1808	3	5	JacksonsOxfordJournal	4
1808	3	10	CaledonianMercury	2	1808	3	8	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3
1808	3	12	CaledonianMercury	1	1808	2	24	TheAberdeenJournal	3
1808	3	12	CaledonianMercury	2	1808	3	8	TheMorningChronicle	2
1808	3	12	JacksonsOxfordJournal	1	1808	3	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1808	3	12	TheLeedsMercury	1	1808	2	13	JacksonsOxfordJournal	2
1808	3	12	TheLeedsMercury	4	1808	3	1	TheMorningChronicle	3
1808	3	13	Examiner	6	1808	3	12	CaledonianMercury	2
1808	3	14	CaledonianMercury	2	1808	3	13	TheExaminer	7
1808	3	14	HampshireTelegraphandSussexChronicleetc	2	1808	2	25	TheDerbyMercury	4
1808	3	15	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	3	12	JacksonsOxfordJournal	4
1808	3	15	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	2	1808	2	13	JacksonsOxfordJournal	2
1808	3	15	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1808	3	14	CaledonianMercury	3
1808	3	15	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	3	5	TheMorningChronicle	4
1808	3	16	TheAberdeenJournal	3	1808	3	10	CaledonianMercury	2
1808	3	17	CaledonianMercury	2	1808	3	15	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3
1808	3	17	TheDerbyMercury	1	1808	3	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1808	3	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1808	3	5	JacksonsOxfordJournal	2
1808	3	19	JacksonsOxfordJournal	2	1808	3	15	TheMorningChronicle	3
1808	3	20	Examiner	11	1808	3	16	MorningChronicle	1
1808	3	20	Examiner	13	1808	3	16	MorningChronicle	1
1808	3	20	Examiner	15	1808	3	19	JacksonsOxfordJournal	2
1808	3	21	HampshireTelegraphandSussexChronicleetc	1	1808	2	25	TheDerbyMercury	4
1808	3	21	HampshireTelegraphandSussexChronicleetc	4	1808	3	19	JacksonsOxfordJournal	2
1808	3	22	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	3	19	JacksonsOxfordJournal	2
1808	3	23	TheAberdeenJournal	2	1808	3	19	JacksonsOxfordJournal	2
1808	3	23	TheAberdeenJournal	3	1808	3	17	CaledonianMercury	3
1808	3	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1808	3	22	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	2
1808	3	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1808	3	22	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1
1808	3	26	JacksonsOxfordJournal	2	1808	3	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1808	3	26	TheLeedsMercury	1	1808	3	24	CaledonianMercury	2
1808	3	26	TheLeedsMercury	4	1808	3	22	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4
1808	3	27	Examiner	6	1808	3	25	MorningChronicle	3
1808	3	28	CaledonianMercury	2	1808	3	25	TheMorningChronicle	3
1808	3	28	HampshireTelegraphandSussexChronicleetc	3	1808	3	27	TheExaminer	10
1808	3	28	HampshireTelegraphandSussexChronicleetc	4	1808	3	26	CaledonianMercury	2
1808	3	29	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	3	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1808	3	30	TheAberdeenJournal	3	1808	3	17	CaledonianMercury	2
1808	3	31	CaledonianMercury	1	1808	3	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1808	3	31	CaledonianMercury	2	1808	3	27	TheExaminer	10
1808	3	31	TheDerbyMercury	4	1808	3	26	JacksonsOxfordJournal	4
1808	4	2	CaledonianMercury	2	1808	3	29	TheMorningChronicle	2
1808	4	2	JacksonsOxfordJournal	4	1808	3	31	CaledonianMercury	2
1808	4	2	TheIpswichJournal	4	1808	3	29	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1
1808	4	3	Examiner	4	1808	4	2	JacksonsOxfordJournal	2
1808	4	3	Examiner	12	1808	4	1	MorningChronicle	3
1808	4	3	Examiner	13	1808	4	1	MorningChronicle	2
1808	4	3	Examiner	14	1808	4	2	MorningChronicle	3
1808	4	4	CaledonianMercury	2	1808	4	3	TheExaminer	4
1808	4	5	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	3	28	TheMorningChronicle	3
1808	4	6	TheAberdeenJournal	2	1808	4	2	CaledonianMercury	4
1808	4	6	TheAberdeenJournal	3	1808	3	28	TheMorningChronicle	2
1808	4	9	CaledonianMercury	2	1808	4	6	TheMorningChronicle	2
1808	4	9	JacksonsOxfordJournal	2	1808	4	6	TheMorningChronicle	3
1808	4	9	JacksonsOxfordJournal	4	1808	4	2	TheMorningChronicle	3
1808	4	9	TheIpswichJournal	4	1808	2	18	TheDerbyMercury	4
1808	4	12	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	4	9	JacksonsOxfordJournal	4
1808	4	12	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	3	31	TheMorningChronicle	3
1808	4	13	TheAberdeenJournal	2	1808	3	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1808	4	14	CaledonianMercury	2	1808	4	11	TheMorningChronicle	2
1808	4	14	TheDerbyMercury	4	1808	4	9	JacksonsOxfordJournal	4
1808	4	14	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1808	4	9	JacksonsOxfordJournal	4
1808	4	16	CaledonianMercury	2	1808	4	13	TheMorningChronicle	1
1808	4	16	CaledonianMercury	3	1808	4	13	TheMorningChronicle	4
1808	4	16	JacksonsOxfordJournal	1	1808	4	14	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1808	4	16	JacksonsOxfordJournal	2	1808	4	13	TheMorningChronicle	1
1808	4	16	JacksonsOxfordJournal	4	1808	4	11	TheMorningChronicle	2
1808	4	16	TheIpswichJournal	2	1808	4	13	TheMorningChronicle	2
1808	4	17	Examiner	2	1808	4	13	MorningChronicle	4
1808	4	17	Examiner	8	1808	4	16	CaledonianMercury	2
1808	4	17	Examiner	16	1808	4	13	MorningChronicle	4
1808	4	18	CaledonianMercury	2	1808	4	15	TheMorningChronicle	2
1808	4	18	CaledonianMercury	3	1808	4	6	TheAberdeenJournal	2
1808	4	18	HampshireTelegraphandSussexChronicleetc	4	1808	4	16	JacksonsOxfordJournal	2
1808	4	18	MorningChronicle	4	1808	3	1	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1
1808	4	19	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	4	9	TheLeedsMercury	4
1808	4	19	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1808	4	18	CaledonianMercury	2
1808	4	19	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	4	16	CaledonianMercury	2
1808	4	20	TheAberdeenJournal	3	1808	4	9	JacksonsOxfordJournal	4
1808	4	21	CaledonianMercury	2	1808	4	18	TheMorningChronicle	2
1808	4	21	TheDerbyMercury	4	1808	4	16	JacksonsOxfordJournal	2
1808	4	22	MorningChronicle	3	1808	2	27	CaledonianMercury	4
1808	4	23	CaledonianMercury	2	1808	4	20	TheMorningChronicle	2
1808	4	23	JacksonsOxfordJournal	1	1808	4	21	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1808	4	23	JacksonsOxfordJournal	2	1808	4	21	TheMorningChronicle	2
1808	4	23	JacksonsOxfordJournal	4	1808	4	21	TheDerbyMercury	4
1808	4	23	TheIpswichJournal	2	1808	4	21	TheMorningChronicle	2
1808	4	24	Examiner	4	1808	4	18	MorningChronicle	2
1808	4	24	Examiner	14	1808	4	23	TheIpswichJournal	2
1808	4	25	CaledonianMercury	3	1808	4	21	TheMorningChronicle	2
1808	4	25	CaledonianMercury	4	1808	4	22	TheMorningChronicle	3
1808	4	25	HampshireTelegraphandSussexChronicleetc	4	1808	4	23	CaledonianMercury	2
1808	4	26	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	4	23	JacksonsOxfordJournal	1
1808	4	26	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	2	1808	4	21	TheMorningChronicle	2
1808	4	26	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	4	23	CaledonianMercury	2
1808	4	27	TheAberdeenJournal	2	1808	4	21	TheDerbyMercury	2
1808	4	27	TheAberdeenJournal	3	1808	3	31	CaledonianMercury	4
1808	4	28	CaledonianMercury	4	1808	4	22	TheMorningChronicle	3
1808	4	28	TheDerbyMercury	4	1808	4	23	JacksonsOxfordJournal	2
1808	4	28	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1808	4	18	TheMorningChronicle	2
1808	4	30	CaledonianMercury	2	1808	4	26	TheMorningChronicle	2
1808	4	30	CaledonianMercury	3	1808	4	27	TheMorningChronicle	3
1808	4	30	JacksonsOxfordJournal	4	1808	4	28	CaledonianMercury	2
1808	5	1	Examiner	3	1808	4	30	CaledonianMercury	2
1808	5	1	Examiner	7	1808	4	30	CaledonianMercury	2
1808	5	1	Examiner	8	1808	4	30	CaledonianMercury	2
1808	5	2	CaledonianMercury	2	1808	4	29	TheMorningChronicle	2
1808	5	3	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	4	30	JacksonsOxfordJournal	4
1808	5	3	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	2	1808	5	2	CaledonianMercury	2
1808	5	3	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	4	30	CaledonianMercury	2
1808	5	4	TheAberdeenJournal	2	1808	4	18	CaledonianMercury	3
1808	5	5	TheDerbyMercury	2	1808	5	1	TheExaminer	15
1808	5	5	TheDerbyMercury	4	1808	3	1	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4
1808	5	7	CaledonianMercury	2	1808	5	4	TheMorningChronicle	2
1808	5	7	CaledonianMercury	4	1808	5	4	TheAberdeenJournal	2
1808	5	7	JacksonsOxfordJournal	2	1808	5	4	TheMorningChronicle	2
1808	5	7	JacksonsOxfordJournal	4	1808	5	5	TheDerbyMercury	2
1808	5	7	MorningChronicle	3	1808	2	27	CaledonianMercury	4
1808	5	8	Examiner	2	1808	5	3	MorningChronicle	3
1808	5	8	Examiner	8	1808	5	4	MorningChronicle	2
1808	5	8	Examiner	16	1808	5	4	MorningChronicle	3
1808	5	9	CaledonianMercury	2	1808	5	8	TheExaminer	7
1808	5	9	HampshireTelegraphandSussexChronicleetc	4	1808	5	7	CaledonianMercury	2
1808	5	9	MorningChronicle	2	1808	5	8	TheExaminer	9
1808	5	10	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	2	1808	5	8	TheExaminer	2
1808	5	10	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	5	7	JacksonsOxfordJournal	4
1808	5	11	TheAberdeenJournal	2	1808	5	10	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1
1808	5	12	TheDerbyMercury	4	1808	5	7	JacksonsOxfordJournal	2
1808	5	14	JacksonsOxfordJournal	4	1808	5	9	HampshireTelegraphandSussexChronicleetc	3
1808	5	15	Examiner	5	1808	5	11	MorningChronicle	2
1808	5	16	CaledonianMercury	3	1808	5	14	JacksonsOxfordJournal	2
1808	5	16	CaledonianMercury	4	1808	4	22	TheMorningChronicle	3
1808	5	16	HampshireTelegraphandSussexChronicleetc	3	1808	5	15	TheExaminer	9
1808	5	16	MorningChronicle	2	1808	5	15	TheExaminer	9
1808	5	16	MorningChronicle	3	1808	5	15	TheExaminer	2
1808	5	17	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	5	14	JacksonsOxfordJournal	1
1808	5	17	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1808	5	14	JacksonsOxfordJournal	1
1808	5	18	TheAberdeenJournal	2	1808	5	5	CaledonianMercury	1
1808	5	18	TheAberdeenJournal	3	1808	5	17	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4
1808	5	19	CaledonianMercury	1	1808	5	18	TheAberdeenJournal	2
1808	5	19	CaledonianMercury	2	1808	5	16	TheMorningChronicle	2
1808	5	19	TheDerbyMercury	4	1808	5	14	JacksonsOxfordJournal	2
1808	5	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1808	5	14	JacksonsOxfordJournal	2
1808	5	21	CaledonianMercury	3	1808	5	18	TheAberdeenJournal	2
1808	5	21	JacksonsOxfordJournal	1	1808	5	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1808	5	21	JacksonsOxfordJournal	2	1808	5	19	TheDerbyMercury	4
1808	5	21	TheLeedsMercury	4	1808	5	16	TheMorningChronicle	3
1808	5	23	CaledonianMercury	2	1808	5	22	TheExaminer	7
1808	5	23	CaledonianMercury	4	1808	4	22	TheMorningChronicle	3
1808	5	24	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1808	5	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1808	5	24	TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1808	5	22	TheExaminer	10
