RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1830	12	02	NorthWalesChronicle	0001	1830	12	01	TheDerbyMercury	0001
1830	12	02	NorthWalesChronicle	0002	1830	12	01	TheDerbyMercury	0004
1830	12	03	Freeman'sJournalandDailyCommercialAdvertiser	0002	1830	12	01	TheDerbyMercury	0003
1830	12	03	LiverpoolMercuryetc	0002	1830	12	01	TheDerbyMercury	0002
1830	12	03	LiverpoolMercuryetc	0004	1830	12	01	TheDerbyMercury	0001
1830	12	03	TheBelfastNews-Letter	0002	1830	12	02	Freeman'sJournalandDailyCommercialAdvertiser	0002
1830	12	03	TheBelfastNews-Letter	0003	1830	12	01	TheDerbyMercury	0001
1830	12	04	TheIpswichJournal	0002	1830	12	01	TheDerbyMercury	0004
1830	12	04	TheIpswichJournal	0004	1830	12	01	TheDerbyMercury	0004
1830	12	04	TheNewcastleCourantetc	0002	1830	12	01	TheDerbyMercury	0001
1830	12	04	TheNewcastleCourantetc	0003	1830	12	01	TheDerbyMercury	0001
1830	12	05	TheExaminer	0012	1830	12	04	Freeman'sJournalandDailyCommercialAdvertiser	0004
1830	12	06	HampshireTelegraphandSussexChronicleetc	0001	1830	12	02	Freeman'sJournalandDailyCommercialAdvertiser	0003
1830	12	06	HampshireTelegraphandSussexChronicleetc	0002	1830	12	01	TheDerbyMercury	0002
1830	12	06	HampshireTelegraphandSussexChronicleetc	0003	1830	12	01	TheDerbyMercury	0002
1830	12	07	TheBelfastNews-Letter	0002	1830	12	06	Freeman'sJournalandDailyCommercialAdvertiser	0002
1830	12	07	TheBelfastNews-Letter	0003	1830	12	05	TheExaminer	0014
1830	12	07	TheBelfastNews-Letter	0004	1830	12	06	Freeman'sJournalandDailyCommercialAdvertiser	0004
1830	12	07	TheBristolMercury	0001	1830	12	06	HampshireTelegraphandSussexChronicleetc	0002
1830	12	07	TheBristolMercury	0002	1830	12	01	TheDerbyMercury	0004
1830	12	07	TheBristolMercury	0004	1830	12	04	Freeman'sJournalandDailyCommercialAdvertiser	0002
1830	12	07	TheHullPacketandHumberMercury	0001	1830	12	01	TheDerbyMercury	0001
1830	12	07	TheHullPacketandHumberMercury	0002	1830	12	05	TheExaminer	0006
1830	12	08	TheAberdeenJournal	0002	1830	12	03	Freeman'sJournalandDailyCommercialAdvertiser	0002
1830	12	08	TheDerbyMercury	0001	1830	12	07	TheHullPacketandHumberMercury	0002
1830	12	08	TheDerbyMercury	0002	1830	12	04	TheIpswichJournal	0001
1830	12	08	TheDerbyMercury	0004	1830	12	06	Freeman'sJournalandDailyCommercialAdvertiser	0004
1830	12	09	Freeman'sJournalandDailyCommercialAdvertiser	0002	1830	12	08	TheDerbyMercury	0002
