RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1816	04	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004	1816	04	02	TheMorningChronicle	0003
1816	04	05	LiverpoolMercuryetc	0003	1816	04	04	CaledonianMercury	0002
1816	04	06	CaledonianMercury	0004	1816	04	05	LiverpoolMercuryetc	0006
1816	04	06	Jackson'sOxfordJournal	0001	1816	04	02	TheMorningChronicle	0003
1816	04	06	TheLeedsMercury	0002	1816	04	02	TheMorningChronicle	0003
1816	04	07	TheExaminer	0005	1816	04	06	CaledonianMercury	0003
1816	04	08	CaledonianMercury	0002	1816	04	07	TheExaminer	0007
1816	04	11	CaledonianMercury	0002	1816	04	08	TheMorningChronicle	0002
1816	04	11	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1816	04	06	CaledonianMercury	0003
1816	04	12	LiverpoolMercuryetc	0006	1816	04	07	TheExaminer	0010
1816	04	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1816	04	04	CaledonianMercury	0001
