RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1808	08	04	CaledonianMercury	0002	1808	08	02	TheMorningChronicle	0002
1808	08	06	CaledonianMercury	0002	1808	08	04	TheMorningChronicle	0003
1808	08	06	Jackson'sOxfordJournal	0002	1808	08	04	TheMorningChronicle	0003
1808	08	07	TheExaminer	0002	1808	08	04	CaledonianMercury	0002
1808	08	07	TheExaminer	0004	1808	08	06	CaledonianMercury	0002
1808	08	07	TheExaminer	0006	1808	08	04	TheMorningChronicle	0003
1808	08	07	TheExaminer	0007	1808	08	06	Jackson'sOxfordJournal	0002
1808	08	07	TheExaminer	0015	1808	08	05	TheMorningChronicle	0003
1808	08	08	CaledonianMercury	0002	1808	08	05	TheMorningChronicle	0002
