Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1823	1	2	CaledonianMercury	2	1823	1	1	DerbyMercury	2
1823	1	4	IpswichJournal	2	1823	1	1	MorningChronicle	4
1823	1	5	Examiner	6	1823	1	1	DerbyMercury	2
1823	1	6	BristolMercury	1	1823	1	1	MorningChronicle	4
1823	1	8	AberdeenJournal	2	1823	1	2	CaledonianMercury	2
1823	1	18	LeedsMercury	4	1823	1	15	DerbyMercury	1
1823	1	20	BristolMercury	1	1823	1	13	MorningChronicle	2
1823	2	1	IpswichJournal	1	1823	1	23	MorningChronicle	4
1823	2	12	DerbyMercury	2	1823	2	10	MorningChronicle	3
1823	2	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1823	2	14	MorningChronicle	3
1823	2	22	IpswichJournal	1	1823	2	20	CaledonianMercury	2
1823	2	26	DerbyMercury	1	1823	2	22	LeedsMercury	1
1823	3	3	BristolMercury	1	1823	2	26	MorningChronicle	2
1823	3	5	DerbyMercury	1	1823	3	1	MorningChronicle	1
1823	3	8	IpswichJournal	1	1823	3	6	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1823	3	13	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1823	3	10	CaledonianMercury	2
1823	3	15	LeedsMercury	1	1823	2	26	DerbyMercury	1
1823	3	20	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1823	3	17	BristolMercury	4
1823	3	24	BristolMercury	2	1823	3	22	MorningChronicle	2
1823	3	31	HampshireTelegraphandSussexChronicleetc	1	1823	3	26	DerbyMercury	1
1823	3	31	HampshireTelegraphandSussexChronicleetc	3	1823	3	26	DerbyMercury	1
1823	4	3	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1823	3	31	HampshireTelegraphandSussexChronicleetc	3
1823	4	9	DerbyMercury	1	1823	4	3	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1823	4	16	DerbyMercury	1	1823	3	1	LeedsMercury	1
1823	4	19	IpswichJournal	1	1823	4	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1823	4	19	LeedsMercury	4	1823	4	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1823	4	26	LeedsMercury	1	1823	4	16	DerbyMercury	1
1823	5	3	LeedsMercury	4	1823	5	1	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1823	5	5	BristolMercury	2	1823	5	3	MorningChronicle	3
1823	5	5	MorningChronicle	4	1823	4	3	CaledonianMercury	2
1823	5	28	DerbyMercury	1	1823	4	26	LeedsMercury	1
1823	5	29	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1823	5	24	MorningChronicle	3
1823	5	31	IpswichJournal	1	1823	5	23	MorningChronicle	3
1823	5	31	LeedsMercury	4	1823	5	28	DerbyMercury	4
1823	6	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1823	6	11	DerbyMercury	4
1823	6	28	LeedsMercury	4	1823	3	26	DerbyMercury	1
1823	7	2	DerbyMercury	1	1823	6	28	LeedsMercury	4
1823	7	12	LeedsMercury	4	1823	7	11	LiverpoolMercuryetc	6
1823	1	3	LiverpoolMercuryetc	5	1823	1	1	DerbyMercury	2
1823	1	5	Examiner	7	1823	1	4	MorningChronicle	3
1823	1	5	Examiner	11	1823	1	4	IpswichJournal	4
1823	1	6	HampshireTelegraphandSussexChronicleetc	1	1823	1	1	DerbyMercury	2
1823	1	6	HampshireTelegraphandSussexChronicleetc	3	1823	1	4	MorningChronicle	2
1823	1	6	BristolMercury	4	1823	1	4	CaledonianMercury	4
1823	1	6	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1823	1	3	LiverpoolMercuryetc	2
1823	1	8	DerbyMercury	1	1823	1	4	MorningChronicle	3
1823	1	8	DerbyMercury	4	1823	1	4	IpswichJournal	4
1823	1	9	CaledonianMercury	2	1823	1	7	MorningChronicle	4
1823	1	9	MorningChronicle	4	1823	1	8	DerbyMercury	1
1823	1	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1823	1	7	MorningChronicle	4
1823	1	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1823	1	4	MorningChronicle	4
1823	1	10	LiverpoolMercuryetc	2	1823	1	4	MorningChronicle	3
1823	1	11	CobbettsWeeklyPoliticalRegister	9	1823	1	6	MorningChronicle	3
1823	1	11	IpswichJournal	1	1823	1	4	MorningChronicle	4
1823	1	11	IpswichJournal	2	1823	1	8	MorningChronicle	3
1823	1	13	HampshireTelegraphandSussexChronicleetc	2	1823	1	4	IpswichJournal	2
1823	1	13	HampshireTelegraphandSussexChronicleetc	3	1823	1	9	MorningChronicle	4
1823	1	13	HampshireTelegraphandSussexChronicleetc	4	1823	1	11	MorningChronicle	2
1823	1	13	BristolMercury	1	1823	1	9	MorningChronicle	4
