YEAR	MONTH	DAY	TITLE	PAGE
1822	07	05	GlasgowHerald	0003
1822	07	05	LiverpoolMercuryetc	0008
1822	07	04	TheMorningChronicle	0003
1822	07	04	CaledonianMercury	0001
1822	07	06	Jackson'sOxfordJournal	0004
1822	07	06	TheIpswichJournal	0002
1822	07	04	CaledonianMercury	0002
1822	07	08	CaledonianMercury	0003
1822	07	08	GlasgowHerald	0002
1822	07	08	TheMorningChronicle	0004
1822	07	11	CaledonianMercury	0004
1822	07	07	TheExaminer	0008
1822	07	05	TheMorningChronicle	0003
1822	07	07	TheExaminer	0009
1822	07	10	TheMorningChronicle	0003
1822	07	07	TheExaminer	0013
1822	07	12	TheMorningChronicle	0004
1822	07	09	TheMorningChronicle	0003
1822	07	09	TheMorningChronicle	0001
1822	07	11	TheMorningChronicle	0002
1822	07	11	TheMorningChronicle	0001
1822	07	10	TheMorningChronicle	0004
1822	07	12	TheMorningChronicle	0003
1822	07	06	TheMorningChronicle	0003
1822	07	05	GlasgowHerald	0001
1822	07	11	CaledonianMercury	0003
1822	07	13	CaledonianMercury	0004
1822	07	15	TheMorningChronicle	0003
1822	07	19	GlasgowHerald	0002
1822	07	17	TheMorningChronicle	0002
1822	07	06	TheIpswichJournal	0003
1822	07	08	GlasgowHerald	0001
1822	07	17	TheMorningChronicle	0003
1822	07	20	TheMorningChronicle	0003
1822	07	18	TheMorningChronicle	0002
1822	07	06	TheBristolMercury	0004
1822	07	18	CaledonianMercury	0003
1822	07	18	TheMorningChronicle	0004
1822	07	25	CaledonianMercury	0002
1822	07	21	TheExaminer	0006
1822	07	21	TheExaminer	0008
1822	07	24	TheMorningChronicle	0003
1822	07	25	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1822	07	16	TheMorningChronicle	0003
1822	07	24	TheDerbyMercury	0004
1822	07	21	TheExaminer	0009
1822	07	23	TheMorningChronicle	0002
1822	07	23	TheMorningChronicle	0003
1822	07	20	TheLeedsMercury	0003
1822	07	25	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1822	07	20	CaledonianMercury	0003
1822	07	26	TheMorningChronicle	0002
1822	07	26	TheMorningChronicle	0003
1822	07	15	GlasgowHerald	0004
1822	07	27	CaledonianMercury	0003
1822	07	26	TheMorningChronicle	0004
1822	07	28	TheExaminer	0014
1822	07	28	TheExaminer	0011
1822	07	27	TheLeedsMercury	0001
1822	07	30	TheMorningChronicle	0003
1822	07	30	TheMorningChronicle	0002
1822	07	31	TheMorningChronicle	0002
1822	07	13	TheLeedsMercury	0001
1822	07	26	LiverpoolMercuryetc	0003
1822	07	13	Jackson'sOxfordJournal	0004
