YEAR	MONTH	DAY	TITLE	PAGE
1814	09	01	TheMorningChronicle	0002
1814	09	01	TheDerbyMercury	0004
1814	09	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1814	09	01	CaledonianMercury	0004
1814	09	01	CaledonianMercury	0003
1814	09	02	TheMorningChronicle	0002
1814	09	06	TheMorningChronicle	0002
1814	09	05	CaledonianMercury	0004
1814	09	08	CaledonianMercury	0004
1814	09	07	TheMorningChronicle	0002
1814	09	09	LiverpoolMercuryetc	0003
1814	09	08	TheMorningChronicle	0002
1814	09	05	TheMorningChronicle	0003
1814	09	10	TheMorningChronicle	0002
1814	09	09	TheMorningChronicle	0002
1814	09	07	TheMorningChronicle	0004
