YEAR	MONTH	DAY	TITLE	PAGE
1818	04	01	TheMorningChronicle	0003
1818	04	02	CaledonianMercury	0002
1818	04	03	TheMorningChronicle	0002
1818	04	06	HampshireTelegraphandSussexChronicleetc	0004
1818	04	03	LiverpoolMercuryetc	0003
1818	04	01	TheMorningChronicle	0004
1818	04	04	TheMorningChronicle	0002
1818	04	04	TheMorningChronicle	0003
1818	04	02	TheMorningChronicle	0003
1818	04	07	TheMorningChronicle	0002
1818	04	08	TheMorningChronicle	0003
1818	04	02	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1818	04	06	TheMorningChronicle	0003
1818	04	09	TheMorningChronicle	0003
