YEAR	MONTH	DAY	TITLE	PAGE
1805	01	01	TheMorningChronicle	0002
1805	01	02	TheMorningChronicle	0002
1805	01	03	TheDerbyMercury	0004
1805	01	03	TheDerbyMercury	0001
1805	01	03	Trewman'sExeterFlyingPost	0003
1805	01	07	CaledonianMercury	0002
1805	01	09	TheMorningChronicle	0002
1805	01	09	TheMorningChronicle	0003
1805	01	10	Trewman'sExeterFlyingPost	0004
1805	01	10	CaledonianMercury	0002
1805	01	10	CaledonianMercury	0003
1805	01	10	TheDerbyMercury	0004
1805	01	10	Trewman'sExeterFlyingPost	0003
1805	01	07	CaledonianMercury	0004
1805	01	12	CaledonianMercury	0003
1805	01	14	HampshireTelegraphandSussexChronicleetc	0004
1805	01	14	CaledonianMercury	0002
1805	01	16	TheMorningChronicle	0001
1805	01	17	Trewman'sExeterFlyingPost	0004
1805	01	17	CaledonianMercury	0002
1805	01	19	Jackson'sOxfordJournal	0003
1805	01	14	CaledonianMercury	0003
1805	01	15	TheHullPacket	0002
1805	01	05	CaledonianMercury	0002
1805	01	05	CaledonianMercury	0001
1805	01	12	CaledonianMercury	0001
1805	01	19	CaledonianMercury	0003
1805	01	19	TheIpswichJournal	0004
1805	01	22	TheHullPacket	0002
1805	01	17	CaledonianMercury	0003
1805	01	10	CaledonianMercury	0004
1805	01	24	TheMorningChronicle	0002
1805	01	24	TheMorningChronicle	0003
1805	01	25	TheMorningChronicle	0001
1805	01	22	TheMorningChronicle	0003
1805	01	25	TheMorningChronicle	0002
1805	01	21	CaledonianMercury	0004
1805	01	26	TheNewcastleCourantetc	0004
1805	01	25	TheMorningChronicle	0004
1805	01	19	Jackson'sOxfordJournal	0002
1805	01	31	CaledonianMercury	0003
1805	01	17	CaledonianMercury	0004
1805	01	31	CaledonianMercury	0004
1805	01	03	Trewman'sExeterFlyingPost	0002
1805	01	31	Trewman'sExeterFlyingPost	0003
