YEAR	MONTH	DAY	TITLE	PAGE
1807	06	01	HampshireTelegraphandSussexChronicleetc	0004
1807	06	02	TheHullPacket	0003
1807	06	01	CaledonianMercury	0003
1807	06	03	TheMorningChronicle	0002
1807	06	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1807	06	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1807	06	01	CaledonianMercury	0002
1807	06	05	TheMorningChronicle	0002
1807	06	06	TheNewcastleCourantetc	0002
1807	06	08	TheMorningChronicle	0003
1807	06	10	TheMorningChronicle	0002
1807	06	09	TheMorningChronicle	0002
1807	06	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1807	06	11	CaledonianMercury	0003
1807	06	09	TheHullPacket	0003
1807	06	12	TheMorningChronicle	0002
1807	06	13	TheLeedsMercury	0002
1807	06	12	TheMorningChronicle	0003
1807	06	15	CaledonianMercury	0002
1807	06	15	HampshireTelegraphandSussexChronicleetc	0002
1807	06	15	TheMorningChronicle	0002
1807	06	02	TheHullPacket	0001
1807	06	18	CaledonianMercury	0003
1807	06	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1807	06	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1807	06	19	TheMorningChronicle	0002
1807	06	20	CaledonianMercury	0002
1807	06	20	Jackson'sOxfordJournal	0002
1807	06	20	CaledonianMercury	0003
1807	06	22	CaledonianMercury	0003
1807	06	23	TheHullPacket	0001
1807	06	22	TheMorningChronicle	0002
1807	06	24	TheMorningChronicle	0003
1807	06	25	TheDerbyMercury	0001
1807	06	23	TheMorningChronicle	0002
1807	06	29	CaledonianMercury	0002
1807	06	15	CaledonianMercury	0001
1807	06	22	CaledonianMercury	0004
1807	06	25	TheDerbyMercury	0002
1807	06	30	TheHullPacket	0002
1807	06	18	TheDerbyMercury	0004
1807	06	29	CaledonianMercury	0001
1807	06	29	CaledonianMercury	0003
1807	06	06	Jackson'sOxfordJournal	0003
