YEAR	MONTH	DAY	TITLE	PAGE
1820	04	01	CaledonianMercury	0002
1820	04	02	TheExaminer	0004
1820	04	02	TheExaminer	0005
1820	04	01	Jackson'sOxfordJournal	0002
1820	04	01	TheNewcastleCourantetc	0003
1820	04	02	TheExaminer	0013
1820	04	05	TheDerbyMercury	0001
1820	04	06	CaledonianMercury	0002
1820	04	03	CaledonianMercury	0003
1820	04	06	CaledonianMercury	0004
1820	04	06	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1820	04	07	GlasgowHerald	0002
1820	04	06	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1820	04	08	Freeman'sJournalandDailyCommercialAdvertiser	0002
1820	04	08	Freeman'sJournalandDailyCommercialAdvertiser	0004
1820	04	06	CaledonianMercury	0003
1820	04	08	CaledonianMercury	0002
1820	04	12	Freeman'sJournalandDailyCommercialAdvertiser	0004
1820	04	03	GlasgowHerald	0002
1820	04	13	CaledonianMercury	0002
1820	04	10	CaledonianMercury	0003
1820	04	12	Freeman'sJournalandDailyCommercialAdvertiser	0003
1820	04	14	GlasgowHerald	0001
1820	04	15	Jackson'sOxfordJournal	0002
1820	04	17	CaledonianMercury	0002
1820	04	19	Freeman'sJournalandDailyCommercialAdvertiser	0003
1820	04	17	TheBristolMercury	0004
1820	04	20	CaledonianMercury	0002
1820	04	10	GlasgowHerald	0002
1820	04	21	Freeman'sJournalandDailyCommercialAdvertiser	0003
1820	04	18	Freeman'sJournalandDailyCommercialAdvertiser	0003
1820	04	20	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1820	04	21	Freeman'sJournalandDailyCommercialAdvertiser	0002
1820	04	21	GlasgowHerald	0001
1820	04	19	TheDerbyMercury	0001
1820	04	20	CaledonianMercury	0003
1820	04	26	Freeman'sJournalandDailyCommercialAdvertiser	0002
1820	04	25	Freeman'sJournalandDailyCommercialAdvertiser	0003
1820	04	24	CaledonianMercury	0003
1820	04	27	CaledonianMercury	0003
1820	04	08	TheLeedsMercury	0004
1820	04	10	HampshireTelegraphandSussexChronicleetc	0002
1820	04	27	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1820	04	21	LiverpoolMercuryetc	0005
1820	04	27	CaledonianMercury	0004
1820	04	29	Jackson'sOxfordJournal	0003
1820	04	30	TheExaminer	0004
1820	04	30	TheExaminer	0010
1820	04	30	TheExaminer	0015
1820	04	15	TheNewcastleCourantetc	0001
1820	04	30	TheExaminer	0014
1820	04	28	LiverpoolMercuryetc	0007
1820	04	28	Freeman'sJournalandDailyCommercialAdvertiser	0003
1820	04	29	CaledonianMercury	0003
1820	04	21	LiverpoolMercuryetc	0003
1820	04	07	LiverpoolMercuryetc	0003
