YEAR	MONTH	DAY	TITLE	PAGE
1802	01	02	Jackson'sOxfordJournal	0002
1802	01	02	TheMorningChronicle	0002
1802	01	02	TheMorningChronicle	0003
1802	01	04	CaledonianMercury	0001
1802	01	01	TheMorningChronicle	0002
1802	01	04	TheMorningChronicle	0002
1802	01	05	TheMorningChronicle	0003
1802	01	02	CaledonianMercury	0002
1802	01	07	TheMorningChronicle	0003
1802	01	06	TheMorningChronicle	0003
1802	01	07	TheDerbyMercury	0001
1802	01	08	TheMorningChronicle	0002
1802	01	04	CaledonianMercury	0004
1802	01	09	Jackson'sOxfordJournal	0004
1802	01	09	TheMorningChronicle	0002
1802	01	09	TheMorningChronicle	0003
1802	01	09	TheIpswichJournal	0003
1802	01	11	PortsmouthTelegraphorMottley'sNavalandMilitaryJournal	0004
1802	01	11	CaledonianMercury	0004
1802	01	12	TheMorningChronicle	0003
1802	01	13	TheMorningChronicle	0001
1802	01	14	TheMorningChronicle	0002
1802	01	11	TheMorningChronicle	0002
1802	01	14	Trewman'sExeterFlyingPost	0004
1802	01	13	TheMorningChronicle	0004
1802	01	06	TheMorningChronicle	0004
1802	01	09	TheMorningChronicle	0004
1802	01	13	TheAberdeenJournal	0004
1802	01	13	TheMorningChronicle	0002
1802	01	13	TheMorningChronicle	0003
1802	01	09	Jackson'sOxfordJournal	0002
1802	01	16	TheMorningChronicle	0002
1802	01	18	TheMorningChronicle	0003
1802	01	21	TheDerbyMercury	0004
1802	01	19	TheMorningChronicle	0002
1802	01	16	TheMorningChronicle	0004
1802	01	21	TheMorningChronicle	0002
1802	01	23	CaledonianMercury	0003
1802	01	18	TheMorningChronicle	0002
1802	01	21	CaledonianMercury	0003
1802	01	21	Trewman'sExeterFlyingPost	0004
1802	01	22	TheMorningChronicle	0003
1802	01	25	TheMorningChronicle	0002
1802	01	23	TheIpswichJournal	0002
1802	01	26	TheMorningChronicle	0002
1802	01	26	TheMorningChronicle	0003
1802	01	16	CaledonianMercury	0001
1802	01	27	TheMorningChronicle	0003
1802	01	28	TheMorningChronicle	0002
1802	01	25	CaledonianMercury	0003
1802	01	28	Trewman'sExeterFlyingPost	0004
1802	01	30	CaledonianMercury	0002
1802	01	28	CaledonianMercury	0003
1802	01	30	TheMorningChronicle	0002
1802	01	25	CaledonianMercury	0004
1802	01	02	CaledonianMercury	0001
1802	01	16	TheMorningChronicle	0001
1802	01	30	TheIpswichJournal	0001
1802	01	05	TheMorningChronicle	0004
1802	01	09	TheIpswichJournal	0004
1802	01	21	TheMorningChronicle	0004
1802	01	02	Jackson'sOxfordJournal	0001
