YEAR	MONTH	DAY	TITLE	PAGE
1805	02	02	TheMorningChronicle	0003
1805	02	02	Jackson'sOxfordJournal	0002
1805	02	02	CaledonianMercury	0002
1805	02	02	TheNewcastleCourantetc	0004
1805	02	04	TheMorningChronicle	0003
1805	02	04	TheMorningChronicle	0004
1805	02	06	TheAberdeenJournal	0001
1805	02	08	TheMorningChronicle	0003
1805	02	07	TheMorningChronicle	0002
1805	02	01	TheMorningChronicle	0003
1805	02	07	CaledonianMercury	0001
1805	02	14	CaledonianMercury	0002
1805	02	14	TheDerbyMercury	0002
1805	02	14	Trewman'sExeterFlyingPost	0004
1805	02	15	TheMorningChronicle	0003
1805	02	16	Jackson'sOxfordJournal	0003
1805	02	11	HampshireTelegraphandSussexChronicleetc	0002
1805	02	14	CaledonianMercury	0003
1805	02	16	TheNewcastleCourantetc	0002
1805	02	18	TheMorningChronicle	0003
1805	02	16	TheMorningChronicle	0004
1805	02	19	TheMorningChronicle	0002
1805	02	21	CaledonianMercury	0002
1805	02	16	TheNewcastleCourantetc	0004
1805	02	18	TheMorningChronicle	0002
1805	02	21	CaledonianMercury	0003
1805	02	21	TheMorningChronicle	0003
1805	02	04	HampshireTelegraphandSussexChronicleetc	0001
1805	02	11	CaledonianMercury	0001
1805	02	18	CaledonianMercury	0004
1805	02	26	TheMorningChronicle	0002
1805	02	23	Jackson'sOxfordJournal	0002
1805	02	27	TheMorningChronicle	0003
1805	02	28	TheDerbyMercury	0002
1805	02	23	TheMorningChronicle	0003
1805	02	26	TheMorningChronicle	0003
1805	02	28	TheDerbyMercury	0001
1805	02	25	CaledonianMercury	0001
1805	02	25	CaledonianMercury	0003
1805	02	18	CaledonianMercury	0003
1805	02	04	CaledonianMercury	0001
1805	02	14	TheDerbyMercury	0004
1805	02	13	TheAberdeenJournal	0002
1805	02	21	TheDerbyMercury	0004
