YEAR	MONTH	DAY	TITLE	PAGE
1880	05	01	TheLeedsMercury	0010
1880	05	01	TheLeedsMercury	S0002
1880	05	01	Jackson'sOxfordJournal	0007
1880	05	01	TheIpswichJournal	0007
1880	05	01	TheLeedsMercury	S0003
1880	05	01	ThePallMallGazette	0008
1880	05	01	ThePallMallGazette	0009
1880	05	01	AberdeenWeeklyJournal	0005
1880	05	01	BirminghamDailyPost	0005
1880	05	01	DailyNews	0001
1880	05	01	GlasgowHerald	0005
1880	05	01	LiverpoolMercuryetc	0007
1880	05	01	NorthernEcho	0003
1880	05	01	ThePallMallGazette	0007
1880	05	01	TheBristolMercuryandDailyPost	S0003
1880	05	01	TheBristolMercuryandDailyPost	S0001
1880	05	01	DailyNews	0002
1880	05	01	TheBristolMercuryandDailyPost	0008
1880	05	01	WesternMail	0003
1880	05	01	TheBristolMercuryandDailyPost	0006
1880	05	01	GlasgowHerald	0004
1880	05	02	Lloyd'sWeeklyNewspaper	0001
1880	05	02	Reynolds'sNewspaper	0008
1880	05	01	AberdeenWeeklyJournal	0001
1880	05	01	Jackson'sOxfordJournal	0002
1880	05	02	TheEra	0002
1880	05	01	ThePallMallGazette	0011
1880	05	01	LiverpoolMercuryetc	0006
1880	05	01	TheBristolMercuryandDailyPost	0007
1880	05	01	AberdeenWeeklyJournal	0002
1880	05	01	GlasgowHerald	0008
1880	05	01	HampshireTelegraphandSussexChronicleetc	0003
1880	05	01	Jackson'sOxfordJournal	0003
1880	05	01	TheBristolMercuryandDailyPost	0003
1880	05	01	TheExaminer	0027
1880	05	01	TheIpswichJournal	0002
1880	05	01	TheLeedsMercury	0011
1880	05	01	TheGraphic	0017
1880	05	02	Reynolds'sNewspaper	0007
1880	05	01	TheGraphic	0016
1880	05	03	ThePallMallGazette	0006
1880	05	01	GlasgowHerald	0006
1880	05	01	TheLeedsMercury	0006
1880	05	03	ThePallMallGazette	0007
1880	05	03	ThePallMallGazette	0008
1880	05	01	BirminghamDailyPost	0006
1880	05	01	HampshireTelegraphandSussexChronicleetc	0007
1880	05	01	ThePallMallGazette	0010
1880	05	03	AberdeenWeeklyJournal	0002
1880	05	03	DailyNews	0003
1880	05	03	DailyNews	0006
1880	05	03	LiverpoolMercuryetc	0008
1880	05	03	TheBristolMercuryandDailyPost	0002
1880	05	01	Jackson'sOxfordJournal	0005
1880	05	01	TheLeedsMercury	0005
1880	05	01	ThePallMallGazette	0006
1880	05	03	ThePallMallGazette	0010
1880	05	03	TheHullPacketandEastRidingTimes	0001
1880	05	04	TheHullPacketandEastRidingTimes	0001
1880	05	03	HampshireTelegraphandSussexChronicleetc	0004
1880	05	04	ThePallMallGazette	0006
1880	05	04	ThePallMallGazette	0007
1880	05	01	TheBristolMercuryandDailyPost	0002
1880	05	01	TheIpswichJournal	0006
1880	05	02	Lloyd'sWeeklyNewspaper	0008
1880	05	04	AberdeenWeeklyJournal	0005
1880	05	04	DailyNews	0002
1880	05	04	LiverpoolMercuryetc	0008
1880	05	04	TheLeedsMercury	0008
1880	05	04	WesternMail	0003
1880	05	01	TheBristolMercuryandDailyPost	S0007
1880	05	01	BirminghamDailyPost	0004
1880	05	01	LiverpoolMercuryetc	0008
1880	05	01	TheBristolMercuryandDailyPost	S0002
1880	05	01	TheIpswichJournal	0003
1880	05	01	TheIpswichJournal	0010
1880	05	01	TheLeedsMercury	0012
1880	05	03	BirminghamDailyPost	0007
1880	05	03	GlasgowHerald	0009
1880	05	01	TheIpswichJournal	0011
1880	05	03	WesternMail	0003
1880	05	05	ThePallMallGazette	0008
1880	05	05	DailyNews	0002
1880	05	05	ThePallMallGazette	0006
1880	05	05	ThePallMallGazette	0007
1880	05	05	AberdeenWeeklyJournal	0003
1880	05	05	DailyNews	0003
1880	05	05	DailyNews	0005
1880	05	01	BaneracAmserauCymru	0007
