YEAR	MONTH	DAY	TITLE	PAGE
1806	06	02	CaledonianMercury	0001
1806	06	03	TheMorningChronicle	0003
1806	06	02	CaledonianMercury	0002
1806	06	04	TheMorningChronicle	0002
1806	06	05	Trewman'sExeterFlyingPost	0004
1806	06	04	TheMorningChronicle	0003
1806	06	05	Trewman'sExeterFlyingPost	0002
1806	06	06	TheMorningChronicle	0003
1806	06	07	CaledonianMercury	0003
1806	06	09	TheMorningChronicle	0003
1806	06	11	TheAberdeenJournal	0001
1806	06	10	TheMorningChronicle	0002
1806	06	12	CaledonianMercury	0003
1806	06	12	CaledonianMercury	0004
1806	06	07	TheMorningChronicle	0002
1806	06	14	Jackson'sOxfordJournal	0003
1806	06	12	Trewman'sExeterFlyingPost	0004
1806	06	18	TheMorningChronicle	0001
1806	06	19	Trewman'sExeterFlyingPost	0001
1806	06	19	CaledonianMercury	0001
1806	06	16	CaledonianMercury	0001
1806	06	16	CaledonianMercury	0002
1806	06	16	CaledonianMercury	0003
1806	06	19	CaledonianMercury	0002
1806	06	19	TheMorningChronicle	0003
1806	06	17	TheMorningChronicle	0003
1806	06	19	CaledonianMercury	0003
1806	06	24	TheMorningChronicle	0002
1806	06	19	Trewman'sExeterFlyingPost	0002
1806	06	26	CaledonianMercury	0002
1806	06	25	TheMorningChronicle	0001
1806	06	26	CaledonianMercury	0003
1806	06	26	CaledonianMercury	0004
1806	06	30	CaledonianMercury	0003
1806	06	28	CaledonianMercury	0003
1806	06	28	CaledonianMercury	0004
1806	06	07	Jackson'sOxfordJournal	0001
1806	06	18	TheAberdeenJournal	0001
1806	06	28	Jackson'sOxfordJournal	0004
