YEAR	MONTH	DAY	TITLE	PAGE
1820	05	01	CaledonianMercury	0003
1820	05	01	CaledonianMercury	0004
1820	05	01	GlasgowHerald	0002
1820	05	01	TheBristolMercury	0002
1820	05	04	CaledonianMercury	0004
1820	05	04	CaledonianMercury	0003
1820	05	04	CaledonianMercury	0002
1820	05	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1820	05	01	CaledonianMercury	0002
1820	05	06	CaledonianMercury	0002
1820	05	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1820	05	06	Cobbett'sWeeklyPoliticalRegister	0034
1820	05	06	Jackson'sOxfordJournal	0004
1820	05	01	TheBristolMercury	0004
1820	05	08	CaledonianMercury	0002
1820	05	10	Freeman'sJournalandDailyCommercialAdvertiser	0004
1820	05	11	CaledonianMercury	0002
1820	05	11	CaledonianMercury	0003
1820	05	10	Freeman'sJournalandDailyCommercialAdvertiser	0002
1820	05	10	TheDerbyMercury	0002
1820	05	08	TheBristolMercury	0001
1820	05	13	TheNewcastleCourantetc	0004
1820	05	13	CaledonianMercury	0002
1820	05	13	CaledonianMercury	0003
1820	05	13	TheIpswichJournal	0002
1820	05	15	CaledonianMercury	0002
1820	05	17	TheDerbyMercury	0001
1820	05	19	Freeman'sJournalandDailyCommercialAdvertiser	0004
1820	05	13	TheIpswichJournal	0004
1820	05	17	TheDerbyMercury	0004
1820	05	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1820	05	19	Freeman'sJournalandDailyCommercialAdvertiser	0003
1820	05	13	Jackson'sOxfordJournal	0002
1820	05	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1820	05	20	CaledonianMercury	0003
1820	05	20	Jackson'sOxfordJournal	0002
1820	05	18	CaledonianMercury	0002
1820	05	20	TheIpswichJournal	0004
1820	05	22	CaledonianMercury	0002
1820	05	22	GlasgowHerald	0002
1820	05	13	TheNewcastleCourantetc	0003
1820	05	25	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1820	05	22	CaledonianMercury	0003
1820	05	28	TheExaminer	0009
1820	05	23	Freeman'sJournalandDailyCommercialAdvertiser	0003
1820	05	27	CaledonianMercury	0002
1820	05	27	Jackson'sOxfordJournal	0002
1820	05	02	Freeman'sJournalandDailyCommercialAdvertiser	0004
1820	05	28	TheExaminer	0013
1820	05	25	CaledonianMercury	0002
1820	05	29	TheBristolMercury	0002
1820	05	27	TheIpswichJournal	0002
1820	05	29	GlasgowHerald	0002
1820	05	31	TheDerbyMercury	0004
1820	05	29	CaledonianMercury	0003
1820	05	26	GlasgowHerald	0001
1820	05	20	TheNewcastleCourantetc	0003
1820	05	13	TheLeedsMercury	0002
1820	05	20	TheLeedsMercury	0004
