YEAR	MONTH	DAY	TITLE	PAGE
1880	12	01	BaneracAmserauCymru	0015
1880	12	01	GlasgowHerald	0006
1880	12	01	LiverpoolMercuryetc	0008
1880	12	01	GlasgowHerald	0004
1880	12	01	GlasgowHerald	0005
1880	12	01	ThePallMallGazette	0008
1880	12	01	GlasgowHerald	0003
1880	12	01	AberdeenWeeklyJournal	0003
1880	12	01	BirminghamDailyPost	0006
1880	12	01	ThePallMallGazette	0014
1880	12	01	TheLeedsMercury	0003
1880	12	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1880	12	01	ThePallMallGazette	0004
1880	12	01	WesternMail	0004
1880	12	01	TheDerbyMercury	0007
1880	12	01	AberdeenWeeklyJournal	0002
1880	12	02	ThePallMallGazette	0014
1880	12	02	GlasgowHerald	0005
1880	12	02	ThePallMallGazette	0008
1880	12	01	TheBristolMercuryandDailyPost	0003
1880	12	02	ThePallMallGazette	0009
1880	12	02	TheLeedsMercury	0005
1880	12	02	DailyNews	0006
1880	12	02	ThePallMallGazette	0007
1880	12	02	LiverpoolMercuryetc	0006
1880	12	01	TheDerbyMercury	0008
1880	12	01	BirminghamDailyPost	0001
1880	12	01	LiverpoolMercuryetc	0003
1880	12	01	GlasgowHerald	0001
1880	12	03	ThePallMallGazette	0008
1880	12	03	ThePallMallGazette	0009
1880	12	02	ThePallMallGazette	0016
1880	12	01	TheDerbyMercury	0001
1880	12	02	ThePallMallGazette	0006
1880	12	01	ThePallMallGazette	0007
1880	12	01	TheBristolMercuryandDailyPost	0004
1880	12	03	LiverpoolMercuryetc	0007
1880	12	01	ThePallMallGazette	0005
1880	12	01	ThePallMallGazette	0006
1880	12	01	DailyNews	0006
1880	12	01	Freeman'sJournalandDailyCommercialAdvertiser	0006
1880	12	01	TheLeedsMercury	0008
1880	12	01	TheDerbyMercury	0004
1880	12	01	AberdeenWeeklyJournal	0006
1880	12	01	LiverpoolMercuryetc	0005
1880	12	01	WesternMail	0002
1880	12	01	TheBristolMercuryandDailyPost	0002
1880	12	02	TheBristolMercuryandDailyPost	0008
1880	12	01	BirminghamDailyPost	0005
1880	12	01	LiverpoolMercuryetc	0006
1880	12	02	YGenedlCymreig	0003
1880	12	01	BaneracAmserauCymru	0007
1880	12	01	BaneracAmserauCymru	0016
1880	12	04	ThePallMallGazette	0008
1880	12	04	TheIllustratedPoliceNewsetc	0004
1880	12	04	TheIpswichJournal	0007
1880	12	04	GlasgowHerald	0005
1880	12	01	DailyNews	0005
1880	12	04	TheBristolMercuryandDailyPost	S0005
1880	12	02	TheBristolMercuryandDailyPost	0003
1880	12	04	TheBristolMercuryandDailyPost	0006
1880	12	04	DailyNews	0006
1880	12	05	Reynolds'sNewspaper	0008
1880	12	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1880	12	04	ThePallMallGazette	0013
1880	12	03	ThePallMallGazette	0007
1880	12	04	LiverpoolMercuryetc	0003
1880	12	04	LiverpoolMercuryetc	0001
1880	12	06	ThePallMallGazette	0007
1880	12	06	ThePallMallGazette	0009
1880	12	06	Freeman'sJournalandDailyCommercialAdvertiser	0006
1880	12	06	GlasgowHerald	0005
1880	12	06	ThePallMallGazette	0008
1880	12	04	Jackson'sOxfordJournal	0003
1880	12	06	Freeman'sJournalandDailyCommercialAdvertiser	0004
1880	12	06	Freeman'sJournalandDailyCommercialAdvertiser	0003
1880	12	06	TheLeedsMercury	0005
1880	12	06	BirminghamDailyPost	0004
1880	12	02	TheLeedsMercury	0006
1880	12	07	AberdeenWeeklyJournal	0005
1880	12	07	DailyNews	0006
1880	12	07	LiverpoolMercuryetc	0005
1880	12	07	TheLeedsMercury	0005
1880	12	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1880	12	04	ThePallMallGazette	0003
1880	12	04	ThePallMallGazette	0007
1880	12	04	WesternMail	0003
1880	12	06	Freeman'sJournalandDailyCommercialAdvertiser	0005
1880	12	03	ThePallMallGazette	0003
1880	12	04	ThePallMallGazette	0006
1880	12	01	BaneracAmserauCymru	0002
1880	12	06	Freeman'sJournalandDailyCommercialAdvertiser	0008
1880	12	04	TheBristolMercuryandDailyPost	S0001
1880	12	08	ThePallMallGazette	0007
1880	12	08	ThePallMallGazette	0008
1880	12	07	GlasgowHerald	0004
1880	12	08	DailyNews	0005
1880	12	08	DailyNews	0006
1880	12	08	Freeman'sJournalandDailyCommercialAdvertiser	0003
1880	12	08	BirminghamDailyPost	0004
1880	12	09	Freeman'sJournalandDailyCommercialAdvertiser	0007
1880	12	09	ThePallMallGazette	0006
1880	12	09	ThePallMallGazette	0009
1880	12	09	ThePallMallGazette	0008
1880	12	09	BirminghamDailyPost	0005
1880	12	09	ThePallMallGazette	0002
1880	12	08	ThePallMallGazette	0005
1880	12	09	DailyNews	0006
1880	12	09	ThePallMallGazette	0007
1880	12	04	TheBristolMercuryandDailyPost	0005
1880	12	10	ThePallMallGazette	0007
1880	12	10	ThePallMallGazette	0008
1880	12	10	TheLeedsMercury	0005
1880	12	08	ThePallMallGazette	0004
1880	12	08	GlasgowHerald	0007
1880	12	07	ThePallMallGazette	0008
1880	12	07	ThePallMallGazette	0005
1880	12	07	ThePallMallGazette	0009
1880	12	10	TheHullPacketandEastRidingTimes	0006
1880	12	06	ThePallMallGazette	0006
1880	12	06	DailyNews	0004
1880	12	07	DailyNews	0004
1880	12	07	TheLeedsMercury	0008
1880	12	07	DailyNews	0002
1880	12	07	Freeman'sJournalandDailyCommercialAdvertiser	0005
1880	12	08	LiverpoolMercuryetc	0005
1880	12	10	TheHullPacketandEastRidingTimes	0007
1880	12	10	DailyNews	0002
1880	12	10	DailyNews	0005
1880	12	10	ThePallMallGazette	0009
1880	12	06	DailyNews	0002
1880	12	06	TheLeedsMercury	0003
1880	12	10	NorthernEcho	0003
1880	12	06	AberdeenWeeklyJournal	0004
1880	12	08	AberdeenWeeklyJournal	0005
1880	12	08	GlasgowHerald	0011
1880	12	08	LiverpoolMercuryetc	0006
1880	12	10	LiverpoolMercuryetc	0006
1880	12	01	ThePallMallGazette	0016
1880	12	06	BirminghamDailyPost	0005
1880	12	05	Lloyd'sWeeklyNewspaper	0012
1880	12	02	GlasgowHerald	0002
1880	12	05	Reynolds'sNewspaper	0007
1880	12	07	Freeman'sJournalandDailyCommercialAdvertiser	0006
1880	12	11	LiverpoolMercuryetc	0006
1880	12	08	DailyNews	0002
1880	12	05	TheEra	0012
1880	12	09	WesternMail	0003
1880	12	09	GlasgowHerald	0002
1880	12	07	GlasgowHerald	0003
1880	12	11	ThePallMallGazette	0013
1880	12	11	ThePallMallGazette	0008
1880	12	12	Lloyd'sWeeklyNewspaper	0001
1880	12	12	Lloyd'sWeeklyNewspaper	0012
1880	12	12	Reynolds'sNewspaper	0008
1880	12	11	ThePallMallGazette	0001
1880	12	11	ThePallMallGazette	0002
1880	12	11	TheLeedsMercury	0010
1880	12	11	LiverpoolMercuryetc	0003
1880	12	11	DailyNews	0005
1880	12	13	ThePallMallGazette	0007
1880	12	13	DailyNews	0003
1880	12	11	TheExaminer	0024
1880	12	13	DailyNews	0005
1880	12	13	ThePallMallGazette	0008
1880	12	09	YGenedlCymreig	0004
1880	12	04	TheGraphic	0024
1880	12	14	ThePallMallGazette	0008
1880	12	14	TheLeedsMercury	0005
1880	12	14	BirminghamDailyPost	0005
1880	12	14	DailyNews	0003
1880	12	14	DailyNews	0004
1880	12	14	DailyNews	0005
1880	12	14	LiverpoolMercuryetc	0005
1880	12	14	TheIpswichJournal	0004
1880	12	14	TheLeedsMercury	0008
1880	12	14	ThePallMallGazette	0006
1880	12	14	ThePallMallGazette	0007
1880	12	11	ThePallMallGazette	0010
1880	12	13	DailyNews	0007
1880	12	13	BirminghamDailyPost	0007
1880	12	10	DailyNews	0006
1880	12	11	TheIpswichJournal	S0002
1880	12	14	ThePallMallGazette	0014
1880	12	15	TheBristolMercuryandDailyPost	0005
1880	12	15	ThePallMallGazette	0008
1880	12	16	GlasgowHerald	0005
1880	12	16	ThePallMallGazette	0007
1880	12	16	ThePallMallGazette	0008
1880	12	16	ThePallMallGazette	0003
1880	12	16	GlasgowHerald	0003
1880	12	16	AberdeenWeeklyJournal	0005
1880	12	16	LiverpoolMercuryetc	0005
1880	12	08	ThePallMallGazette	0001
1880	12	16	DailyNews	0005
1880	12	16	DailyNews	0002
1880	12	15	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0006
1880	12	13	GlasgowHerald	0007
1880	12	13	LiverpoolMercuryetc	0003
1880	12	14	TheIpswichJournal	0001
1880	12	16	ThePallMallGazette	0005
1880	12	15	AberdeenWeeklyJournal	0002
1880	12	17	ThePallMallGazette	0008
1880	12	11	BirminghamDailyPost	0004
1880	12	13	LiverpoolMercuryetc	0007
1880	12	15	LiverpoolMercuryetc	0007
1880	12	17	ThePallMallGazette	0009
1880	12	15	DailyNews	0002
1880	12	15	DailyNews	0004
1880	12	15	ThePallMallGazette	0003
1880	12	16	TheBristolMercuryandDailyPost	0002
1880	12	14	ThePallMallGazette	0004
1880	12	15	DailyNews	0003
1880	12	04	TheBristolMercuryandDailyPost	0003
1880	12	14	Freeman'sJournalandDailyCommercialAdvertiser	0005
1880	12	15	DailyNews	0005
1880	12	17	BirminghamDailyPost	0004
1880	12	17	Freeman'sJournalandDailyCommercialAdvertiser	0005
1880	12	17	TheHullPacketandEastRidingTimes	0005
1880	12	14	ThePallMallGazette	0009
1880	12	14	GlasgowHerald	0004
1880	12	14	NorthernEcho	0005
1880	12	13	ThePallMallGazette	0002
1880	12	14	GlasgowHerald	0007
1880	12	13	TheLeedsMercury	0008
1880	12	11	TheExaminer	0009
1880	12	04	Jackson'sOxfordJournal	0008
1880	12	17	TheBristolMercuryandDailyPost	0006
1880	12	01	BaneracAmserauCymru	0012
1880	12	08	BaneracAmserauCymru	0012
1880	12	09	YGenedlCymreig	0006
1880	12	15	ThePallMallGazette	0006
1880	12	16	DailyNews	0006
1880	12	18	GlasgowHerald	0005
1880	12	16	GlasgowHerald	0007
1880	12	18	ThePallMallGazette	0008
1880	12	18	DailyNews	0003
1880	12	18	GlasgowHerald	0007
1880	12	14	DailyNews	0002
1880	12	14	LiverpoolMercuryetc	0007
1880	12	15	TheLeedsMercury	0008
1880	12	14	TheBristolMercuryandDailyPost	0003
1880	12	18	TheBristolMercuryandDailyPost	0006
1880	12	18	ThePallMallGazette	0007
1880	12	19	Lloyd'sWeeklyNewspaper	0001
1880	12	03	Freeman'sJournalandDailyCommercialAdvertiser	0003
1880	12	18	Freeman'sJournalandDailyCommercialAdvertiser	0007
1880	12	20	GlasgowHerald	0004
1880	12	20	ThePallMallGazette	0008
1880	12	20	ThePallMallGazette	0014
1880	12	01	BirminghamDailyPost	0007
1880	12	20	ThePallMallGazette	0009
1880	12	20	Freeman'sJournalandDailyCommercialAdvertiser	0006
1880	12	17	ThePallMallGazette	0004
1880	12	18	TheLeedsMercury	0003
1880	12	20	BirminghamDailyPost	0005
1880	12	21	TheLeedsMercury	0005
1880	12	21	ThePallMallGazette	0008
1880	12	21	ThePallMallGazette	0009
1880	12	21	AberdeenWeeklyJournal	0001
1880	12	21	ThePallMallGazette	0005
1880	12	17	ThePallMallGazette	0003
1880	12	13	TheLeedsMercury	0004
1880	12	21	GlasgowHerald	0006
1880	12	21	TheLeedsMercury	0008
1880	12	22	GlasgowHerald	0007
1880	12	09	Freeman'sJournalandDailyCommercialAdvertiser	0003
