RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1804	12	01	Jackson'sOxfordJournal	0002	1804	12	01	CaledonianMercury	0003
1804	12	03	CaledonianMercury	0003	1804	12	01	Jackson'sOxfordJournal	0002
1804	12	04	TheHullPacket	0004	1804	12	01	Jackson'sOxfordJournal	0004
1804	12	06	TheDerbyMercury	0003	1804	12	01	Jackson'sOxfordJournal	0003
1804	12	06	Trewman'sExeterFlyingPost	0001	1804	12	01	TheMorningChronicle	0003
1804	12	06	Trewman'sExeterFlyingPost	0002	1804	12	01	CaledonianMercury	0003
1804	12	06	Trewman'sExeterFlyingPost	0002	1804	12	01	Jackson'sOxfordJournal	0002
1804	12	08	CaledonianMercury	0002	1804	12	05	TheMorningChronicle	0002
1804	12	08	Jackson'sOxfordJournal	0002	1804	12	08	CaledonianMercury	0002
1804	12	11	TheHullPacket	0004	1804	12	01	Jackson'sOxfordJournal	0002
1804	12	13	TheDerbyMercury	0001	1804	12	10	CaledonianMercury	0002
1804	12	13	Trewman'sExeterFlyingPost	0001	1804	12	06	TheDerbyMercury	0002
1804	12	13	Trewman'sExeterFlyingPost	0001	1804	12	08	Jackson'sOxfordJournal	0004
1804	12	13	Trewman'sExeterFlyingPost	0001	1804	12	10	CaledonianMercury	0002
1804	12	13	Trewman'sExeterFlyingPost	0001	1804	12	13	TheDerbyMercury	0001
1804	12	15	CaledonianMercury	0002	1804	12	12	TheMorningChronicle	0002
1804	12	15	CaledonianMercury	0002	1804	12	12	TheMorningChronicle	0003
1804	12	15	CaledonianMercury	0003	1804	12	12	TheMorningChronicle	0003
1804	12	15	Jackson'sOxfordJournal	0001	1804	12	13	CaledonianMercury	0002
1804	12	15	Jackson'sOxfordJournal	0002	1804	12	12	TheMorningChronicle	0002
1804	12	17	CaledonianMercury	0002	1804	12	14	TheMorningChronicle	0002
1804	12	17	CaledonianMercury	0002	1804	12	15	TheMorningChronicle	0002
1804	12	17	HampshireTelegraphandSussexChronicleetc	0002	1804	12	15	Jackson'sOxfordJournal	0004
1804	12	18	TheHullPacket	0002	1804	12	17	HampshireTelegraphandSussexChronicleetc	0002
1804	12	18	TheHullPacket	0003	1804	12	17	TheMorningChronicle	0002
1804	12	18	TheHullPacket	0004	1804	12	15	Jackson'sOxfordJournal	0003
1804	12	20	CaledonianMercury	0002	1804	12	17	TheMorningChronicle	0002
1804	12	20	CaledonianMercury	0002	1804	12	18	TheHullPacket	0003
1804	12	20	TheDerbyMercury	0002	1804	12	15	TheMorningChronicle	0003
1804	12	20	Trewman'sExeterFlyingPost	0001	1804	12	17	CaledonianMercury	0002
1804	12	20	Trewman'sExeterFlyingPost	0002	1804	12	17	TheMorningChronicle	0002
1804	12	20	Trewman'sExeterFlyingPost	0002	1804	12	18	TheHullPacket	0003
1804	12	20	Trewman'sExeterFlyingPost	0002	1804	12	20	CaledonianMercury	0002
1804	12	20	Trewman'sExeterFlyingPost	0003	1804	12	15	Jackson'sOxfordJournal	0001
1804	12	20	Trewman'sExeterFlyingPost	0003	1804	12	15	Jackson'sOxfordJournal	0003
