RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1831	11	01	TheBristolMercury	0001	1831	11	01	TheBelfastNews-Letter	0001
1831	11	01	TheBristolMercury	0002	1831	11	01	NorthWalesChronicle	0001
1831	11	01	TheBristolMercury	0004	1831	11	01	TheBelfastNews-Letter	0001
1831	11	01	TheHullPacketandHumberMercury	0001	1831	11	01	TheBristolMercury	0002
1831	11	01	TheHullPacketandHumberMercury	0002	1831	11	01	TheBelfastNews-Letter	0001
1831	11	01	TheHullPacketandHumberMercury	0003	1831	11	01	NorthWalesChronicle	0001
1831	11	01	TheHullPacketandHumberMercury	0004	1831	11	01	NorthWalesChronicle	0001
1831	11	02	TheDerbyMercury	0001	1831	11	01	NorthWalesChronicle	0001
1831	11	02	TheDerbyMercury	0001	1831	11	01	TheBristolMercury	0002
1831	11	02	TheDerbyMercury	0001	1831	11	01	TheHullPacketandHumberMercury	0001
1831	11	02	TheDerbyMercury	0004	1831	11	01	TheBelfastNews-Letter	0004
1831	11	03	CaledonianMercury	0002	1831	11	02	TheDerbyMercury	0002
1831	11	03	Freeman'sJournalandDailyCommercialAdvertiser	0004	1831	11	02	TheDerbyMercury	0002
1831	11	04	LiverpoolMercuryetc	0002	1831	11	03	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	04	LiverpoolMercuryetc	0003	1831	11	02	TheDerbyMercury	0002
1831	11	04	LiverpoolMercuryetc	0005	1831	11	01	NorthWalesChronicle	0002
1831	11	04	TheBelfastNews-Letter	0001	1831	11	02	TheDerbyMercury	0002
1831	11	04	TheBelfastNews-Letter	0001	1831	11	04	LiverpoolMercuryetc	0003
1831	11	05	CaledonianMercury	0002	1831	11	01	TheBristolMercury	0003
1831	11	05	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	11	05	CaledonianMercury	0002
1831	11	05	Freeman'sJournalandDailyCommercialAdvertiser	0004	1831	11	05	CaledonianMercury	0002
1831	11	05	PrestonChronicle	0001	1831	11	04	LiverpoolMercuryetc	0002
1831	11	05	PrestonChronicle	0002	1831	11	01	TheBristolMercury	0003
1831	11	05	PrestonChronicle	0002	1831	11	02	TheDerbyMercury	0002
1831	11	05	PrestonChronicle	0002	1831	11	03	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	05	PrestonChronicle	0002	1831	11	04	LiverpoolMercuryetc	0002
1831	11	05	PrestonChronicle	0003	1831	11	04	LiverpoolMercuryetc	0005
1831	11	05	PrestonChronicle	0003	1831	11	04	LiverpoolMercuryetc	0007
1831	11	05	TheManchesterTimesandGazette	0008	1831	11	05	PrestonChronicle	0001
1831	11	05	TheNewcastleCourantetc	0002	1831	11	01	TheBelfastNews-Letter	0001
1831	11	05	TheNewcastleCourantetc	0002	1831	11	01	TheBristolMercury	0001
1831	11	05	TheNewcastleCourantetc	0002	1831	11	02	TheDerbyMercury	0002
1831	11	05	TheNewcastleCourantetc	0002	1831	11	03	CaledonianMercury	0002
1831	11	05	TheNewcastleCourantetc	0002	1831	11	03	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	05	TheNewcastleCourantetc	0002	1831	11	05	PrestonChronicle	0002
1831	11	05	TheNewcastleCourantetc	0003	1831	11	02	TheDerbyMercury	0004
1831	11	05	TheNewcastleCourantetc	0004	1831	11	02	TheDerbyMercury	0002
1831	11	05	TheNewcastleCourantetc	0004	1831	11	04	LiverpoolMercuryetc	0002
1831	11	05	TheNewcastleCourantetc	0004	1831	11	05	PrestonChronicle	0001
1831	11	06	TheExaminer	0006	1831	11	01	TheBristolMercury	0003
1831	11	06	TheExaminer	0007	1831	11	01	TheBristolMercury	0003
1831	11	06	TheExaminer	0009	1831	11	05	TheNewcastleCourantetc	0004
1831	11	07	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	11	06	TheExaminer	0009
1831	11	07	Freeman'sJournalandDailyCommercialAdvertiser	0004	1831	11	06	TheExaminer	0012
1831	11	07	HampshireTelegraphandSussexChronicleetc	0001	1831	11	05	PrestonChronicle	0004
1831	11	07	HampshireTelegraphandSussexChronicleetc	0002	1831	11	01	TheBristolMercury	0003
1831	11	07	HampshireTelegraphandSussexChronicleetc	0002	1831	11	05	CaledonianMercury	0002
1831	11	07	HampshireTelegraphandSussexChronicleetc	0002	1831	11	05	PrestonChronicle	0002
1831	11	07	HampshireTelegraphandSussexChronicleetc	0002	1831	11	06	TheExaminer	0006
1831	11	07	HampshireTelegraphandSussexChronicleetc	0002	1831	11	06	TheExaminer	0007
1831	11	07	HampshireTelegraphandSussexChronicleetc	0002	1831	11	06	TheExaminer	0012
1831	11	07	HampshireTelegraphandSussexChronicleetc	0002	1831	11	07	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	07	HampshireTelegraphandSussexChronicleetc	0003	1831	11	06	TheExaminer	0009
1831	11	08	NorthWalesChronicle	0001	1831	11	01	TheBristolMercury	0002
1831	11	08	NorthWalesChronicle	0001	1831	11	02	TheDerbyMercury	0001
1831	11	08	NorthWalesChronicle	0001	1831	11	02	TheDerbyMercury	0002
1831	11	08	NorthWalesChronicle	0002	1831	11	04	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	11	08	NorthWalesChronicle	0002	1831	11	04	LiverpoolMercuryetc	0002
1831	11	08	NorthWalesChronicle	0004	1831	11	01	TheHullPacketandHumberMercury	0004
1831	11	08	TheBelfastNews-Letter	0001	1831	11	04	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	11	08	TheBelfastNews-Letter	0001	1831	11	04	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	08	TheBelfastNews-Letter	0001	1831	11	06	TheExaminer	0012
1831	11	08	TheBelfastNews-Letter	0001	1831	11	07	HampshireTelegraphandSussexChronicleetc	0002
1831	11	08	TheBelfastNews-Letter	0003	1831	11	05	CaledonianMercury	0002
1831	11	08	TheBelfastNews-Letter	0003	1831	11	05	Freeman'sJournalandDailyCommercialAdvertiser	0002
1831	11	08	TheBelfastNews-Letter	0003	1831	11	06	TheExaminer	0013
1831	11	08	TheBelfastNews-Letter	0004	1831	11	05	CaledonianMercury	0002
1831	11	08	TheBelfastNews-Letter	0004	1831	11	05	Freeman'sJournalandDailyCommercialAdvertiser	0002
1831	11	08	TheBelfastNews-Letter	0004	1831	11	06	TheExaminer	0013
1831	11	08	TheBristolMercury	0001	1831	11	08	TheBelfastNews-Letter	0002
1831	11	08	TheBristolMercury	0004	1831	11	05	PrestonChronicle	0004
1831	11	08	TheBristolMercury	0004	1831	11	07	HampshireTelegraphandSussexChronicleetc	0001
1831	11	08	TheHullPacketandHumberMercury	0001	1831	11	05	PrestonChronicle	0004
1831	11	08	TheHullPacketandHumberMercury	0001	1831	11	06	TheExaminer	0012
1831	11	08	TheHullPacketandHumberMercury	0001	1831	11	07	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	08	TheHullPacketandHumberMercury	0001	1831	11	07	HampshireTelegraphandSussexChronicleetc	0002
1831	11	08	TheHullPacketandHumberMercury	0001	1831	11	08	TheBelfastNews-Letter	0001
1831	11	08	TheHullPacketandHumberMercury	0002	1831	11	02	TheDerbyMercury	0002
1831	11	08	TheHullPacketandHumberMercury	0002	1831	11	03	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	08	TheHullPacketandHumberMercury	0002	1831	11	04	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	11	08	TheHullPacketandHumberMercury	0002	1831	11	05	PrestonChronicle	0002
1831	11	08	TheHullPacketandHumberMercury	0002	1831	11	05	TheNewcastleCourantetc	0002
1831	11	08	TheHullPacketandHumberMercury	0004	1831	11	05	PrestonChronicle	0004
1831	11	08	TheHullPacketandHumberMercury	0004	1831	11	07	HampshireTelegraphandSussexChronicleetc	0001
1831	11	08	TheHullPacketandHumberMercury	0004	1831	11	08	TheBristolMercury	0004
1831	11	09	TheAberdeenJournal	0004	1831	11	05	TheNewcastleCourantetc	0002
1831	11	09	TheDerbyMercury	0001	1831	11	01	NorthWalesChronicle	0002
1831	11	09	TheDerbyMercury	0001	1831	11	04	LiverpoolMercuryetc	0005
1831	11	09	TheDerbyMercury	0001	1831	11	08	Freeman'sJournalandDailyCommercialAdvertiser	0002
1831	11	09	TheDerbyMercury	0001	1831	11	08	NorthWalesChronicle	0001
1831	11	09	TheDerbyMercury	0004	1831	11	08	NorthWalesChronicle	0001
1831	11	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001	1831	11	09	TheDerbyMercury	0002
1831	11	11	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	11	09	TheDerbyMercury	0003
1831	11	11	LiverpoolMercuryetc	0002	1831	11	06	TheExaminer	0009
1831	11	11	LiverpoolMercuryetc	0002	1831	11	08	Freeman'sJournalandDailyCommercialAdvertiser	0002
1831	11	11	LiverpoolMercuryetc	0002	1831	11	09	TheDerbyMercury	0001
1831	11	11	LiverpoolMercuryetc	0005	1831	11	09	TheDerbyMercury	0001
1831	11	11	LiverpoolMercuryetc	0006	1831	11	09	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	11	TheBelfastNews-Letter	0001	1831	11	09	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	11	TheBelfastNews-Letter	0001	1831	11	09	TheDerbyMercury	0002
1831	11	11	TheBelfastNews-Letter	0001	1831	11	11	LiverpoolMercuryetc	0006
1831	11	11	TheBelfastNews-Letter	0004	1831	11	08	TheHullPacketandHumberMercury	0004
1831	11	12	CaledonianMercury	0004	1831	11	09	TheDerbyMercury	0002
1831	11	12	Cobbett'sWeeklyPoliticalRegister	0024	1831	11	05	PrestonChronicle	0003
1831	11	12	PrestonChronicle	0002	1831	11	11	LiverpoolMercuryetc	0006
1831	11	12	PrestonChronicle	0004	1831	11	06	TheExaminer	0012
1831	11	12	PrestonChronicle	0004	1831	11	07	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	12	PrestonChronicle	0004	1831	11	07	HampshireTelegraphandSussexChronicleetc	0002
1831	11	12	PrestonChronicle	0004	1831	11	08	TheBelfastNews-Letter	0001
1831	11	12	PrestonChronicle	0004	1831	11	08	TheHullPacketandHumberMercury	0001
1831	11	12	PrestonChronicle	0004	1831	11	09	TheDerbyMercury	0002
1831	11	12	PrestonChronicle	0004	1831	11	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1831	11	12	PrestonChronicle	0004	1831	11	11	TheBelfastNews-Letter	0001
1831	11	12	PrestonChronicle	0004	1831	11	12	CaledonianMercury	0004
1831	11	12	TheManchesterTimesandGazette	0003	1831	11	06	TheExaminer	0010
1831	11	12	TheManchesterTimesandGazette	0003	1831	11	12	CaledonianMercury	0004
1831	11	12	TheManchesterTimesandGazette	0004	1831	11	11	LiverpoolMercuryetc	0008
1831	11	12	TheManchesterTimesandGazette	0005	1831	11	06	TheExaminer	0002
1831	11	12	TheManchesterTimesandGazette	0005	1831	11	12	Cobbett'sWeeklyPoliticalRegister	0015
1831	11	12	TheManchesterTimesandGazette	0006	1831	11	09	TheDerbyMercury	0002
1831	11	12	TheManchesterTimesandGazette	0006	1831	11	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1831	11	12	TheManchesterTimesandGazette	0006	1831	11	12	PrestonChronicle	0004
1831	11	12	TheManchesterTimesandGazette	0008	1831	11	11	LiverpoolMercuryetc	0008
1831	11	12	TheNewcastleCourantetc	0002	1831	11	06	TheExaminer	0012
1831	11	12	TheNewcastleCourantetc	0002	1831	11	07	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	11	12	TheNewcastleCourantetc	0002	1831	11	07	HampshireTelegraphandSussexChronicleetc	0002
1831	11	12	TheNewcastleCourantetc	0002	1831	11	08	TheBelfastNews-Letter	0001
1831	11	12	TheNewcastleCourantetc	0002	1831	11	08	TheHullPacketandHumberMercury	0001
1831	11	12	TheNewcastleCourantetc	0002	1831	11	12	PrestonChronicle	0004
1831	11	12	TheNewcastleCourantetc	0003	1831	11	01	NorthWalesChronicle	0001
1831	11	12	TheNewcastleCourantetc	0003	1831	11	01	TheBristolMercury	0002
1831	11	12	TheNewcastleCourantetc	0003	1831	11	01	TheHullPacketandHumberMercury	0001
1831	11	12	TheNewcastleCourantetc	0003	1831	11	02	TheDerbyMercury	0001
1831	11	12	TheNewcastleCourantetc	0003	1831	11	08	NorthWalesChronicle	0001
1831	11	12	TheNewcastleCourantetc	0003	1831	11	09	TheDerbyMercury	0001
1831	11	12	TheNewcastleCourantetc	0004	1831	11	09	TheDerbyMercury	0001
1831	11	12	TheNewcastleCourantetc	0004	1831	11	11	LiverpoolMercuryetc	0005
1831	11	12	ThePoorMan'sGuardian	0006	1831	11	06	TheExaminer	0008
1831	11	12	ThePoorMan'sGuardian	0007	1831	11	12	PrestonChronicle	0004
