RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1817	12	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001	1817	12	01	TheMorningChronicle	0002
1817	12	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001	1817	12	01	TheMorningChronicle	0003
1817	12	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1817	12	01	TheMorningChronicle	0003
1817	12	05	LiverpoolMercuryetc	0002	1817	12	01	CaledonianMercury	0002
1817	12	06	CaledonianMercury	0004	1817	12	01	TheMorningChronicle	0003
1817	12	06	CaledonianMercury	0004	1817	12	03	TheMorningChronicle	0003
1817	12	06	CaledonianMercury	0004	1817	12	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1817	12	06	CaledonianMercury	0004	1817	12	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1817	12	06	TheIpswichJournal	0001	1817	12	01	TheMorningChronicle	0002
1817	12	06	TheIpswichJournal	0001	1817	12	01	TheMorningChronicle	0003
1817	12	06	TheIpswichJournal	0004	1817	12	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1817	12	06	TheIpswichJournal	0004	1817	12	06	CaledonianMercury	0004
