RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1831	06	02	Freeman'sJournalandDailyCommercialAdvertiser	0003	1831	06	01	TheDerbyMercury	0002
1831	06	03	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	06	01	TheMorningChronicle	0002
1831	06	03	Freeman'sJournalandDailyCommercialAdvertiser	0003	1831	06	01	TheDerbyMercury	0002
1831	06	04	CaledonianMercury	0002	1831	06	01	TheMorningChronicle	0002
1831	06	04	CaledonianMercury	0002	1831	06	01	TheMorningChronicle	0003
1831	06	04	CaledonianMercury	0002	1831	06	02	TheMorningChronicle	0002
1831	06	04	Cobbett'sWeeklyPoliticalRegister	0020	1831	06	01	TheMorningChronicle	0003
1831	06	04	Cobbett'sWeeklyPoliticalRegister	0020	1831	06	04	CaledonianMercury	0002
1831	06	04	Cobbett'sWeeklyPoliticalRegister	0021	1831	06	01	TheMorningChronicle	0003
1831	06	04	Cobbett'sWeeklyPoliticalRegister	0021	1831	06	04	CaledonianMercury	0002
1831	06	04	Cobbett'sWeeklyPoliticalRegister	0022	1831	06	01	TheMorningChronicle	0003
1831	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	06	02	TheMorningChronicle	0002
1831	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	06	04	CaledonianMercury	0002
1831	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0003	1831	06	01	TheMorningChronicle	0001
1831	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0004	1831	06	01	TheMorningChronicle	0003
1831	06	04	PrestonChronicle	0002	1831	06	01	TheMorningChronicle	0003
1831	06	04	PrestonChronicle	0004	1831	06	03	TheMorningChronicle	0003
1831	06	04	TheMorningChronicle	0003	1831	06	02	CaledonianMercury	0002
1831	06	04	TheMorningChronicle	0004	1831	06	02	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	06	04	TheNewcastleCourantetc	0001	1831	06	01	TheDerbyMercury	0001
1831	06	04	TheNewcastleCourantetc	0002	1831	06	01	TheDerbyMercury	0001
1831	06	04	TheNewcastleCourantetc	0002	1831	06	04	Cobbett'sWeeklyPoliticalRegister	0026
1831	06	04	TheNewcastleCourantetc	0002	1831	06	04	PrestonChronicle	0002
1831	06	04	TheNewcastleCourantetc	0004	1831	06	01	TheMorningChronicle	0001
1831	06	04	TheNewcastleCourantetc	0004	1831	06	03	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	06	04	TheNewcastleCourantetc	0004	1831	06	04	CaledonianMercury	0003
1831	06	04	TheNewcastleCourantetc	0004	1831	06	04	Cobbett'sWeeklyPoliticalRegister	0032
1831	06	04	TheNewcastleCourantetc	0004	1831	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	06	05	TheExaminer	0007	1831	06	01	TheMorningChronicle	0001
1831	06	05	TheExaminer	0009	1831	06	01	TheMorningChronicle	0003
1831	06	05	TheExaminer	0010	1831	06	01	TheMorningChronicle	0001
1831	06	05	TheExaminer	0010	1831	06	03	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	06	05	TheExaminer	0012	1831	06	02	TheMorningChronicle	0004
1831	06	05	TheExaminer	0012	1831	06	03	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	06	05	TheExaminer	0015	1831	06	03	TheMorningChronicle	0001
1831	06	06	CaledonianMercury	0002	1831	06	02	TheMorningChronicle	0003
1831	06	06	CaledonianMercury	0002	1831	06	02	TheMorningChronicle	0004
1831	06	06	CaledonianMercury	0004	1831	06	01	Freeman'sJournalandDailyCommercialAdvertiser	0001
1831	06	06	CaledonianMercury	0004	1831	06	03	TheBelfastNews-Letter	0004
1831	06	06	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	06	03	TheMorningChronicle	0001
1831	06	06	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	06	06	CaledonianMercury	0002
1831	06	06	HampshireTelegraphandSussexChronicleetc	0002	1831	06	01	TheDerbyMercury	0002
1831	06	06	HampshireTelegraphandSussexChronicleetc	0002	1831	06	01	TheMorningChronicle	0001
1831	06	06	HampshireTelegraphandSussexChronicleetc	0002	1831	06	03	LiverpoolMercuryetc	0002
1831	06	06	HampshireTelegraphandSussexChronicleetc	0002	1831	06	04	CaledonianMercury	0002
1831	06	06	HampshireTelegraphandSussexChronicleetc	0002	1831	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	06	06	HampshireTelegraphandSussexChronicleetc	0002	1831	06	04	TheNewcastleCourantetc	0004
1831	06	06	TheMorningChronicle	0003	1831	06	05	TheExaminer	0003
1831	06	07	Freeman'sJournalandDailyCommercialAdvertiser	0002	1831	06	04	Cobbett'sWeeklyPoliticalRegister	0028
1831	06	07	Freeman'sJournalandDailyCommercialAdvertiser	0003	1831	06	02	TheMorningChronicle	0003
1831	06	07	TheBelfastNews-Letter	0001	1831	06	01	TheDerbyMercury	0002
1831	06	07	TheBelfastNews-Letter	0001	1831	06	01	TheMorningChronicle	0003
1831	06	07	TheBelfastNews-Letter	0001	1831	06	04	CaledonianMercury	0002
1831	06	07	TheBelfastNews-Letter	0001	1831	06	04	Cobbett'sWeeklyPoliticalRegister	0020
1831	06	07	TheBelfastNews-Letter	0001	1831	06	04	Cobbett'sWeeklyPoliticalRegister	0021
1831	06	07	TheBelfastNews-Letter	0001	1831	06	06	HampshireTelegraphandSussexChronicleetc	0002
1831	06	07	TheBelfastNews-Letter	0003	1831	06	01	Freeman'sJournalandDailyCommercialAdvertiser	0001
1831	06	07	TheBelfastNews-Letter	0003	1831	06	05	TheExaminer	0015
1831	06	07	TheBelfastNews-Letter	0004	1831	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	06	07	TheBristolMercury	0002	1831	06	03	TheMorningChronicle	0002
1831	06	07	TheBristolMercury	0002	1831	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	06	07	TheBristolMercury	0002	1831	06	04	TheNewcastleCourantetc	0004
1831	06	07	TheBristolMercury	0002	1831	06	06	HampshireTelegraphandSussexChronicleetc	0002
1831	06	07	TheBristolMercury	0003	1831	06	06	TheMorningChronicle	0002
1831	06	07	TheBristolMercury	0004	1831	06	01	TheMorningChronicle	0002
1831	06	07	TheHullPacketandHumberMercury	0001	1831	06	04	PrestonChronicle	0001
1831	06	07	TheHullPacketandHumberMercury	0002	1831	06	06	HampshireTelegraphandSussexChronicleetc	0002
1831	06	07	TheHullPacketandHumberMercury	0003	1831	06	07	TheBelfastNews-Letter	0004
1831	06	07	TheHullPacketandHumberMercury	0004	1831	06	01	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	06	07	TheHullPacketandHumberMercury	0004	1831	06	04	PrestonChronicle	0004
1831	06	08	Freeman'sJournalandDailyCommercialAdvertiser	0001	1831	06	07	TheBelfastNews-Letter	0003
1831	06	08	Freeman'sJournalandDailyCommercialAdvertiser	0003	1831	06	04	Cobbett'sWeeklyPoliticalRegister	0012
1831	06	08	Freeman'sJournalandDailyCommercialAdvertiser	0003	1831	06	04	Cobbett'sWeeklyPoliticalRegister	0013
1831	06	08	TheAberdeenJournal	0004	1831	06	03	TheBelfastNews-Letter	0002
1831	06	08	TheAberdeenJournal	0004	1831	06	05	TheExaminer	0013
1831	06	08	TheDerbyMercury	0001	1831	06	01	TheMorningChronicle	0001
