RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1822	09	02	TheBristolMercury	0004	1822	09	02	GlasgowHerald	0004
1822	09	02	TheMorningChronicle	0004	1822	09	01	TheExaminer	0014
1822	09	05	CaledonianMercury	0002	1822	09	02	TheMorningChronicle	0003
1822	09	05	CaledonianMercury	0002	1822	09	02	TheMorningChronicle	0004
1822	09	05	CaledonianMercury	0003	1822	09	04	TheMorningChronicle	0002
1822	09	05	CaledonianMercury	0004	1822	09	02	GlasgowHerald	0001
1822	09	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1822	09	02	GlasgowHerald	0004
1822	09	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1822	09	02	TheBristolMercury	0001
1822	09	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1822	09	02	TheBristolMercury	0002
1822	09	06	LiverpoolMercuryetc	0002	1822	09	01	TheExaminer	0014
1822	09	06	TheMorningChronicle	0001	1822	09	02	CaledonianMercury	0002
1822	09	07	Jackson'sOxfordJournal	0001	1822	09	02	TheMorningChronicle	0004
1822	09	07	Jackson'sOxfordJournal	0004	1822	09	04	TheDerbyMercury	0002
1822	09	07	Jackson'sOxfordJournal	0004	1822	09	05	CaledonianMercury	0002
1822	09	07	TheIpswichJournal	0004	1822	09	07	Jackson'sOxfordJournal	0004
1822	09	07	TheLeedsMercury	0001	1822	09	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1822	09	07	TheLeedsMercury	0002	1822	09	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1822	09	07	TheMorningChronicle	0003	1822	09	06	LiverpoolMercuryetc	0004
1822	09	08	TheExaminer	0006	1822	09	02	TheMorningChronicle	0002
1822	09	08	TheExaminer	0008	1822	09	03	TheMorningChronicle	0003
1822	09	08	TheExaminer	0012	1822	09	05	TheMorningChronicle	0003
1822	09	09	CaledonianMercury	0002	1822	09	06	TheMorningChronicle	0004
1822	09	09	CaledonianMercury	0004	1822	09	04	TheMorningChronicle	0004
1822	09	09	CaledonianMercury	0004	1822	09	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1822	09	09	CaledonianMercury	0004	1822	09	07	TheLeedsMercury	0002
1822	09	09	GlasgowHerald	0001	1822	09	09	CaledonianMercury	0002
1822	09	09	GlasgowHerald	0001	1822	09	09	CaledonianMercury	0004
1822	09	09	GlasgowHerald	0004	1822	09	02	CaledonianMercury	0003
1822	09	09	GlasgowHerald	0004	1822	09	05	CaledonianMercury	0003
1822	09	09	TheBristolMercury	0001	1822	09	02	TheMorningChronicle	0002
1822	09	09	TheBristolMercury	0001	1822	09	02	TheMorningChronicle	0003
1822	09	09	TheBristolMercury	0001	1822	09	03	TheMorningChronicle	0003
1822	09	09	TheBristolMercury	0001	1822	09	05	CaledonianMercury	0002
1822	09	10	TheMorningChronicle	0004	1822	09	02	CaledonianMercury	0004
1822	09	10	TheMorningChronicle	0004	1822	09	09	CaledonianMercury	0002
1822	09	11	TheAberdeenJournal	0003	1822	09	09	CaledonianMercury	0001
1822	09	11	TheAberdeenJournal	0004	1822	09	02	CaledonianMercury	0003
1822	09	11	TheAberdeenJournal	0004	1822	09	02	GlasgowHerald	0004
1822	09	11	TheAberdeenJournal	0004	1822	09	04	TheMorningChronicle	0004
1822	09	11	TheAberdeenJournal	0004	1822	09	09	GlasgowHerald	0004
1822	09	12	CaledonianMercury	0002	1822	09	09	TheMorningChronicle	0001
1822	09	12	TheMorningChronicle	0004	1822	09	12	CaledonianMercury	0004
1822	09	14	CaledonianMercury	0002	1822	09	11	TheMorningChronicle	0002
1822	09	14	CaledonianMercury	0003	1822	09	13	GlasgowHerald	0002
1822	09	14	Jackson'sOxfordJournal	0001	1822	09	02	TheMorningChronicle	0004
1822	09	14	Jackson'sOxfordJournal	0004	1822	09	10	TheMorningChronicle	0003
1822	09	14	Jackson'sOxfordJournal	0004	1822	09	10	TheMorningChronicle	0004
1822	09	14	Jackson'sOxfordJournal	0004	1822	09	12	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1822	09	14	TheLeedsMercury	0004	1822	09	07	Jackson'sOxfordJournal	0004
1822	09	14	TheLeedsMercury	0004	1822	09	14	Jackson'sOxfordJournal	0002
1822	09	14	TheLeedsMercury	0004	1822	09	14	Jackson'sOxfordJournal	0004
1822	09	15	TheExaminer	0008	1822	09	09	CaledonianMercury	0003
1822	09	15	TheExaminer	0013	1822	09	11	TheMorningChronicle	0003
1822	09	15	TheExaminer	0014	1822	09	11	TheMorningChronicle	0003
1822	09	16	GlasgowHerald	0001	1822	09	11	TheAberdeenJournal	0002
1822	09	16	GlasgowHerald	0001	1822	09	12	TheMorningChronicle	0003
1822	09	16	GlasgowHerald	0001	1822	09	12	TheMorningChronicle	0004
1822	09	16	GlasgowHerald	0002	1822	09	16	CaledonianMercury	0002
1822	09	16	TheBristolMercury	0001	1822	09	10	TheMorningChronicle	0002
1822	09	16	TheBristolMercury	0001	1822	09	11	TheMorningChronicle	0002
1822	09	16	TheBristolMercury	0001	1822	09	12	TheMorningChronicle	0002
1822	09	16	TheBristolMercury	0001	1822	09	12	TheMorningChronicle	0003
1822	09	16	TheBristolMercury	0001	1822	09	12	TheMorningChronicle	0004
1822	09	16	TheBristolMercury	0001	1822	09	16	GlasgowHerald	0001
1822	09	16	TheBristolMercury	0002	1822	09	14	TheMorningChronicle	0004
1822	09	16	TheBristolMercury	0004	1822	09	09	CaledonianMercury	0003
1822	09	16	TheBristolMercury	0004	1822	09	09	CaledonianMercury	0004
1822	09	16	TheBristolMercury	0004	1822	09	09	TheMorningChronicle	0003
1822	09	16	TheBristolMercury	0004	1822	09	10	TheMorningChronicle	0004
1822	09	16	TheBristolMercury	0004	1822	09	11	TheMorningChronicle	0003
1822	09	16	TheBristolMercury	0004	1822	09	15	TheExaminer	0008
1822	09	18	TheAberdeenJournal	0004	1822	09	15	TheExaminer	0008
1822	09	19	CaledonianMercury	0002	1822	09	14	TheMorningChronicle	0004
1822	09	19	CaledonianMercury	0002	1822	09	16	TheBristolMercury	0002
1822	09	19	CaledonianMercury	0004	1822	09	14	TheMorningChronicle	0004
1822	09	19	CaledonianMercury	0004	1822	09	16	TheMorningChronicle	0004
1822	09	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1822	09	11	TheMorningChronicle	0003
1822	09	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1822	09	16	TheBristolMercury	0004
1822	09	20	GlasgowHerald	0003	1822	09	12	CaledonianMercury	0003
1822	09	20	GlasgowHerald	0004	1822	09	16	CaledonianMercury	0003
1822	09	20	GlasgowHerald	0004	1822	09	19	CaledonianMercury	0003
1822	09	20	TheMorningChronicle	0004	1822	09	09	CaledonianMercury	0004
1822	09	20	TheMorningChronicle	0004	1822	09	16	CaledonianMercury	0003
1822	09	20	TheMorningChronicle	0004	1822	09	20	GlasgowHerald	0004
1822	09	21	CaledonianMercury	0002	1822	09	18	TheMorningChronicle	0001
1822	09	21	CaledonianMercury	0004	1822	09	17	TheMorningChronicle	0002
1822	09	21	CaledonianMercury	0004	1822	09	18	TheMorningChronicle	0001
1822	09	21	CaledonianMercury	0004	1822	09	19	TheMorningChronicle	0002
1822	09	21	TheLeedsMercury	0002	1822	09	17	TheMorningChronicle	0002
1822	09	21	TheLeedsMercury	0002	1822	09	21	CaledonianMercury	0004
1822	09	21	TheLeedsMercury	0004	1822	09	07	Jackson'sOxfordJournal	0004
1822	09	21	TheLeedsMercury	0004	1822	09	17	TheMorningChronicle	0003
1822	09	21	TheMorningChronicle	0001	1822	09	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1822	09	21	TheNewcastleCourantetc	0002	1822	09	09	GlasgowHerald	0002
1822	09	22	TheExaminer	0006	1822	09	19	TheMorningChronicle	0002
1822	09	22	TheExaminer	0006	1822	09	21	TheMorningChronicle	0002
1822	09	22	TheExaminer	0009	1822	09	16	TheMorningChronicle	0003
1822	09	22	TheExaminer	0009	1822	09	21	TheMorningChronicle	0003
1822	09	22	TheExaminer	0010	1822	09	19	TheMorningChronicle	0002
1822	09	22	TheExaminer	0014	1822	09	19	TheMorningChronicle	0003
1822	09	22	TheExaminer	0015	1822	09	18	TheMorningChronicle	0003
1822	09	23	CaledonianMercury	0002	1822	09	19	TheMorningChronicle	0002
1822	09	23	CaledonianMercury	0002	1822	09	20	TheMorningChronicle	0003
1822	09	23	CaledonianMercury	0002	1822	09	20	TheMorningChronicle	0004
1822	09	23	GlasgowHerald	0001	1822	09	14	TheMorningChronicle	0004
1822	09	23	GlasgowHerald	0001	1822	09	19	CaledonianMercury	0002
1822	09	23	GlasgowHerald	0002	1822	09	20	TheMorningChronicle	0004
1822	09	23	GlasgowHerald	0004	1822	09	19	CaledonianMercury	0003
1822	09	23	GlasgowHerald	0004	1822	09	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1822	09	23	GlasgowHerald	0004	1822	09	21	CaledonianMercury	0002
1822	09	23	TheBristolMercury	0001	1822	09	17	TheMorningChronicle	0002
1822	09	23	TheBristolMercury	0001	1822	09	18	TheMorningChronicle	0002
1822	09	23	TheBristolMercury	0001	1822	09	21	CaledonianMercury	0004
1822	09	23	TheBristolMercury	0001	1822	09	21	TheLeedsMercury	0002
1822	09	23	TheBristolMercury	0002	1822	09	21	TheMorningChronicle	0003
1822	09	23	TheBristolMercury	0004	1822	09	17	TheMorningChronicle	0003
1822	09	23	TheBristolMercury	0004	1822	09	22	TheExaminer	0011
1822	09	25	TheAberdeenJournal	0002	1822	09	23	CaledonianMercury	0002
1822	09	25	TheAberdeenJournal	0004	1822	09	09	CaledonianMercury	0002
1822	09	25	TheAberdeenJournal	0004	1822	09	16	TheBristolMercury	0004
