RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1818	10	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1818	10	01	CaledonianMercury	0002
1818	10	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1818	10	01	CaledonianMercury	0002
1818	10	03	CaledonianMercury	0002	1818	10	01	TheMorningChronicle	0002
1818	10	03	CaledonianMercury	0002	1818	10	01	TheMorningChronicle	0004
1818	10	03	TheLeedsMercury	0001	1818	10	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1818	10	03	TheLeedsMercury	0001	1818	10	02	TheMorningChronicle	0001
1818	10	03	TheLeedsMercury	0002	1818	10	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1818	10	03	TheLeedsMercury	0003	1818	10	01	TheMorningChronicle	0002
1818	10	03	TheLeedsMercury	0003	1818	10	03	CaledonianMercury	0002
1818	10	05	CaledonianMercury	0002	1818	10	03	TheMorningChronicle	0003
