RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1812	12	03	CaledonianMercury	0003	1812	12	01	TheMorningChronicle	0001
1812	12	03	TheDerbyMercury	0001	1812	12	03	CaledonianMercury	0002
1812	12	03	TheDerbyMercury	0002	1812	12	03	CaledonianMercury	0003
1812	12	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004	1812	12	03	CaledonianMercury	0003
1812	12	04	LiverpoolMercuryetc	0002	1812	12	01	TheMorningChronicle	0001
1812	12	04	LiverpoolMercuryetc	0002	1812	12	03	CaledonianMercury	0003
1812	12	04	LiverpoolMercuryetc	0002	1812	12	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1812	12	05	Cobbett'sWeeklyPoliticalRegister	0009	1812	12	03	TheDerbyMercury	0001
1812	12	05	Cobbett'sWeeklyPoliticalRegister	0011	1812	12	04	TheMorningChronicle	0001
1812	12	05	Cobbett'sWeeklyPoliticalRegister	0014	1812	12	03	TheDerbyMercury	0001
1812	12	05	Cobbett'sWeeklyPoliticalRegister	0015	1812	12	03	CaledonianMercury	0002
1812	12	05	Cobbett'sWeeklyPoliticalRegister	0015	1812	12	03	TheDerbyMercury	0001
1812	12	05	Jackson'sOxfordJournal	0002	1812	12	04	TheMorningChronicle	0001
1812	12	05	Jackson'sOxfordJournal	0003	1812	12	02	TheMorningChronicle	0002
1812	12	05	TheIpswichJournal	0002	1812	12	04	TheMorningChronicle	0001
1812	12	06	TheExaminer	0009	1812	12	04	TheMorningChronicle	0001
1812	12	06	TheExaminer	0010	1812	12	04	TheMorningChronicle	0001
1812	12	07	CaledonianMercury	0002	1812	12	04	TheMorningChronicle	0001
1812	12	07	CaledonianMercury	0002	1812	12	05	Jackson'sOxfordJournal	0002
1812	12	07	CaledonianMercury	0002	1812	12	05	TheIpswichJournal	0002
1812	12	07	CaledonianMercury	0002	1812	12	06	TheExaminer	0009
1812	12	07	CaledonianMercury	0003	1812	12	05	TheMorningChronicle	0002
