RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1815	02	02	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1815	02	02	CaledonianMercury	0004
1815	02	03	LiverpoolMercuryetc	0003	1815	02	02	CaledonianMercury	0002
1815	02	04	CaledonianMercury	0002	1815	02	01	TheMorningChronicle	0002
1815	02	04	TheIpswichJournal	0001	1815	02	02	CaledonianMercury	0002
1815	02	04	TheIpswichJournal	0002	1815	02	01	TheMorningChronicle	0003
1815	02	04	TheIpswichJournal	0002	1815	02	02	TheMorningChronicle	0003
1815	02	06	CaledonianMercury	0002	1815	02	03	TheMorningChronicle	0002
