RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1823	10	02	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004	1823	10	01	TheMorningChronicle	0003
1823	10	04	CaledonianMercury	0002	1823	10	01	TheMorningChronicle	0002
1823	10	04	TheLeedsMercury	0002	1823	10	02	TheMorningChronicle	0002
1823	10	04	TheLeedsMercury	0004	1823	10	02	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1823	10	05	TheExaminer	0003	1823	10	01	TheMorningChronicle	0002
1823	10	05	TheExaminer	0004	1823	10	01	TheMorningChronicle	0002
1823	10	05	TheExaminer	0005	1823	10	03	TheMorningChronicle	0002
1823	10	05	TheExaminer	0006	1823	10	02	TheMorningChronicle	0002
1823	10	05	TheExaminer	0006	1823	10	03	TheMorningChronicle	0001
1823	10	05	TheExaminer	0006	1823	10	04	TheLeedsMercury	0002
1823	10	05	TheExaminer	0007	1823	10	04	TheMorningChronicle	0002
1823	10	05	TheExaminer	0011	1823	10	01	TheMorningChronicle	0002
1823	10	05	TheExaminer	0011	1823	10	02	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1823	10	05	TheExaminer	0015	1823	10	01	TheDerbyMercury	0004
1823	10	05	TheExaminer	0015	1823	10	04	TheMorningChronicle	0001
1823	10	06	CaledonianMercury	0002	1823	10	02	TheMorningChronicle	0002
1823	10	06	CaledonianMercury	0002	1823	10	03	TheMorningChronicle	0002
1823	10	06	CaledonianMercury	0002	1823	10	04	TheLeedsMercury	0002
1823	10	06	CaledonianMercury	0002	1823	10	04	TheMorningChronicle	0002
1823	10	06	CaledonianMercury	0002	1823	10	05	TheExaminer	0005
1823	10	06	CaledonianMercury	0002	1823	10	05	TheExaminer	0006
1823	10	06	CaledonianMercury	0003	1823	10	03	TheMorningChronicle	0002
1823	10	06	HampshireTelegraphandSussexChronicleetc	0003	1823	10	03	TheMorningChronicle	0002
1823	10	06	HampshireTelegraphandSussexChronicleetc	0003	1823	10	06	CaledonianMercury	0002
1823	10	06	TheBristolMercury	0001	1823	10	03	LiverpoolMercuryetc	0002
1823	10	06	TheBristolMercury	0001	1823	10	03	TheMorningChronicle	0002
1823	10	06	TheBristolMercury	0001	1823	10	03	TheMorningChronicle	0003
1823	10	06	TheBristolMercury	0001	1823	10	04	CaledonianMercury	0002
1823	10	06	TheBristolMercury	0004	1823	10	01	TheMorningChronicle	0003
1823	10	06	TheBristolMercury	0004	1823	10	01	TheMorningChronicle	0004
1823	10	06	TheBristolMercury	0004	1823	10	02	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1823	10	06	TheBristolMercury	0004	1823	10	05	TheExaminer	0011
