RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1817	04	03	CaledonianMercury	0004	1817	04	01	TheMorningChronicle	0003
1817	04	04	LiverpoolMercuryetc	0002	1817	04	03	CaledonianMercury	0004
1817	04	05	CaledonianMercury	0002	1817	04	02	TheMorningChronicle	0002
1817	04	05	TheLeedsMercury	0002	1817	04	03	TheMorningChronicle	0002
1817	04	06	TheExaminer	0005	1817	04	05	TheMorningChronicle	0002
1817	04	06	TheExaminer	0014	1817	04	03	TheMorningChronicle	0003
1817	04	07	CaledonianMercury	0002	1817	04	03	TheMorningChronicle	0002
1817	04	07	CaledonianMercury	0004	1817	04	01	TheMorningChronicle	0003
1817	04	10	CaledonianMercury	0002	1817	04	07	TheMorningChronicle	0002
1817	04	10	CaledonianMercury	0002	1817	04	07	TheMorningChronicle	0003
1817	04	10	TheDerbyMercury	0001	1817	04	07	CaledonianMercury	0004
1817	04	10	TheMorningChronicle	0003	1817	04	03	CaledonianMercury	0004
1817	04	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1817	04	01	TheMorningChronicle	0003
1817	04	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1817	04	07	TheMorningChronicle	0003
1817	04	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1817	04	10	CaledonianMercury	0002
1817	04	11	LiverpoolMercuryetc	0006	1817	04	04	TheMorningChronicle	0002
1817	04	11	LiverpoolMercuryetc	0007	1817	04	07	TheMorningChronicle	0002
1817	04	11	LiverpoolMercuryetc	0007	1817	04	10	CaledonianMercury	0002
1817	04	11	LiverpoolMercuryetc	0007	1817	04	10	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1817	04	11	TheMorningChronicle	0003	1817	04	07	CaledonianMercury	0003
1817	04	12	CaledonianMercury	0002	1817	04	04	TheMorningChronicle	0002
1817	04	12	CaledonianMercury	0002	1817	04	08	TheMorningChronicle	0003
1817	04	12	CaledonianMercury	0002	1817	04	09	TheMorningChronicle	0002
1817	04	12	CaledonianMercury	0002	1817	04	11	LiverpoolMercuryetc	0006
1817	04	12	CaledonianMercury	0004	1817	04	05	TheMorningChronicle	0002
1817	04	12	CaledonianMercury	0004	1817	04	06	TheExaminer	0005
1817	04	12	CaledonianMercury	0004	1817	04	07	TheMorningChronicle	0003
1817	04	12	CaledonianMercury	0004	1817	04	11	LiverpoolMercuryetc	0006
1817	04	12	TheLeedsMercury	0002	1817	04	10	TheMorningChronicle	0003
1817	04	12	TheLeedsMercury	0004	1817	04	11	LiverpoolMercuryetc	0007
1817	04	14	CaledonianMercury	0002	1817	04	08	TheMorningChronicle	0002
1817	04	14	CaledonianMercury	0003	1817	04	03	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1817	04	14	CaledonianMercury	0004	1817	04	09	TheMorningChronicle	0003
1817	04	17	CaledonianMercury	0002	1817	04	11	TheMorningChronicle	0003
1817	04	17	CaledonianMercury	0004	1817	04	11	LiverpoolMercuryetc	0002
1817	04	17	CaledonianMercury	0004	1817	04	11	LiverpoolMercuryetc	0003
1817	04	17	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1817	04	11	LiverpoolMercuryetc	0002
1817	04	17	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1817	04	17	CaledonianMercury	0004
1817	04	18	LiverpoolMercuryetc	0002	1817	04	11	TheMorningChronicle	0003
1817	04	18	LiverpoolMercuryetc	0002	1817	04	12	TheMorningChronicle	0002
1817	04	18	LiverpoolMercuryetc	0002	1817	04	17	CaledonianMercury	0002
1817	04	18	LiverpoolMercuryetc	0003	1817	04	09	TheMorningChronicle	0002
1817	04	18	LiverpoolMercuryetc	0006	1817	04	17	TheMorningChronicle	0003
1817	04	18	LiverpoolMercuryetc	0008	1817	04	17	TheMorningChronicle	0002
1817	04	18	TheMorningChronicle	0003	1817	04	17	CaledonianMercury	0003
1817	04	19	CaledonianMercury	0002	1817	04	17	TheMorningChronicle	0002
1817	04	19	CaledonianMercury	0002	1817	04	18	LiverpoolMercuryetc	0008
1817	04	19	CaledonianMercury	0004	1817	04	13	TheExaminer	0007
1817	04	19	CaledonianMercury	0004	1817	04	17	TheDerbyMercury	0002
1817	04	19	CaledonianMercury	0004	1817	04	18	LiverpoolMercuryetc	0007
1817	04	19	Jackson'sOxfordJournal	0002	1817	04	17	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1817	04	19	TheLeedsMercury	0002	1817	04	18	LiverpoolMercuryetc	0001
1817	04	19	TheLeedsMercury	0004	1817	04	11	LiverpoolMercuryetc	0005
1817	04	20	TheExaminer	0005	1817	04	17	TheMorningChronicle	0002
1817	04	21	CaledonianMercury	0002	1817	04	17	TheMorningChronicle	0003
1817	04	21	CaledonianMercury	0002	1817	04	18	LiverpoolMercuryetc	0006
1817	04	21	CaledonianMercury	0004	1817	04	15	TheMorningChronicle	0003
